iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,466.94575066007076,-299.3338264789536,2.331166856074644,2.331166856074644,False,0.0,pi,0.0,False,False,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,0.8738786749804146,0.8738786749804146,0.8738786749804146,0.8738786749804146,2.331166856074644,0.8738786749804146,eggholder
2,336.3275625211195,-359.13510596401125,0.9168162679127149,0.9168162679127149,False,0.0,pi,0.0,False,False,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.2882292631423438,3.1621079381227584,0.8738786749804146,1.5810539690613792,2.331166856074644,0.8738786749804146,eggholder
3,13.111927231042387,-372.8183254830012,0.8759976497847213,0.8759976497847213,False,0.0,pi,0.0,False,False,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.3290478812703377,5.4911558193930965,0.8738786749804146,1.8303852731310322,2.331166856074644,0.8738786749804146,eggholder
4,193.5733552958783,349.94966969577365,0.3280943587556729,0.3280943587556729,False,0.0,pi,0.0,False,False,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.876951172299386,8.368106991692482,0.8738786749804146,2.0920267479231205,2.331166856074644,0.8738786749804146,eggholder
5,-76.27878665730395,467.892227536247,0.4420618529814177,0.4420618529814177,False,0.0,pi,0.0,False,False,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.762983678073641,11.131090669766124,0.8738786749804146,2.2262181339532248,2.331166856074644,0.8738786749804146,eggholder
6,485.364825883903,-201.8032366730887,0.23341570794986524,0.23341570794986524,False,0.0,pi,0.2697164000128396,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.9716298231051934,14.102720492871317,0.8738786749804146,2.350453415478553,2.331166856074644,0.8738786749804146,eggholder
7,382.55662998941796,-296.02113158057193,-0.8241919406751113,-0.8241919406751113,False,0.0,pi,0.2840526000363752,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,4.02923747173017,18.131957964601487,0.8738786749804146,2.590279709228784,2.331166856074644,0.8738786749804146,eggholder
8,512.0,-512.0,-1.7665208170598223,-1.7665208170598223,False,0.0,pi,0.1779365999973379,False,False,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,4.971566348114881,23.103524312716367,0.8738786749804146,2.887940539089546,2.331166856074644,0.8738786749804146,eggholder
9,432.30003021574896,-377.4042898888355,1.9285700292254688,1.9285700292254688,False,0.0,pi,0.33695099997567013,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,1.27647550182959,24.379999814545958,0.8738786749804146,2.708888868282884,2.331166856074644,0.8738786749804146,eggholder
10,437.30675934350916,-457.2129459589129,-2.4200649816171182,-2.4200649816171182,False,0.0,pi,0.3016078999498859,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,5.625110512672177,30.005110327218134,0.8738786749804146,3.000511032721813,2.331166856074644,0.8738786749804146,eggholder
11,239.16715904744058,-373.4140681792609,-1.8592402077455903,-1.8592402077455903,False,0.0,pi,0.3966766000376083,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,5.064285738800649,35.06939606601878,0.8738786749804146,3.188126915092617,2.331166856074644,0.8738786749804146,eggholder
12,-62.36828264356666,-400.57015272829494,-0.6313893239854073,-0.6313893239854073,False,0.0,pi,0.40059080003993586,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,3.836434855040466,38.90583092105925,0.8738786749804146,3.2421525767549375,2.331166856074644,0.8738786749804146,eggholder
13,252.44754214269403,-301.3180748068353,0.37421539533857645,0.37421539533857645,False,0.0,pi,0.21994229999836534,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.8308301357164822,41.73666105677573,0.8738786749804146,3.2105123889827487,2.331166856074644,0.8738786749804146,eggholder
14,-499.1727339216992,400.2016136664296,2.49834750556576,2.49834750556576,False,0.0,pi,0.2286028999951668,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.49834750556576,0.7066980254892989,42.44335908226503,0.7066980254892989,3.0316685058760737,2.49834750556576,0.7066980254892989,eggholder
15,-427.5056186930792,368.8602562205433,2.3712039029167515,2.3712039029167515,False,0.0,pi,0.23308520001592115,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.49834750556576,0.8338416281383072,43.27720071040334,0.7066980254892989,2.8851467140268894,2.49834750556576,0.7066980254892989,eggholder
16,-432.3563631975726,450.4488963693185,-0.31549380926535303,-0.31549380926535303,False,0.0,pi,0.22352460003457963,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.49834750556576,3.5205393403204117,46.79774005072375,0.7066980254892989,2.9248587531702346,2.49834750556576,0.7066980254892989,eggholder
17,-350.26148073081754,364.99725279551035,-0.3077764567797019,-0.3077764567797019,False,0.0,pi,0.22371730004670098,False,True,10,62b41b06-294d-4f90-acd0-eb648e1873cd,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.49834750556576,3.5128219878347604,50.310562038558515,0.7066980254892989,2.9594448257975596,2.49834750556576,0.7066980254892989,eggholder
