iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,379.1351848653667,-218.2991778943433,-0.7589797958595326,-0.7589797958595326,False,0.0,pi,0.0,False,False,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7589797958595326,3.9640253269145913,3.9640253269145913,3.9640253269145913,3.9640253269145913,-0.7589797958595326,3.9640253269145913,eggholder
2,105.62370565279934,284.1949009102631,0.9657300948112961,0.9657300948112961,False,0.0,pi,0.0,False,False,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,2.2393154362437624,6.203340763158353,2.2393154362437624,3.1016703815791766,0.9657300948112961,2.2393154362437624,eggholder
3,221.26042071405084,425.3492433822797,-1.4386092571271623,-1.4386092571271623,False,0.0,pi,0.0,False,False,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,4.643654788182221,10.846995551340575,2.2393154362437624,3.6156651837801914,0.9657300948112961,2.2393154362437624,eggholder
4,369.04309676327387,428.2753321459327,-0.13131650356244426,-0.13131650356244426,False,0.0,pi,0.0,False,False,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.336362034617503,14.183357585958078,2.2393154362437624,3.5458393964895194,0.9657300948112961,2.2393154362437624,eggholder
5,-484.77415990518045,-64.25804786738308,-0.5776674838730664,-0.5776674838730664,False,0.0,pi,0.0,False,False,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.782713014928125,17.9660706008862,2.2393154362437624,3.5932141201772403,0.9657300948112961,2.2393154362437624,eggholder
6,96.21523961715582,162.16753325793934,-0.5436997586678335,-0.5436997586678335,False,0.0,pi,0.39545800001360476,False,True,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.7487452897228923,21.714815890609096,2.2393154362437624,3.6191359817681827,0.9657300948112961,2.2393154362437624,eggholder
7,181.0111053868145,269.83610121657205,0.5388615609255256,0.5388615609255256,False,0.0,pi,0.45786139997653663,False,True,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,2.6661839701295333,24.38099986073863,2.2393154362437624,3.4829999801055185,0.9657300948112961,2.2393154362437624,eggholder
8,34.975789208679544,258.42359563664036,-0.8823373528865325,-0.8823373528865325,False,0.0,pi,0.5160076000029221,False,True,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,4.087382883941591,28.46838274468022,2.2393154362437624,3.5585478430850275,0.9657300948112961,2.2393154362437624,eggholder
9,132.09216149025485,359.5998014185859,-0.011437775679611555,-0.011437775679611555,False,0.0,pi,0.6114983999868855,False,True,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.2164833067346703,31.68486605141489,2.2393154362437624,3.520540672379432,0.9657300948112961,2.2393154362437624,eggholder
10,194.46667504930656,187.11003784978334,-0.478592468717223,-0.478592468717223,False,0.0,pi,0.5837929000263102,False,True,9,b0fc3870-e378-4808-b7d3-620fe41470f2,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.683637999772282,35.36850405118717,2.2393154362437624,3.5368504051187175,0.9657300948112961,2.2393154362437624,eggholder
