iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-177.18038875590582,498.97148757803575,0.44332084815357076,0.44332084815357076,False,0.0,logei,0.0,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.44332084815357076,2.761724682901488,2.761724682901488,2.761724682901488,2.761724682901488,0.44332084815357076,2.761724682901488,eggholder
2,-185.64010139083086,295.47411027970963,0.40041572224414207,0.40041572224414207,False,0.0,logei,0.0,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.44332084815357076,2.8046298088109167,5.566354491712405,2.761724682901488,2.7831772458562023,0.44332084815357076,2.761724682901488,eggholder
3,378.77402797692525,-111.52915810386537,1.222393723857696,1.222393723857696,False,0.0,logei,0.0,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,1.9826518071973627,7.5490062989097675,1.9826518071973627,2.5163354329699223,1.222393723857696,1.9826518071973627,eggholder
4,-63.608961922254025,-130.30512323650248,0.46099718007714546,0.46099718007714546,False,0.0,logei,0.0,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,2.744048350977913,10.293054649887681,1.9826518071973627,2.5732636624719203,1.222393723857696,1.9826518071973627,eggholder
5,-402.47951721187906,-21.53937493737783,-1.2619283954788965,-1.2619283954788965,False,0.0,logei,0.0,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,4.466973926533955,14.760028576421636,1.9826518071973627,2.952005715284327,1.222393723857696,1.9826518071973627,eggholder
6,496.7815259231841,-172.55251697120556,0.09722400275985883,0.09722400275985883,False,0.0,logei,0.18819829996209592,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,3.1078215282952,17.867850104716837,1.9826518071973627,2.977975017452806,1.222393723857696,1.9826518071973627,eggholder
7,310.9786660575346,-77.00769394149195,-0.30597118439684545,-0.30597118439684545,False,0.0,logei,0.2645418999600224,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,3.511016715451904,21.378866820168742,1.9826518071973627,3.0541238314526775,1.222393723857696,1.9826518071973627,eggholder
8,404.1747523806024,-303.03886426593067,-0.04168861165212492,-0.04168861165212492,False,0.0,logei,0.22863180004060268,False,True,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,3.246734142707184,24.625600962875925,1.9826518071973627,3.0782001203594906,1.222393723857696,1.9826518071973627,eggholder
9,367.1660702260702,43.43493190536591,-1.2262326612797747,-1.2262326612797747,False,0.0,logei,0.1992583000101149,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,4.431278192334833,29.05687915521076,1.9826518071973627,3.228542128356751,1.222393723857696,1.9826518071973627,eggholder
10,407.7568572548639,-178.05325962580332,-1.6408393935863583,-1.6408393935863583,False,0.0,logei,0.156256599992048,False,True,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,4.8458849246414175,33.902764079852176,1.9826518071973627,3.3902764079852177,1.222393723857696,1.9826518071973627,eggholder
11,-32.48400994813677,512.0,-1.7446100821950121,-1.7446100821950121,False,0.0,logei,0.17503590002888814,False,False,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,4.949655613250071,38.85241969310225,1.9826518071973627,3.532038153918386,1.222393723857696,1.9826518071973627,eggholder
12,-157.3765954227522,406.46437548444123,0.9421225581357402,0.9421225581357402,False,0.0,logei,0.19801059999736026,False,True,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,2.2629229729193185,41.11534266602157,1.9826518071973627,3.4262785555017974,1.222393723857696,1.9826518071973627,eggholder
13,-226.83432360093377,432.59238858042977,-0.3148356221231435,-0.3148356221231435,False,0.0,logei,0.24103519995696843,False,True,8,5208d5c0-e1bd-4786-a8ec-5fc953bf5745,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.222393723857696,3.5198811531782024,44.63522381919977,1.9826518071973627,3.4334787553230592,1.222393723857696,1.9826518071973627,eggholder
