iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.2508244581084461,0.9467529428594246,0.0,0.0,0.09291114665445699,0.09291114665445699,0.7454978329252031,0.7454978329252031,False,0.0,0.0,0.0,qlognehvi,0.0,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.1893203845397613,0.1792914104181076,0.0,0.0,-0.08585328414847714,-0.08585328414847714,-1.9899520462380769,-1.9899520462380769,False,0.0,0.0,0.0,qlognehvi,0.0,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.3498892405959575,0.23054124658990593,0.0,0.0,0.5923142858062347,0.5923142858062347,-1.452600939434448,-1.452600939434448,False,0.0,0.0,0.0,qlognehvi,0.0,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.6704457427727847,0.11507938212344748,0.0,0.0,0.7969317112609228,0.7969317112609228,-1.1715842920377373,-1.1715842920377373,False,0.0,0.0,0.0,qlognehvi,0.0,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.8963093737046804,0.8581304890839089,0.0,0.0,-1.435002987366368,-1.435002987366368,1.152389971365623,1.152389971365623,False,0.0,0.0,0.0,qlognehvi,0.0,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.49504745583081466,1.0,0.0,0.0,-1.8510503674747045,-1.8510503674747045,1.1229683910120325,1.1229683910120325,False,0.0,0.0,0.0,qlognehvi,0.8934779999544844,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.08279088588231825,1.0,0.2026754765450445,0.2026754765450445,0.9895267172231759,0.9895267172231759,1.324076772819498,1.324076772819498,False,0.0,0.0,0.0,qlognehvi,0.6660623000352643,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.2026754765450445,0.23440992524014556,2.8569223359512863,0.23440992524014556,0.4081317622787552,0.2026754765450445,0.23440992524014556,branincurrin
8,0.0,1.0,0.21320831398666457,0.21320831398666457,0.717998262572718,0.717998262572718,2.421960061381657,2.421960061381657,False,0.0,0.0,0.0,qlognehvi,0.6316882999963127,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.21320831398666457,0.2238770877985255,3.080799423749812,0.2238770877985255,0.3850999279687265,0.21320831398666457,0.2238770877985255,branincurrin
9,0.01739568424552643,0.8157770639133842,0.21320831398666457,0.21320831398666457,0.5141494117520978,0.5141494117520978,2.0380890678304158,2.0380890678304158,False,0.0,0.0,0.0,qlognehvi,1.0001647999743,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.21320831398666457,0.2238770877985255,3.3046765115483376,0.2238770877985255,0.3671862790609264,0.21320831398666457,0.2238770877985255,branincurrin
10,0.03867599117081945,1.0,0.3146119110651809,0.3146119110651809,0.9124463309418742,0.9124463309418742,1.8455712671026883,1.8455712671026883,False,0.0,0.0,0.0,qlognehvi,1.1748111000051722,False,12,c1924055-c6f2-4d22-9367-95e9c58a92bb,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.3146119110651809,0.12247349072000918,3.427150002268347,0.12247349072000918,0.3427150002268347,0.3146119110651809,0.12247349072000918,branincurrin
