iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8309833188891115,0.3609466668342566,0.0,0.5559623409771586,0.4660155248710396,1.5631235276226723,-0.07520493656194786,1.253587418217214,True,1.723175873734665,1.0971080027516327,1.3287923547791618,qlognehvi,0.0,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.7027393055820549,0.8601187866525944,0.0,0.5559623409771586,-1.9693393256490885,-0.3772337702575215,1.0823181522544267,2.169126075230972,True,1.9276803575679455,1.592105555391567,1.0868079229765453,qlognehvi,0.0,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.6413174807881646,0.5483632088133139,0.0,0.5559623409771586,-0.025949493185649576,0.3722778845140175,0.3936490367035424,1.3183706049930464,True,1.0068242265705336,0.3982273776996671,0.924721568289504,qlognehvi,0.0,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.7623134225311933,0.7163143826400404,0.0,0.5559623409771586,-1.1327399808679735,0.18057270454949337,0.8660842799193508,1.2671745576683364,True,1.3731946768696697,1.3133126854174668,0.40109027774898565,qlognehvi,0.0,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.467168753910852,0.572458938182647,0.0,0.5559623409771586,0.40363465909334784,0.17873145456783646,0.24169062907903438,0.10072478974495702,True,0.26542949961337176,-0.22490320452551138,-0.14096583933407736,qlognehvi,0.0,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.934278021665536,0.24073653943238418,0.0,0.5559623409771586,0.9946475088292331,1.7418420452542338,-0.5135650942729766,-0.007946358936310682,True,0.9021917649739556,0.7471945364250007,0.5056187353366659,qlognehvi,1.0288473999826238,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.8015679495111421,0.11912736180830431,0.0,0.5559623409771586,0.7193348052605265,2.7717069564725074,-1.021030344475431,0.44789051652264456,True,2.523877957220955,2.052372151211981,1.4689208609980755,qlognehvi,0.9798148000263609,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.059597812496331,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
8,0.6422059128484486,0.0,0.0,0.5559623409771586,0.8411372900969619,0.2176936393546849,-1.266542971048929,-0.9474716440271765,True,0.7003488397779213,-0.623443650742277,0.31907132702175256,qlognehvi,1.1543749999837019,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.496683214281521,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
9,0.8199459122934425,0.256782540176063,0.0,0.5559623409771586,0.6353204328879438,1.27623734390121,-0.5045470612140933,0.06814302573682207,True,0.8595047542129328,0.6409169110132662,0.5726900869509154,qlognehvi,1.2844266999745741,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.933768616066711,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
10,0.6776307430052163,1.0,0.0,0.5559623409771586,-2.9190711580309023,-3.9506238379296343,1.2612325722317785,0.30177769517757613,True,1.4087776944959594,-1.031552679898732,-0.9594548770542024,qlognehvi,1.2389530999935232,False,14,1547b5f6-df5b-4430-b43f-7cea9ea1ccec,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.370854017851901,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
