iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.44983930380907383,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.6193893504772024,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.44983930380907383,3.074319635587686,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.5853975188741656,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,8.96917614074818,3.6815708782776895,-9.162680402135317,2.117537752056788,5.354912105606104,7.80563318434775,-1.0055065254052702,5.9337352347218575,-10.0,-3.735906648612142,-10.0,-1.2517822532213096,-1.2517822532213096,False,0.0,logei,1.0724934000027133,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.876262584999922,17.50473575159539,1.0390828129044467,2.917455958599232,1.5853975188741656,1.0390828129044467,levy_10
7,8.96917614074818,3.6815708782776895,-9.162680402135317,2.117537752056788,5.354912105606104,7.80563318434775,-1.0055065254052702,5.9337352347218575,-10.0,-3.735906648612142,-10.0,-1.2517822532213096,-1.2517822532213096,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.876262584999922,21.38099833659531,1.0390828129044467,3.05442833379933,1.5853975188741656,1.0390828129044467,levy_10
8,1.6284954537052707,7.299682235895347,-10.0,2.738280821928566,0.7395186638213764,7.177794767891109,-1.907407251562102,0.1898437260530215,-10.0,-1.8715133514393418,-0.8250190232781452,-0.9980645427241185,-0.9980645427241185,False,0.0,logei,0.3855150000017602,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.6225448745027307,25.00354321109804,1.0390828129044467,3.125442901387255,1.5853975188741656,1.0390828129044467,levy_10
9,1.6284954537052707,7.299682235895347,-10.0,2.738280821928566,0.7395186638213764,7.177794767891109,-1.907407251562102,0.1898437260530215,-10.0,-1.8715133514393418,-0.8250190232781452,-0.9980645427241185,-0.9980645427241185,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.6225448745027307,28.62608808560077,1.0390828129044467,3.180676453955641,1.5853975188741656,1.0390828129044467,levy_10
10,3.058059307919579,2.774277691533273,-7.773187563284594,0.24356000795415145,-0.08692893342428282,7.587074799299792,-2.4803993706993754,2.2860781572771094,-7.614966543192488,-2.629336853833866,-4.902383364095695,1.563483467072838,1.563483467072838,False,0.0,logei,0.6377443999954266,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0609968647057744,29.687084950306545,1.0390828129044467,2.9687084950306546,1.5853975188741656,1.0390828129044467,levy_10
11,3.058059307919579,2.774277691533273,-7.773187563284594,0.24356000795415145,-0.08692893342428282,7.587074799299792,-2.4803993706993754,2.2860781572771094,-7.614966543192488,-2.629336853833866,-4.902383364095695,1.563483467072838,1.563483467072838,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0609968647057744,30.74808181501232,1.0390828129044467,2.79528016500112,1.5853975188741656,1.0390828129044467,levy_10
12,3.917094376022315,5.884381273814629,-6.788413292819444,-1.4061827157274338,-0.9230893620671601,7.353472679175908,-5.642551774380949,4.007830805002405,-10.0,-1.7028012895921434,-4.304352016485709,-0.7898216034972169,-0.7898216034972169,False,0.0,logei,0.7926287000009324,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.4143019352758293,34.16238375028815,1.0390828129044467,2.8468653125240126,1.5853975188741656,1.0390828129044467,levy_10
13,3.917094376022315,5.884381273814629,-6.788413292819444,-1.4061827157274338,-0.9230893620671601,7.353472679175908,-5.642551774380949,4.007830805002405,-10.0,-1.7028012895921434,-4.304352016485709,-0.7898216034972169,-0.7898216034972169,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.4143019352758293,37.57668568556398,1.0390828129044467,2.8905142835049213,1.5853975188741656,1.0390828129044467,levy_10
14,2.7855904983207616,5.369899608821153,-3.6742430785601625,0.24700221436409658,0.5462429034993762,7.67678466956301,-2.9188069093584077,3.2205680192767034,-8.448038244598553,-2.360231805967189,-4.306735333637691,1.6781148311585015,1.6781148311585015,False,0.0,logei,1.7518110000091838,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6781148311585015,0.9463655006201108,38.52305118618409,0.9463655006201108,2.7516465132988635,1.6781148311585015,0.9463655006201108,levy_10
15,2.7855904983207616,5.369899608821153,-3.6742430785601625,0.24700221436409658,0.5462429034993762,7.67678466956301,-2.9188069093584077,3.2205680192767034,-8.448038244598553,-2.360231805967189,-4.306735333637691,1.6781148311585015,1.6781148311585015,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6781148311585015,0.9463655006201108,39.4694166868042,0.9463655006201108,2.631294445786947,1.6781148311585015,0.9463655006201108,levy_10
16,-0.07297413081073134,-3.0654282762991256,-8.136234292683838,0.290874212462773,-2.081741228184625,7.876590830306478,0.16818283697611147,-0.6801086243225677,-3.3010653517569564,-3.4441879275614884,-4.778725196549693,1.8478338719102945,1.8478338719102945,False,0.0,logei,1.0168867999891518,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8478338719102945,0.7766464598683178,40.24606314667252,0.7766464598683178,2.5153789466670324,1.8478338719102945,0.7766464598683178,levy_10
17,-0.07297413081073134,-3.0654282762991256,-8.136234292683838,0.290874212462773,-2.081741228184625,7.876590830306478,0.16818283697611147,-0.6801086243225677,-3.3010653517569564,-3.4441879275614884,-4.778725196549693,1.8478338719102945,1.8478338719102945,False,0.0,logei,0.0,False,7,325cd94e-ce52-4a96-a278-35215062fcb9,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8478338719102945,0.7766464598683178,41.022709606540836,0.7766464598683178,2.4131005650906374,1.8478338719102945,0.7766464598683178,levy_10
