iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.5961205613455282,True,0.08232649808780745,logei,0.0,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-0.5049141095008738,True,-0.19114834251754775,logei,0.0,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-1.2106816340052422,True,-0.7379805065674191,logei,0.0,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-1.593950451422708,True,-0.9772822473683518,logei,0.0,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-1.107252718840484,True,-0.5005916792949134,logei,0.0,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.13009446848588344,0.6049241566218048,0.5012912864706374,0.5638703720790974,-0.4122717566037436,True,-0.976142128682841,logei,0.42472669994458556,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5638703720790974,2.49103057007663,19.261537355618625,2.49103057007663,3.2102562259364373,0.5137940632577207,2.541106878898007,hartmann_3
7,0.12626867442423054,0.44184874122301476,0.6558691942826798,0.7657598188411952,0.17325509714410992,True,-0.5925047216970852,logei,0.4829901999910362,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7657598188411952,2.2891411233145327,21.550678478933158,2.2891411233145327,3.0786683541333084,0.5137940632577207,2.541106878898007,hartmann_3
8,0.16475368044638924,0.500139073898833,0.6031754491634145,0.526395466026753,0.9167289672637798,True,0.3903335012370268,logei,0.5087387000094168,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7657598188411952,2.5285054761289745,24.07918395506213,2.2891411233145327,3.0098979943827664,0.526395466026753,2.5285054761289745,hartmann_3
9,0.1864035740182021,0.5092555809845357,0.8363999430448211,2.9549275697995183,3.1424423496506235,True,0.1875147798511052,logei,0.2693479000008665,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.9549275697995183,0.09997337235620929,24.17915732741834,0.09997337235620929,2.6865730363798157,2.9549275697995183,0.09997337235620929,hartmann_3
10,0.22652800366469536,0.5350557855032778,0.8798690242416924,2.951003054799059,3.0882292416103176,True,0.13722618681125853,logei,0.2320727999904193,False,0,11,86277f55-e239-495a-b506-8736329f80dc,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.9549275697995183,0.1038978873566685,24.28305521477501,0.09997337235620929,2.428305521477501,2.9549275697995183,0.09997337235620929,hartmann_3
