iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,-0.6267979259035751,False,0.0,pi,0.0,False,False,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,-0.5446509982998606,False,0.0,pi,0.0,False,False,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.5446509982998606,8.511814961591798,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,-0.2824787103633238,False,0.0,pi,0.0,False,False,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.2824787103633238,8.249642673655261,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-0.6526595761757241,False,0.0,pi,0.0,False,False,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.2824787103633238,8.249642673655261,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,1.3151007595726205,False,0.0,pi,0.0,False,False,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,1.3151007595726205,6.652063203719317,hartmann_6
6,0.3462733439256316,0.37790573130689475,0.2975753895288805,0.6165397914808705,0.3749351645410425,0.7950780732952073,1.0901482346370093,1.0901482346370093,False,0.0,pi,0.3561735000112094,False,True,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.877015728654928,47.50432199628447,6.652063203719317,7.917386999380745,1.3151007595726205,6.652063203719317,hartmann_6
7,0.657849669509006,0.26776980718422294,0.27045119648621213,0.5983673409742953,0.29248333412919286,0.5890452288096854,0.8945183268922288,0.8945183268922288,False,0.0,pi,0.4530840999796055,False,False,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.072645636399709,54.57696763268417,6.652063203719317,7.796709661812025,1.3151007595726205,6.652063203719317,hartmann_6
8,0.44638662186387223,0.2943409839199733,0.38374541777816085,0.8210252038258787,0.4744252446630062,0.5681614251597877,-0.41116829671226945,-0.41116829671226945,False,0.0,pi,0.48023049999028444,False,True,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.378332260004207,62.95529989268838,6.652063203719317,7.8694124865860475,1.3151007595726205,6.652063203719317,hartmann_6
9,0.4298102127610892,0.20289203076768514,0.25100375716498036,0.5522822880086887,0.24532896783482216,0.8019792788461207,2.090410605260259,2.090410605260259,False,0.0,pi,0.41572579997591674,False,True,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.090410605260259,5.876753358031678,68.83205325072007,5.876753358031678,7.648005916746674,2.090410605260259,5.876753358031678,hartmann_6
10,0.40929998193548855,0.2451632518355057,0.228006711438562,0.3717197325864713,0.24732645445803625,0.7977072590731955,4.507662460832619,4.507662460832619,False,0.0,pi,0.2776062000193633,False,True,10,a901a1e3-b55a-4ba6-9bac-c4edc8a5260f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.507662460832619,3.459501502459318,72.29155475317938,3.459501502459318,7.229155475317938,4.507662460832619,3.459501502459318,hartmann_6
