iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,0.04111385411386355,False,0.0,logei,0.0,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.6815256660977724,False,0.0,logei,0.0,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.6815256660977724,7.285638297194165,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,3.8396825017826863,False,0.0,logei,0.0,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,-0.17355647012026845,False,0.0,logei,0.0,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,3.8396825017826863,4.127481461509251,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.8281451526339255,False,0.0,logei,0.0,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,3.8396825017826863,4.127481461509251,hartmann_6
6,0.14573715731797715,0.11396253683950872,0.894894542458937,0.4785604131661355,0.15348512985388452,0.6792858182177669,1.8465622218077864,1.8465622218077864,False,0.0,logei,0.35185749997617677,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.120601741484151,40.73951085343586,4.127481461509251,6.789918475572644,3.8396825017826863,4.127481461509251,hartmann_6
7,0.4599331597768881,0.14320138963041062,0.8773196631628261,0.4124645140605693,0.2737815953550168,0.5960582439905338,2.9010612334817,2.9010612334817,False,0.0,logei,0.6502789999940433,False,True,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,5.066102729810237,45.8056135832461,4.127481461509251,6.543659083320871,3.8396825017826863,4.127481461509251,hartmann_6
8,0.012311338127059996,0.31334635943736094,0.9071102808787107,0.3707714044957419,0.12394061013536865,0.5699400783154493,1.3917251705293057,1.3917251705293057,False,0.0,logei,0.7353370999917388,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.575438792762632,52.38105237600873,4.127481461509251,6.5476315470010915,3.8396825017826863,4.127481461509251,hartmann_6
9,0.010720727809923005,0.024009717928159122,0.7637951754721485,0.4990677035114715,0.26594653737368606,0.689996593865369,2.672622696398085,2.672622696398085,False,0.0,logei,0.389728499983903,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,5.294541266893852,57.675593642902584,4.127481461509251,6.408399293655843,3.8396825017826863,4.127481461509251,hartmann_6
10,0.1931837826529666,0.388617089480319,0.7924968818060568,0.5236327859663925,0.2673157791056584,0.5820655129256843,2.1542966018814687,2.1542966018814687,False,0.0,logei,0.4154164999490604,False,False,8,ce0aee04-4c5a-4ec3-8444-bf411cd87301,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,5.8128673614104684,63.48846100431305,4.127481461509251,6.348846100431305,3.8396825017826863,4.127481461509251,hartmann_6
