iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,-0.17773750402295269,True,-0.4849038347342421,logei,0.0,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-1.6924892896788142,True,-0.822158180140132,logei,0.0,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,-2.8408606426497442,True,-2.549947209712555,logei,0.0,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-1.0295519483520712,True,-0.13217862882399334,logei,0.0,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,1.6407415411981159,True,-0.015462957325309779,logei,0.0,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.567541874441809,0.7066424914178956,0.9229563937132488,1.8243533125459084,0.8046035798093454,True,-1.019749732736563,logei,0.27803060004953295,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.8243533125459084,1.2305476296098192,16.60029937315769,1.2305476296098192,2.7667165621929484,1.6562044985234257,1.398696443632302,hartmann_3
7,0.7049199310630376,0.9860372253340467,0.8155267839395386,-0.30882501089669023,0.30787705067189686,True,0.6167020615685871,logei,0.40755850001005456,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.8243533125459084,3.363725953052418,19.964025326210106,1.2305476296098192,2.852003618030015,1.6562044985234257,1.398696443632302,hartmann_3
8,0.5650454298721466,0.5531834004747093,0.7899423330566807,2.5570737525203318,1.267965531122934,True,-1.2891082213973977,logei,0.2880235000047833,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5570737525203318,0.49782718963539585,20.4618525158455,0.49782718963539585,2.5577315644806875,1.6562044985234257,1.398696443632302,hartmann_3
9,0.5004031333617256,0.9626499477103638,0.8032349891140209,-0.046941249026162715,-0.9458695980358013,True,-0.8989283490096386,logei,0.2948180999956094,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5570737525203318,3.1018421911818903,23.56369470702739,0.49782718963539585,2.618188300780821,1.6562044985234257,1.398696443632302,hartmann_3
10,0.612519508255601,0.8064936147902618,0.8155586443812828,1.0829110819164431,1.6407415411981159,True,0.5578304592816727,logei,0.3541337000206113,False,1.6407415411981159,10,098bf57f-a34d-4af3-afe5-ff374681a033,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5570737525203318,1.9719898602392845,25.535684567266674,0.49782718963539585,2.5535684567266674,1.6562044985234257,1.398696443632302,hartmann_3
