iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.6808289689855865,True,-0.14372706945653002,qnei,0.0,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.701746026073214,True,-0.07028954638819729,qnei,0.0,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-1.092730313259472,True,-0.35382210004972536,qnei,0.0,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.0687020331444387,True,0.05391422441856143,qnei,0.0,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.3253113731744334,True,0.05811349020717127,qnei,0.0,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.19153189210669805,0.15816535129112694,0.8852528961773759,-0.1049658428576713,-0.30717856828151335,True,-0.20221272542384205,qnei,0.46463899995433167,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.159866785013399,20.197256462811595,2.7877030591884653,3.366209410468599,0.26719788296726216,2.7877030591884653,hartmann_3
7,0.18083250433826123,0.21434945374347178,0.7728455061759947,0.3572336074987954,0.4073131088803745,True,0.05007950138157907,qnei,0.3748005999950692,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3572336074987954,2.6976673346569324,22.89492379746853,2.6976673346569324,3.270703399638361,0.3572336074987954,2.6976673346569324,hartmann_3
8,0.19162473737908675,0.020011904625689133,0.7702472723785244,-0.6752629759210389,-0.6449024867626815,True,0.03036048915835743,qnei,0.3003032000269741,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3572336074987954,3.7301639180767667,26.625087715545295,2.6976673346569324,3.328135964443162,0.3572336074987954,2.6976673346569324,hartmann_3
9,0.1815898575387591,0.25222743940623293,0.8188672346000132,0.7813906733082339,0.8484478130835886,True,0.06705713977535477,qnei,0.4262070000404492,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.7813906733082339,2.2735102688474935,28.898597984392786,2.2735102688474935,3.2109553315991985,0.7813906733082339,2.2735102688474935,hartmann_3
10,0.2800191550038071,0.27610095566645043,1.0,-0.03896129231639546,0.2875816355921727,True,0.32654292790856815,qnei,0.38567689998308197,False,1.6407415411981159,8,cbf1af84-fc64-40e5-ac7c-f58eb6cdcadb,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.7813906733082339,3.093862234472123,31.99246021886491,2.2735102688474935,3.199246021886491,0.7813906733082339,2.2735102688474935,hartmann_3
