iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,-1.587991309213067,-1.587991309213067,-1.587991309213067,0.0,False,False,0.0,pi,0.0,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-1.587991309213067,2.8380467751131357,2.8380467751131357,2.8380467751131357,2.8380467751131357,-1.587991309213067,2.8380467751131357,branin
2,3.1871083848551676,7.88548935820029,-0.2758751336528205,-0.2758751336528205,-0.2758751336528205,0.0,False,False,0.0,pi,0.0,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-0.2758751336528205,1.5259305995528891,4.363977374666025,1.5259305995528891,2.1819886873330123,-0.2758751336528205,1.5259305995528891,branin
3,8.69896511696216,3.9108480653919395,0.9466005748160842,0.9466005748160842,0.9466005748160842,0.0,False,False,0.0,pi,0.0,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.3034548910839845,4.667432265750009,0.3034548910839845,1.5558107552500031,0.9466005748160842,0.3034548910839845,branin
4,4.378818731227988,3.7274890308935307,0.7051912849198183,0.7051912849198183,0.7051912849198183,0.0,False,False,0.0,pi,0.0,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.5448641809802504,5.21229644673026,0.3034548910839845,1.303074111682565,0.9466005748160842,0.3034548910839845,branin
5,1.0695359647277436,4.789654541627169,0.5640184516399775,0.5640184516399775,0.5640184516399775,0.0,False,False,0.0,pi,0.0,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.6860370142600911,5.898333460990351,0.3034548910839845,1.17966669219807,0.9466005748160842,0.3034548910839845,branin
6,10.0,4.337759988031669,1.0908317475128855,1.0908317475128855,1.0908317475128855,0.0,False,False,0.0,pi,0.15862570004537702,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.0908317475128855,0.1592237183871832,6.057557179377534,0.1592237183871832,1.009592863229589,1.0908317475128855,0.1592237183871832,branin
7,10.0,4.783494628707699,1.0243743951936806,1.0243743951936806,1.0243743951936806,0.0,False,False,0.0,pi,0.12786220002453774,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.0908317475128855,0.2256810707063881,6.283238250083922,0.1592237183871832,0.8976054642977032,1.0908317475128855,0.1592237183871832,branin
8,10.0,4.633479952613529,1.048864141279193,1.048864141279193,1.048864141279193,0.0,False,False,0.0,pi,0.16604150005150586,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.0908317475128855,0.20119132462087563,6.484429574704798,0.1592237183871832,0.8105536968380997,1.0908317475128855,0.1592237183871832,branin
9,10.0,4.612756560238801,1.0520778772548107,1.0520778772548107,1.0520778772548107,0.0,False,False,0.0,pi,0.12790549988858402,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.0908317475128855,0.19797758864525794,6.682407163350056,0.1592237183871832,0.7424896848166729,1.0908317475128855,0.1592237183871832,branin
10,10.0,4.562657877627524,1.0596772584639313,1.0596772584639313,1.0596772584639313,0.0,False,False,0.0,pi,0.13865780003834516,False,8,1311d149-9cff-47d1-809f-cb4362a0c14e,none,0.01,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.0908317475128855,0.19037820743613731,6.872785370786193,0.1592237183871832,0.6872785370786193,1.0908317475128855,0.1592237183871832,branin
