iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-1.0391678237345177,True,-0.6449396487498285,logei,0.0,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,0.04858925309095863,True,-1.6892785492215852,logei,0.0,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-1.98201503431841,True,-0.9949124981394646,logei,0.0,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.5728976691955308,True,0.335888042767823,logei,0.0,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,1.8974106099920165,True,1.6163669916585386,logei,0.0,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,0.28104361833347785,2.77385732382225,hartmann_3
6,0.0,0.0,1.0,-0.8918026374813698,0.5173198489715473,True,1.409122486452917,logei,0.14551480000955053,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9467035796370973,19.492413292896703,1.3170331398431838,3.2487355488161174,0.28104361833347785,2.77385732382225,hartmann_3
7,0.0,1.0,0.7405717658749007,0.24942118158626994,-0.09073664575192084,True,-0.3401578273381908,logei,0.26191390000167303,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.8054797605694577,22.29789305346616,1.3170331398431838,3.1854132933523087,0.28104361833347785,2.77385732382225,hartmann_3
8,0.17803926056941233,1.0,1.0,-0.6373808533772426,-1.4988491478976762,True,-0.8614682945204336,logei,0.2528277999954298,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.69228179553297,25.990174848999132,1.3170331398431838,3.2487718561248915,0.28104361833347785,2.77385732382225,hartmann_3
9,0.0,0.7793765816617022,0.8654656296921709,1.5768454571360804,1.0454317452827864,True,-0.531413711853294,logei,0.32730740000260994,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.4780554850196472,27.46823033401878,1.3170331398431838,3.0520255926687536,0.28104361833347785,2.77385732382225,hartmann_3
10,0.029703395497358922,0.9410802722397179,1.0,-0.42988864885468314,-2.512239348480022,True,-2.082350699625339,logei,0.29803100001299754,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.4847895910104105,30.953019925029192,1.3170331398431838,3.095301992502919,0.28104361833347785,2.77385732382225,hartmann_3
11,0.28552972501934265,0.8134048919496903,1.0,0.21434787304429803,0.0026613384829506093,True,-0.21168653456134742,logei,0.2822420000011334,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.8405530691114294,33.79357299414062,1.3170331398431838,3.072142999467329,0.28104361833347785,2.77385732382225,hartmann_3
12,0.0,0.8095978379457439,1.0,0.24332431563834925,-0.4132228885978838,True,-0.656547204236233,logei,0.2699038999999175,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.8115766265173785,36.605149620658,1.3170331398431838,3.050429135054833,0.28104361833347785,2.77385732382225,hartmann_3
13,0.11901321898872769,0.8424721969518648,0.9732459588918636,0.2937318449807467,-0.34084138334834696,True,-0.6345732283290937,logei,0.3548968999966746,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.7611690971749807,39.366318717832975,1.3170331398431838,3.028178362910229,0.28104361833347785,2.77385732382225,hartmann_3
14,0.0,0.7906806713086815,0.8905557298818633,1.3735682685667938,1.4004189753844563,True,0.02685070681766244,logei,0.5676992000080645,False,9,ff2471b8-6ae6-417b-afb0-63f7f5337d67,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.6813326735889338,41.04765139142191,1.3170331398431838,2.9319750993872793,0.28104361833347785,2.77385732382225,hartmann_3
