iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,-0.028062980932793302,True,-0.3352293116440827,qnei,0.0,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-1.2978488245913167,True,-0.4275177150526345,qnei,0.0,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,-0.6077202962389123,True,-0.31680686330172275,qnei,0.0,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-0.7804031708905205,True,0.11697014863755739,qnei,0.0,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,1.472077281989621,True,-0.1841272165338046,qnei,0.0,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.483028958895367,0.8481484339707478,0.9788878009995925,0.18032248776122395,-0.29730966505662343,True,-0.4776321528178474,qnei,0.19850620000215713,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.874578454394504,18.244330197942375,1.398696443632302,3.0407216996570625,1.6562044985234257,1.398696443632302,hartmann_3
7,0.5785444772346711,0.7636315922242936,0.7662646860713195,1.231523796551285,0.992408105370334,True,-0.2391156911809511,qnei,0.21668660000432283,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.8233771456044425,20.067707343546818,1.398696443632302,2.8668153347924026,1.6562044985234257,1.398696443632302,hartmann_3
8,0.8919392896805115,0.794098295207982,0.8349511502770602,1.0957314573624082,1.0566156746244126,True,-0.03911578273799554,qnei,0.23317829999723472,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.9591694847933194,22.026876828340136,1.398696443632302,2.753359603542517,1.6562044985234257,1.398696443632302,hartmann_3
9,0.2522169403520283,0.6433255060317342,0.8334191516894078,2.7332793606907186,2.6843546755801833,True,-0.04892468511053538,qnei,0.3847363000095356,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.7332793606907186,0.32162158146500897,22.348498409805146,0.32162158146500897,2.4831664899783497,2.7332793606907186,0.32162158146500897,hartmann_3
10,0.7792434928429514,0.6227814975697756,0.9158472939892511,2.3280699732171435,2.3123376165615923,True,-0.015732356655551172,qnei,0.2681929000100354,False,10,c10ba0a3-3a7e-4aee-9590-d183db098e96,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.7332793606907186,0.7268309689385841,23.07532937874373,0.32162158146500897,2.307532937874373,2.7332793606907186,0.32162158146500897,hartmann_3
