dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
all,composite,ei,gaussian,0,1.158556,gradient_boosting,0.0,-0.049765414247376946,4.369870858518368,0.08739741717036735,7.259721889577028,0.0,0.519553651576395,19.50224631971612,0.3900449263943225,10.820209601229134,5
all,composite,ei,gaussian,0,5.792779,gradient_boosting,0.0,0.6589969757342299,53.217861335082965,1.0643572267016594,22.69681255506307,0.0,0.430820836072348,42.99922310765853,0.8599844621531707,18.834181693355468,5
all,composite,logei,gaussian,0,0.289639,gradient_boosting,0.0,-0.12363775747187558,-6.780361655569228,-0.13560723311138453,-2.2070337063847645,0.0,0.7929374651199699,17.300155161402035,0.34600310322804073,23.661018075420998,5
all,composite,logei,gaussian,0,1.158556,gradient_boosting,0.0,0.22269411925642713,10.5798295800688,0.21159659160137606,11.42541089553943,0.0,0.61135910096171,22.18988557783001,0.4437977115566002,24.583885594380327,5
all,composite,logei,gaussian,0,5.792779,gradient_boosting,0.0,0.4175809751061717,56.382738661637404,1.1276547732327482,17.759636765512976,0.0,0.2955597927666293,37.10188855624257,0.7420377711248514,13.727582417630966,5
all,composite,qnei,gaussian,0,0.289639,gradient_boosting,0.0,-0.011974058957155887,-12.488841091116583,-0.2497768218223316,0.33623614020080056,0.0,0.31167864052263955,12.678410662535567,0.2535682132507114,13.40623434516303,5
all,composite,qnei,gaussian,0,1.158556,gradient_boosting,0.0,0.11992436786819587,9.584767196858976,0.19169534393717957,6.505434121149475,0.0,0.35917671347089775,7.4815677888591665,0.14963135577718328,17.477724686723253,5
all,composite,qnei,gaussian,0,5.792779,gradient_boosting,0.0,0.3531811609332468,55.432219930706765,1.108644398614135,15.007412315091894,0.0,0.41394355307586345,37.40522974549439,0.7481045949098881,18.008342529006555,5
all,composite,random,gaussian,0,0.289639,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,random,gaussian,0,1.158556,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,random,gaussian,0,5.792779,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,0.289639,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,1.158556,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,5.792779,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,ucb,gaussian,0,0.289639,gradient_boosting,0.0,0.12564828405912537,4.347399056539433,0.08694798113078868,6.70337049491062,0.0,0.22741820384214886,9.005146123863481,0.18010292247726956,8.273656617473403,5
all,composite,ucb,gaussian,0,1.158556,gradient_boosting,0.0,0.2906162487032171,53.811728233932286,1.0762345646786458,19.0412138488909,0.0,0.5024230178247666,16.453419041780812,0.3290683808356161,13.681815698227656,5
all,composite,ucb,gaussian,0,5.792779,gradient_boosting,0.0,0.15002925604488784,75.90195102968694,1.5180390205937386,13.691965885957966,0.0,0.2737724559456205,22.1373519614391,0.442747039228782,2.660778079197745,5
