iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,178.03938691032073,178.03938691032073,0.5993764684927502,0.5993764684927502,-1.3865814867559065,-1.3865814867559065,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,178.03938691032073,189.45665509597217,189.45665509597217,189.45665509597217,189.45665509597217,178.03938691032073,189.45665509597217,zdt1
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,279.6681945704644,279.6681945704644,0.21518021856682812,0.21518021856682812,1.3910959682535056,1.3910959682535056,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,279.6681945704644,87.82784743582852,277.2845025318007,87.82784743582852,138.64225126590034,279.6681945704644,87.82784743582852,zdt1
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,283.1155638761825,283.1155638761825,1.0921052569735963,1.0921052569735963,-0.16114372530727367,-0.16114372530727367,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,283.1155638761825,84.38047813011042,361.6649806619111,84.38047813011042,120.55499355397036,283.1155638761825,84.38047813011042,zdt1
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,283.1155638761825,283.1155638761825,-0.3612043191366499,-0.3612043191366499,0.41479957742657364,0.41479957742657364,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,283.1155638761825,84.38047813011042,446.0454587920215,84.38047813011042,111.51136469800538,283.1155638761825,84.38047813011042,zdt1
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,286.49686389129624,286.49686389129624,1.6738905292662072,1.6738905292662072,-0.39017737613051673,-0.39017737613051673,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,286.49686389129624,80.99917811499665,527.0446369070182,80.99917811499665,105.40892738140364,286.49686389129624,80.99917811499665,zdt1
6,0.022387002182230983,0.38964735993167443,0.019084805312952594,0.412500809800232,0.1684560556943201,0.14898795549858365,288.32205170779457,288.32205170779457,1.6544747096797812,1.6544747096797812,1.0174797587038553,1.0174797587038553,False,0.0,0.0,0.0,qlognehvi,1.7862705000443384,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,288.32205170779457,79.17399029849832,606.2186272055166,79.17399029849832,101.03643786758609,288.32205170779457,79.17399029849832,zdt1
7,1.0,0.3425488769230526,0.017415497694280288,0.3968093947077795,0.19574194461211344,0.17369660810621776,321.09430866706344,321.09430866706344,-1.7320243799823904,-1.7320243799823904,2.3371639730850418,2.3371639730850418,False,0.0,0.0,0.0,qlognehvi,1.4238256000098772,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,321.09430866706344,46.40173333922945,652.6203605447461,46.40173333922945,93.23148007782086,321.09430866706344,46.40173333922945,zdt1
8,1.0,0.022979191005217614,0.0,0.2093142840519451,0.07217088766089413,0.0,351.0462700596368,351.0462700596368,-1.7320243799823904,-1.7320243799823904,3.2018158153637537,3.2018158153637537,False,0.0,0.0,0.0,qlognehvi,1.728497299947776,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,351.0462700596368,16.449771946656085,669.0701324914021,16.449771946656085,83.63376656142526,351.0462700596368,16.449771946656085,zdt1
9,1.0,0.0,0.0,0.0,0.0,0.0,360.29970761899875,360.29970761899875,-1.7320243799823904,-1.7320243799823904,3.4689436247330976,3.4689436247330976,False,0.0,0.0,0.0,qlognehvi,1.7672225999995135,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,360.29970761899875,7.196334387294144,676.2664668786963,7.196334387294144,75.14071854207737,360.29970761899875,7.196334387294144,zdt1
10,0.0,0.0,0.0,0.0,0.0,0.0,365.46567713332996,365.46567713332996,1.7320243767562435,1.7320243767562435,2.5897564298300537,2.5897564298300537,False,0.0,0.0,0.0,qlognehvi,1.7951891999691725,False,8,3335a392-cc15-4c19-9444-5308c49b1554,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,365.46567713332996,2.0303648729629344,678.2968317516593,2.0303648729629344,67.82968317516593,365.46567713332996,2.0303648729629344,zdt1
