iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8463716839825761,0.9079085556680287,0.6722033788964283,0.5224190878452094,0.7857986285168654,0.5731227133617988,0.8593856884377356,0.6726782520379199,0.7285048378044356,4.5529813271605075,4.5529813271605075,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.5529813271605075,0.8470186728395497,0.8470186728395497,0.8470186728395497,0.8470186728395497,4.5529813271605075,0.8470186728395497,ehmi
2,0.9879689436950876,0.8907330138860153,0.921895022631988,0.7775571920374301,0.9708106812929466,0.509162909687555,0.9445919529459306,0.6948792416749567,0.615870063941907,4.30479012345679,4.30479012345679,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.5529813271605075,1.095209876543267,1.9422285493828166,0.8470186728395497,0.9711142746914083,4.5529813271605075,0.8470186728395497,ehmi
3,0.7671971136266804,0.9723451393263782,0.6654991554020336,0.954310590544346,0.7336658062525427,0.9836438823943656,0.8821134916995925,0.8916769238319371,0.6807637414653718,5.090430787037052,5.090430787037052,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.090430787037052,0.3095692129630052,2.251797762345822,0.3095692129630052,0.750599254115274,5.090430787037052,0.3095692129630052,ehmi
4,0.7938939951067494,0.624274579746266,0.9000693250064858,0.6292633062788207,0.8363048498415063,0.5376727173322763,0.6234348963778957,0.6790602187145514,0.5860277331230366,3.9516847608024577,3.9516847608024577,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.090430787037052,1.4483152391975995,3.7001130015434214,0.3095692129630052,0.9250282503858553,5.090430787037052,0.3095692129630052,ehmi
5,0.6301476768211558,0.6009016247716931,0.5198818485563295,0.6714344991670378,0.7341248409435319,0.708674717007336,0.9497619541181023,0.5444371833438078,0.8119829972012038,4.2727256944444525,4.2727256944444525,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.090430787037052,1.1272743055556047,4.827387307099026,0.3095692129630052,0.9654774614198052,5.090430787037052,0.3095692129630052,ehmi
6,0.7700943813257131,1.0,0.5,0.7255352659085921,0.6238003859287217,0.9977944979268794,0.9418903995640532,0.9003955044292081,0.7965741841778019,4.901168132716063,4.901168132716063,False,0.0,logei,0.35854819999076426,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.090430787037052,0.498831867283994,5.32621917438302,0.3095692129630052,0.8877031957305034,5.090430787037052,0.3095692129630052,ehmi
7,0.7700943813257131,1.0,0.5,0.7255352659085921,0.6238003859287217,0.9977944979268794,0.9418903995640532,0.9003955044292081,0.7965741841778019,4.901168132716063,4.901168132716063,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.090430787037052,0.498831867283994,5.825051041667014,0.3095692129630052,0.8321501488095734,5.090430787037052,0.3095692129630052,ehmi
8,0.5799348079442508,1.0,0.6350440292627302,1.0,0.8091077874176171,1.0,0.7491645454711352,0.8050500361851438,0.5615787895497852,4.686988332231042,4.686988332231042,False,0.0,logei,0.40060570000787266,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.090430787037052,0.713011667769015,6.538062709436029,0.3095692129630052,0.8172578386795036,5.090430787037052,0.3095692129630052,ehmi
9,0.5799348079442508,1.0,0.6350440292627302,1.0,0.8091077874176171,1.0,0.7491645454711352,0.8050500361851438,0.5615787895497852,4.686988332231042,4.686988332231042,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.090430787037052,0.713011667769015,7.251074377205044,0.3095692129630052,0.8056749308005604,5.090430787037052,0.3095692129630052,ehmi
10,0.8465647724094413,1.0,0.8117517802121855,1.0,0.6705070753799157,0.9942519057567659,0.8080903944004386,0.9360683389677518,0.7092221778041757,5.110796296296318,5.110796296296318,False,0.0,logei,0.5159776999935275,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.110796296296318,0.2892037037037394,7.5402780809087835,0.2892037037037394,0.7540278080908783,5.110796296296318,0.2892037037037394,ehmi
11,0.8465647724094413,1.0,0.8117517802121855,1.0,0.6705070753799157,0.9942519057567659,0.8080903944004386,0.9360683389677518,0.7092221778041757,5.110796296296318,5.110796296296318,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.110796296296318,0.2892037037037394,7.829481784612523,0.2892037037037394,0.7117710713284112,5.110796296296318,0.2892037037037394,ehmi
12,0.9050408271362397,0.9671467976812884,0.7105144609424496,1.0,0.8095018576247112,1.0,1.0,1.0,0.6711306475200682,5.261357638888922,5.261357638888922,False,0.0,logei,0.48310189999756403,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.261357638888922,0.1386423611111356,7.9681241457236585,0.1386423611111356,0.6640103454769716,5.261357638888922,0.1386423611111356,ehmi
13,0.9050408271362397,0.9671467976812884,0.7105144609424496,1.0,0.8095018576247112,1.0,1.0,1.0,0.6711306475200682,5.261357638888922,5.261357638888922,False,0.0,logei,0.0,False,15,23fdfade-9bdf-40c8-b811-15fa33c3fd95,gaussian,1.823566,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.261357638888922,0.1386423611111356,8.106766506834795,0.1386423611111356,0.6235974236026766,5.261357638888922,0.1386423611111356,ehmi
