iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.5642851013845998,0.7496389312200575,0.8007491788116787,0.5143445041859722,0.573963042288728,0.9641055114801848,0.5352102880770984,0.564886974699649,0.9741642266458875,4.655901157407416,4.655901157407416,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.655901157407416,0.7440988425926411,0.7440988425926411,0.7440988425926411,0.7440988425926411,4.655901157407416,0.7440988425926411,ehmi
2,0.8109417963981914,0.6844965618648955,0.7556950109016314,0.8314214762583996,0.6376544078805646,0.5689840364334777,0.8940197972519959,0.8351802920512419,0.7561911567415802,4.856858140432101,4.856858140432101,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.856858140432101,0.5431418595679558,1.287240702160597,0.5431418595679558,0.6436203510802985,4.856858140432101,0.5431418595679558,ehmi
3,0.908368217984829,0.7745376344350132,0.9904568196486527,0.6022547306650224,0.776865181432614,0.7418123484616939,0.676637427530224,0.7957976519745218,0.6176506158337902,4.176033680555563,4.176033680555563,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.856858140432101,1.2239663194444939,2.511207021605091,0.5431418595679558,0.837069007201697,4.856858140432101,0.5431418595679558,ehmi
4,0.9011013418892417,0.9336667759212074,0.5643798356139256,0.7335366033691355,0.6385724462668522,0.5415584988676212,0.9479721541251838,0.7149743460239177,0.573845649981047,5.000106051587305,5.000106051587305,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.000106051587305,0.3998939484127524,2.911100970017843,0.3998939484127524,0.7277752425044608,5.000106051587305,0.3998939484127524,ehmi
5,0.8366811786379553,0.601108013894019,0.9507155393440885,0.6085741287092641,0.5165373436887144,0.6003844770806097,0.6728739368778198,0.7344540817112424,0.9530671694477804,4.262769097222228,4.262769097222228,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.000106051587305,1.1372309027778291,4.048331872795672,0.3998939484127524,0.8096663745591345,5.000106051587305,0.3998939484127524,ehmi
6,0.8100241342743231,0.8448754382742119,0.5,0.9587543185738658,0.5679238488760603,0.5,1.0,0.7850146476459243,0.6605954620259734,5.057900468474448,5.057900468474448,False,0.0,qnei,0.5185426999960328,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.057900468474448,0.34209953152560946,4.390431404321282,0.34209953152560946,0.7317385673868803,5.057900468474448,0.34209953152560946,ehmi
7,0.8100241342743231,0.8448754382742119,0.5,0.9587543185738658,0.5679238488760603,0.5,1.0,0.7850146476459243,0.6605954620259734,5.057900468474448,5.057900468474448,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.057900468474448,0.34209953152560946,4.732530935846891,0.34209953152560946,0.6760758479781274,5.057900468474448,0.34209953152560946,ehmi
8,0.5593435867477611,0.779749705197563,0.5,0.5921119269749253,0.8286490139379755,0.5,1.0,0.6970448758095266,0.752024083105104,4.345840784832455,4.345840784832455,False,0.0,qnei,0.7874003000033554,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.057900468474448,1.0541592151676022,5.7866901510144935,0.34209953152560946,0.7233362688768117,5.057900468474448,0.34209953152560946,ehmi
9,0.5593435867477611,0.779749705197563,0.5,0.5921119269749253,0.8286490139379755,0.5,1.0,0.6970448758095266,0.752024083105104,4.345840784832455,4.345840784832455,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.057900468474448,1.0541592151676022,6.840849366182096,0.34209953152560946,0.7600943740202328,5.057900468474448,0.34209953152560946,ehmi
10,0.9134407172507698,0.7694116866035644,0.565287753647731,1.0,0.5137244590798256,0.5,1.0,0.8672613545972995,0.6704564229553098,5.229074074074082,5.229074074074082,False,0.0,qnei,0.6903349999920465,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.229074074074082,0.17092592592597544,7.011775292108071,0.17092592592597544,0.7011775292108071,5.229074074074082,0.17092592592597544,ehmi
11,0.9134407172507698,0.7694116866035644,0.565287753647731,1.0,0.5137244590798256,0.5,1.0,0.8672613545972995,0.6704564229553098,5.229074074074082,5.229074074074082,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.229074074074082,0.17092592592597544,7.182701218034047,0.17092592592597544,0.6529728380030951,5.229074074074082,0.17092592592597544,ehmi
12,1.0,1.0,0.5232046481774213,1.0,0.5,0.5631103627706963,1.0,0.9842330277130448,0.9725709610330896,5.326839930555593,5.326839930555593,False,0.0,qnei,0.7783402999921236,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.326839930555593,0.07316006944446407,7.255861287478511,0.07316006944446407,0.6046551072898759,5.326839930555593,0.07316006944446407,ehmi
13,1.0,1.0,0.5232046481774213,1.0,0.5,0.5631103627706963,1.0,0.9842330277130448,0.9725709610330896,5.326839930555593,5.326839930555593,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.326839930555593,0.07316006944446407,7.329021356922975,0.07316006944446407,0.5637708736094595,5.326839930555593,0.07316006944446407,ehmi
14,1.0,0.9837980651771965,0.5,1.0,0.5,0.9163903814043743,1.0,1.0,0.5290546180524087,5.34590208333335,5.34590208333335,False,0.0,qnei,0.5947610000002896,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.34590208333335,0.05409791666670749,7.383119273589682,0.05409791666670749,0.527365662399263,5.34590208333335,0.05409791666670749,ehmi
15,1.0,0.9837980651771965,0.5,1.0,0.5,0.9163903814043743,1.0,1.0,0.5290546180524087,5.34590208333335,5.34590208333335,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.34590208333335,0.05409791666670749,7.43721719025639,0.05409791666670749,0.495814479350426,5.34590208333335,0.05409791666670749,ehmi
16,1.0,1.0,0.9494045134202425,1.0,0.5,1.0,1.0,1.0,1.0,5.088829166666681,5.088829166666681,False,0.0,qnei,0.563144799991278,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.34590208333335,0.31117083333337625,7.748388023589766,0.05409791666670749,0.4842742514743604,5.34590208333335,0.05409791666670749,ehmi
17,1.0,1.0,0.9494045134202425,1.0,0.5,1.0,1.0,1.0,1.0,5.088829166666681,5.088829166666681,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.34590208333335,0.31117083333337625,8.059558856923143,0.05409791666670749,0.4740916974660672,5.34590208333335,0.05409791666670749,ehmi
18,1.0,0.5,0.5,1.0,1.0,1.0,0.9940081325986777,1.0,0.9981977269760286,5.394223958333372,5.394223958333372,False,0.0,qnei,1.148639799997909,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.394223958333372,0.005776041666685217,8.065334898589828,0.005776041666685217,0.44807416103276826,5.394223958333372,0.005776041666685217,ehmi
19,1.0,0.5,0.5,1.0,1.0,1.0,0.9940081325986777,1.0,0.9981977269760286,5.394223958333372,5.394223958333372,False,0.0,qnei,0.0,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.394223958333372,0.005776041666685217,8.071110940256514,0.005776041666685217,0.42479531264507964,5.394223958333372,0.005776041666685217,ehmi
20,1.0,0.6652379129190221,0.5,1.0,1.0,1.0,0.9701699566049363,0.5555362901827232,1.0,5.343111111111153,5.343111111111153,False,0.0,qnei,0.7126449000061257,False,11,1c40e119-5d73-4ea4-b12d-ae011172e66e,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.394223958333372,0.05688888888890453,8.127999829145418,0.005776041666685217,0.4063999914572709,5.394223958333372,0.005776041666685217,ehmi
