iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9154916594445557,0.6804733334171282,0.8513696527910275,0.9300593933262973,0.8206587403940824,0.774181604406657,0.8811567112655967,0.8581571913200202,0.733584376955426,4.861753472222226,4.861753472222226,False,0.0,logei,0.0,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.861753472222226,0.5382465277778312,0.5382465277778312,0.5382465277778312,0.5382465277778312,4.861753472222226,0.5382465277778312,ehmi
2,0.7862294690913235,0.8731611800456558,0.5317819595695985,0.823438021354437,0.8680285714478722,0.6993794225639707,0.7535912651610617,0.614360313881812,0.8250970904235944,4.702548649691371,4.702548649691371,False,0.0,logei,0.0,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.861753472222226,0.6974513503086861,1.2356978780865173,0.5382465277778312,0.6178489390432587,4.861753472222226,0.5382465277778312,ehmi
3,0.9856421321003366,0.6493565423623406,0.7314153946422168,0.9458069500119054,0.7757004386487519,0.7107323700563148,0.8341453729003662,0.5154101157015664,0.5768982089429564,5.105898726851845,5.105898726851845,False,0.0,logei,0.0,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.105898726851845,0.294101273148212,1.5297991512347293,0.294101273148212,0.5099330504115764,5.105898726851845,0.294101273148212,ehmi
4,0.9356616921753748,0.5791199220492098,0.5147334194104627,0.9631977686511695,0.8763925285448626,0.9887153642256934,0.8798594759942018,0.9614041879443795,0.67220672234579,5.311395833333364,5.311395833333364,False,0.0,logei,0.0,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.311395833333364,0.08860416666669302,1.6184033179014223,0.08860416666669302,0.4046008294753556,5.311395833333364,0.08860416666669302,ehmi
5,0.8773163106064291,0.5822041904960464,0.911945055833563,0.8661560140843202,0.5956659840059892,0.591983602592139,0.5843519080511533,0.9094366912186003,0.8321626848898747,4.5532361111111035,4.5532361111111035,False,0.0,logei,0.0,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.311395833333364,0.8467638888889537,2.465167206790376,0.08860416666669302,0.4930334413580752,5.311395833333364,0.08860416666669302,ehmi
6,0.9951263627206306,0.521119821606298,0.5,1.0,0.9229442834516127,1.0,0.9419439513695214,0.9008686678237003,0.5572530147704531,5.350250000000032,5.350250000000032,False,0.0,logei,0.28614870000455994,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.350250000000032,0.049750000000025274,2.5149172067904013,0.049750000000025274,0.4191528677984002,5.350250000000032,0.049750000000025274,ehmi
7,0.9951263627206306,0.521119821606298,0.5,1.0,0.9229442834516127,1.0,0.9419439513695214,0.9008686678237003,0.5572530147704531,5.350250000000032,5.350250000000032,False,0.0,logei,0.0,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.350250000000032,0.049750000000025274,2.5646672067904266,0.049750000000025274,0.3663810295414895,5.350250000000032,0.049750000000025274,ehmi
8,1.0,0.5,0.5,1.0,0.5,1.0,0.9166272209416619,0.5756344879428867,0.5699789010793576,5.2919444444444625,5.2919444444444625,False,0.0,logei,0.6845961000071838,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.350250000000032,0.10805555555559465,2.6727227623460212,0.049750000000025274,0.33409034529325266,5.350250000000032,0.049750000000025274,ehmi
9,1.0,0.5,0.5,1.0,0.5,1.0,0.9166272209416619,0.5756344879428867,0.5699789010793576,5.2919444444444625,5.2919444444444625,False,0.0,logei,0.0,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.350250000000032,0.10805555555559465,2.780778317901616,0.049750000000025274,0.3089753686557351,5.350250000000032,0.049750000000025274,ehmi
10,1.0,0.7607654302599224,0.5,1.0,1.0,1.0,0.5,1.0,0.5541132556344882,5.380019370039729,5.380019370039729,False,0.0,logei,0.7810834999982035,False,14,f13872ef-8963-4aa0-84a9-894ec55a7192,gaussian,0.091178,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.380019370039729,0.01998062996032779,2.8007589478619437,0.01998062996032779,0.2800758947861944,5.380019370039729,0.01998062996032779,ehmi
