iteration,Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8309833188891115,0.3609466668342566,0.7027393055820549,0.8601187866525944,0.6413174807881646,0.5483632088133139,0.7623134225311933,0.7163143826400404,0.467168753910852,0.572458938182647,0.7463223600913117,0.0635639191391969,0.646876042708874,0.7360571428957442,0.39875884512794135,0.5071825303221235,0.5088509868421057,0.5088509868421057,False,0.0,logei,0.0,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.5088509868421057,0.48747540204678264,0.48747540204678264,0.48747540204678264,0.48747540204678264,0.5088509868421057,0.48747540204678264,opticarvis
2,0.228720627763624,0.6501941808471887,0.9712842642006733,0.2987130847246813,0.46283078928443355,0.8916139000238108,0.5514008772975039,0.4214647401126298,0.6682907458007323,0.030820231403132725,0.15379641788591292,0.8713233843507495,0.1582398440984195,0.02946683882092549,0.9263955373023389,0.7527850570897252,0.2838948412698413,0.2838948412698413,False,0.0,logei,0.0,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.5088509868421057,0.712431547619047,1.1999069496658297,0.48747540204678264,0.5999534748329148,0.5088509868421057,0.48747540204678264,opticarvis
3,0.9774307284513867,0.7597189519884036,0.922808375888759,0.3444134446915801,0.7546326212128582,0.16440838099209276,0.823890111667126,0.7323120281686404,0.19133196801197838,0.18396720518427812,0.16870381610230667,0.8188733824372006,0.6643253697797494,0.28081760154361113,0.6544226694688049,0.6860216196502422,0.5923113425925922,0.5923113425925922,False,0.0,logei,0.0,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.5923113425925922,0.40401504629629614,1.6039219959621258,0.40401504629629614,0.5346406653207086,0.5923113425925922,0.40401504629629614,opticarvis
4,0.6888824214249193,0.9959668729826651,0.8449636959941323,0.4299854645718363,0.04706780419635681,0.22859525161476568,0.07480665770514139,0.7844507121186743,0.7933319921004229,0.21426724784613993,0.9484711055139605,0.323091117663703,0.4659160677931732,0.5809500179597656,0.9979741577789906,0.8968777338638636,0.3802789351851851,0.3802789351851851,False,0.0,logei,0.0,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.5923113425925922,0.6160474537037033,2.219969449665829,0.40401504629629614,0.5549923624164572,0.5923113425925922,0.40401504629629614,opticarvis
5,0.14431559434524766,0.8934891643106165,0.2031909126809499,0.8029993573408467,0.671471589617775,0.1515926346624431,0.053563016320574364,0.929429583911057,0.004892976338525146,0.14765862303663024,0.9744904292693193,0.6969802274993602,0.5641765789829313,0.45365380447205494,0.5722572536614859,0.46275373250353824,0.42473055555555544,0.42473055555555544,False,0.0,logei,0.0,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.5923113425925922,0.5715958333333329,2.7915652829991617,0.40401504629629614,0.5583130565998323,0.5923113425925922,0.40401504629629614,opticarvis
6,1.0,0.5948757252667481,0.8340835044598174,0.5399738746246614,0.9353012902598263,0.08778899024358186,1.0,0.8071329377430515,0.03722965225384023,0.368408691438149,0.24437714956182513,0.6155987285375701,0.8414864911918503,0.4671353595050242,0.4106610904607085,0.5551861288919381,0.674638888888888,0.674638888888888,False,0.0,logei,0.9946741999592632,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.674638888888888,0.32168750000000035,3.113252782999162,0.32168750000000035,0.5188754638331937,0.674638888888888,0.32168750000000035,opticarvis
7,1.0,0.5948757252667481,0.8340835044598174,0.5399738746246614,0.9353012902598263,0.08778899024358186,1.0,0.8071329377430515,0.03722965225384023,0.368408691438149,0.24437714956182513,0.6155987285375701,0.8414864911918503,0.4671353595050242,0.4106610904607085,0.5551861288919381,0.674638888888888,0.674638888888888,False,0.0,logei,0.0,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.674638888888888,0.32168750000000035,3.4349402829991624,0.32168750000000035,0.49070575471416605,0.674638888888888,0.32168750000000035,opticarvis
8,1.0,0.7012651881564299,1.0,0.2732740019524589,1.0,0.0,1.0,1.0,0.0,0.5489735413912583,0.0,0.8537976624416119,1.0,0.6123800179128378,0.0,0.5372736250206629,0.5472860449735453,0.5472860449735453,False,0.0,logei,1.134803600027226,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.674638888888888,0.4490403439153431,3.8839806269145054,0.32168750000000035,0.4854975783643132,0.674638888888888,0.32168750000000035,opticarvis
9,1.0,0.7012651881564299,1.0,0.2732740019524589,1.0,0.0,1.0,1.0,0.0,0.5489735413912583,0.0,0.8537976624416119,1.0,0.6123800179128378,0.0,0.5372736250206629,0.5472860449735453,0.5472860449735453,False,0.0,logei,0.0,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.674638888888888,0.4490403439153431,4.333020970829849,0.32168750000000035,0.48144677453664986,0.674638888888888,0.32168750000000035,opticarvis
10,1.0,0.4481551350630303,0.7529939411229856,0.8306278549283773,1.0,0.0,1.0,0.8162037027606028,0.0,0.24957628135518242,0.06584987078830914,0.4565514441855617,1.0,0.3521699398452403,0.6124903304327601,0.48148509663978445,0.6616402777777777,0.6616402777777777,False,0.0,logei,1.2982651999918744,False,14,cd72e719-8afd-4dc3-a5f0-a57d50e200d1,gaussian,0.156303,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.9963263888888884,0.674638888888888,0.3346861111111107,4.66770708194096,0.32168750000000035,0.466770708194096,0.674638888888888,0.32168750000000035,opticarvis
