iteration,Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8647975870165865,0.855302514932059,0.8110233987843422,0.2614463614164766,0.0771994577184214,0.9464657804460633,0.6137916910471019,0.00263075362629972,0.9104071780658378,0.9848034752375554,0.2862966041661704,0.8136611230389795,0.08240794388130823,0.4382800473034214,0.8177037747448075,0.40873333268977363,0.2017905092592585,0.2017905092592585,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.2017905092592585,0.7953113425925935,0.7953113425925935,0.7953113425925935,0.7953113425925935,0.2017905092592585,0.7953113425925935,opticarvis
2,0.5177497071869771,0.11703988347506633,0.8140065192501118,0.4978674083325122,0.24827919488667194,0.7766861560008684,0.9792282891895626,0.53834323407629,0.7371502226207836,0.9927606888483627,0.03012749637532397,0.5989776523667713,0.9672952777915866,0.11733657384331686,0.2231014949939203,0.5502283889833729,0.33917083333333314,0.33917083333333314,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.33917083333333314,0.6579310185185188,1.4532423611111123,0.6579310185185188,0.7266211805555561,0.33917083333333314,0.6579310185185188,opticarvis
3,0.722327310719796,0.5527524153948293,0.5477017956423661,0.0515388294743615,0.7392297121947433,0.32070150992281876,0.07396187379140517,0.9584683194126471,0.6596713208492915,0.45578296007926533,0.7326514668471766,0.4778900309019434,0.12472133330591129,0.6045798880373442,0.7469364245619166,0.7441468288332692,0.41150980750487365,0.41150980750487365,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.41150980750487365,0.5855920443469783,2.0388344054580907,0.5855920443469783,0.6796114684860303,0.41150980750487365,0.5855920443469783,opticarvis
4,0.5515674012638448,0.9284915198370209,0.9457125619000804,0.8748696622696762,0.3716436351591228,0.2677700742588114,0.5298119827496722,0.6543102125920736,0.1605932683017619,0.5594645356105491,0.4389482531021668,0.0016647948525158052,0.41882978512031743,0.3998988932189942,0.9633892562820303,0.054514811423870047,0.6898067129629627,0.6898067129629627,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.30729513888888926,2.34612954434698,0.30729513888888926,0.586532386086745,0.6898067129629627,0.30729513888888926,opticarvis
5,0.9285460335053835,0.9083194924222268,0.5998002500769789,0.1872290474547189,0.7913043338720918,0.16152169054797472,0.3206403846444068,0.6664230870814164,0.4252353008413222,0.4609252157924165,0.30315722537378154,0.03723728048946706,0.3607681347214251,0.8266223901229942,0.8301617250714785,0.08106201414430547,0.6094502314814826,0.6094502314814826,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.3876516203703694,2.733781164717349,0.30729513888888926,0.5467562329434699,0.6898067129629627,0.30729513888888926,opticarvis
6,0.5736187031994621,1.0,1.0,1.0,0.6554219745142332,0.0,0.49733112554811126,0.8644428907284627,0.0,0.2405986298231589,0.3379793193520027,0.0,0.6123202543616119,0.6305479387950181,1.0,0.0,0.6076844907407408,0.6076844907407408,False,0.0,qnei,1.2614046999951825,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.38941736111111114,3.1231985258284602,0.30729513888888926,0.5205330876380767,0.6898067129629627,0.30729513888888926,opticarvis
7,0.5736187031994621,1.0,1.0,1.0,0.6554219745142332,0.0,0.49733112554811126,0.8644428907284627,0.0,0.2405986298231589,0.3379793193520027,0.0,0.6123202543616119,0.6305479387950181,1.0,0.0,0.6076844907407408,0.6076844907407408,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.38941736111111114,3.5126158869395714,0.30729513888888926,0.5018022695627959,0.6898067129629627,0.30729513888888926,opticarvis
8,0.61872788648897,1.0,0.6327099924621453,0.619453746986303,0.2590361224781222,0.08617347186731683,0.3693981071044287,0.5926384364663432,0.0,0.9244773461127047,0.6599539331070237,0.0,0.1284867018746242,0.21166592835412867,1.0,0.0,0.5586006944444439,0.5586006944444439,False,0.0,qnei,1.615179900021758,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.438501157407408,3.9511170443469794,0.30729513888888926,0.4938896305433724,0.6898067129629627,0.30729513888888926,opticarvis
9,0.61872788648897,1.0,0.6327099924621453,0.619453746986303,0.2590361224781222,0.08617347186731683,0.3693981071044287,0.5926384364663432,0.0,0.9244773461127047,0.6599539331070237,0.0,0.1284867018746242,0.21166592835412867,1.0,0.0,0.5586006944444439,0.5586006944444439,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.438501157407408,4.389618201754388,0.30729513888888926,0.48773535575048754,0.6898067129629627,0.30729513888888926,opticarvis
10,0.5439342690528497,0.9434715433046692,1.0,0.7515949617333553,0.36832517722882346,0.6940887534464022,0.5394928229898885,0.6142601059296247,0.3652269803677562,0.39358163828871834,0.41000147971503664,0.0,0.39557773871130764,0.5082632596675776,1.0,0.0,0.5016863425925926,0.5016863425925926,False,0.0,qnei,1.6913908999995328,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.49541550925925937,4.885033711013647,0.30729513888888926,0.4885033711013647,0.6898067129629627,0.30729513888888926,opticarvis
11,0.5439342690528497,0.9434715433046692,1.0,0.7515949617333553,0.36832517722882346,0.6940887534464022,0.5394928229898885,0.6142601059296247,0.3652269803677562,0.39358163828871834,0.41000147971503664,0.0,0.39557773871130764,0.5082632596675776,1.0,0.0,0.5016863425925926,0.5016863425925926,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.49541550925925937,5.380449220272906,0.30729513888888926,0.48913174729753695,0.6898067129629627,0.30729513888888926,opticarvis
12,0.6322367335178216,0.8491879218052921,1.0,0.9912823136003376,0.38961792702542736,0.20600901126019927,0.6975617325268754,0.51326527564967,0.32436625651464673,0.563238198604609,0.19352218504957808,0.0,0.5976175022362252,0.48632906316471564,0.8472637766445195,0.0,0.6428703703703704,0.6428703703703704,False,0.0,qnei,1.9035713999764994,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.35423148148148154,5.734680701754388,0.30729513888888926,0.4778900584795323,0.6898067129629627,0.30729513888888926,opticarvis
13,0.6322367335178216,0.8491879218052921,1.0,0.9912823136003376,0.38961792702542736,0.20600901126019927,0.6975617325268754,0.51326527564967,0.32436625651464673,0.563238198604609,0.19352218504957808,0.0,0.5976175022362252,0.48632906316471564,0.8472637766445195,0.0,0.6428703703703704,0.6428703703703704,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.35423148148148154,6.08891218323587,0.30729513888888926,0.46837786024891304,0.6898067129629627,0.30729513888888926,opticarvis
14,0.5210599336154735,1.0,1.0,0.5205266019002611,0.6045128812016293,0.28086681539293956,0.49546959023984133,0.9509017310586395,0.0,0.5155413820085208,0.4088750937907232,0.0,0.6465195230438039,0.4174073843647215,1.0,0.08665792832856013,0.6339780092592595,0.6339780092592595,False,0.0,qnei,1.9625662000034936,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.36312384259259245,6.452036025828463,0.30729513888888926,0.46085971613060445,0.6898067129629627,0.30729513888888926,opticarvis
15,0.5210599336154735,1.0,1.0,0.5205266019002611,0.6045128812016293,0.28086681539293956,0.49546959023984133,0.9509017310586395,0.0,0.5155413820085208,0.4088750937907232,0.0,0.6465195230438039,0.4174073843647215,1.0,0.08665792832856013,0.6339780092592595,0.6339780092592595,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.36312384259259245,6.8151598684210555,0.30729513888888926,0.45434399122807034,0.6898067129629627,0.30729513888888926,opticarvis
16,0.5962791344686661,0.895774236837234,1.0,1.0,0.3648697818658831,0.23140749209920153,0.4847000625423589,0.5268382784887833,0.08231083276823081,0.2813543275717222,0.4459494120447509,0.0,0.26330623292829763,0.6003782442368797,0.8914002415919272,0.1412970963240772,0.5947833333333331,0.5947833333333331,False,0.0,qnei,0.7328972000395879,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.40231851851851885,7.217478386939574,0.30729513888888926,0.4510923991837234,0.6898067129629627,0.30729513888888926,opticarvis
17,0.5962791344686661,0.895774236837234,1.0,1.0,0.3648697818658831,0.23140749209920153,0.4847000625423589,0.5268382784887833,0.08231083276823081,0.2813543275717222,0.4459494120447509,0.0,0.26330623292829763,0.6003782442368797,0.8914002415919272,0.1412970963240772,0.5947833333333331,0.5947833333333331,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.6898067129629627,0.40231851851851885,7.619796905458093,0.30729513888888926,0.44822334737988784,0.6898067129629627,0.30729513888888926,opticarvis
18,0.496213125720083,0.9948616184135598,0.8983537194160924,1.0,0.3830659713077913,0.10973548018382753,0.49889743193071495,0.7538968392955755,0.32860194360360373,0.5584514072087065,0.5003006570539043,0.0,0.43200602798339566,0.35164595944588095,1.0,0.0,0.7611990740740744,0.7611990740740744,False,0.0,qnei,0.9286534000420943,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.7611990740740744,0.23590277777777757,7.855699683235871,0.23590277777777757,0.4364277601797706,0.7611990740740744,0.23590277777777757,opticarvis
19,0.496213125720083,0.9948616184135598,0.8983537194160924,1.0,0.3830659713077913,0.10973548018382753,0.49889743193071495,0.7538968392955755,0.32860194360360373,0.5584514072087065,0.5003006570539043,0.0,0.43200602798339566,0.35164595944588095,1.0,0.0,0.7611990740740744,0.7611990740740744,False,0.0,qnei,0.0,False,13,375c6a2a-23d4-4789-bec7-8ece0cf1d609,gaussian,0.781517,20,extra_trees,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.997101851851852,0.7611990740740744,0.23590277777777757,8.091602461013649,0.23590277777777757,0.42587381373756045,0.7611990740740744,0.23590277777777757,opticarvis
