run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
c91db5fa-c185-449e-8459-9636579fd395,michalewicz,value,logei,10,exact,False,gaussian,0.05,0,50,0,1,2,3.409690555775156,2.694662789465701,5.353058377223277,359.7383357558232,7.194766715116463,297.5484208763744,6.072416752579069,5.469390172971433,298.4408113412058,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,4.62713272550416,3.420588441184818,323.3587794999641,6.467175589999282,277.4659630567023,5.662570674626578,3.420588441184818,277.4659630567023,0.0,-1.9324699360384594,1.9324699360384594,36.379556255859086,0.7275911251171809,20.082457819672072,0.4098460779524906,2.0488017317866154,20.97484828450348
96a9aa28-6c28-4baa-9785-177713d685e0,michalewicz,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,3.409690555775156,4.734744031838587,3.312977134850392,340.6221459470163,6.8124429189403255,282.19180646174146,5.759016458402887,3.312977134850392,283.2256481673992,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,4.62713272550416,3.420588441184818,323.3587794999641,6.467175589999282,277.4659630567023,5.662570674626578,3.420588441184818,277.4659630567023,0.0,0.10761130633442662,-0.10761130633442617,17.263366447052192,0.34526732894104306,4.725843405039143,0.09644578377630886,-0.10761130633442617,5.759685110696864
39b6b16b-9ad3-4fb2-9fdf-057b8931428c,michalewicz,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,3.409690555775156,1.741370888150125,6.306350278538853,409.83677823785087,8.196735564757017,347.18731316372646,7.085455370688295,6.306350278538853,361.0588711687128,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,4.62713272550416,3.420588441184818,323.3587794999641,6.467175589999282,277.4659630567023,5.662570674626578,3.420588441184818,277.4659630567023,0.0,-2.8857618373540355,2.8857618373540355,86.47799873788676,1.7295599747577342,69.72135010702414,1.4228846960617165,2.8857618373540355,83.59290811201049
518faf9a-044a-4514-b34c-437779070816,michalewicz,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,3.409690555775156,3.096061112225581,4.951660054463397,417.7774522795813,8.355549045591626,320.11218298924206,6.532901693658001,4.951660054463397,427.7015253131895,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,4.62713272550416,3.420588441184818,323.3587794999641,6.467175589999282,277.4659630567023,5.662570674626578,3.420588441184818,277.4659630567023,0.0,-1.5310716132785793,1.5310716132785789,94.41867277961722,1.888373455592344,42.646219932539736,0.8703310190314228,1.5310716132785789,150.23556225648719
2b5c3004-1ac2-458a-a38f-212d110f2270,michalewicz,value,logei,10,exact,False,gaussian,0.05,20,50,0,21,22,0.638569834982755,2.8888567533101983,5.15886441337878,362.339409116716,7.246788182334319,319.30661072713775,5.575927094344049,5.15886441337878,319.7142547804957,"x0,x1,x2,x3,x4",0.5592494991879287,-0.1439842371273583,0.03309882884294968,0.25126734989731236,-0.1002454870386359,0.693075851017525,4.62713272550416,3.420588441184818,323.3587794999641,6.467175589999282,277.4659630567023,4.133146140191102,3.420588441184818,277.4659630567023,-0.05450601603477001,-1.738275972193962,1.7382759721939625,38.98062961675191,0.7796125923350363,41.84064767043543,1.4427809541529468,1.7382759721939625,42.248291723793386
944372f7-c6ed-4746-80bb-49ccbf768d92,michalewicz,value,logei,10,exact,False,gaussian,0.25,20,50,0,21,22,0.7627057361848864,3.9620901292189705,4.085631037470008,350.84784580498035,7.016956916099607,307.43423198331817,5.1665347238675094,4.085631037470008,312.1093915083316,"x0,x1,x2,x3,x4",0.5867593341482693,-0.1434477811017394,-0.002831661160331622,0.4649812700245666,-0.025311225130575377,0.693075851017525,4.62713272550416,3.420588441184818,323.3587794999641,6.467175589999282,277.4659630567023,4.133146140191102,3.420588441184818,277.4659630567023,0.06962988516736135,-0.6650425962851898,0.6650425962851898,27.48906630501625,0.5497813261003248,29.96826892661585,1.0333885836764072,0.6650425962851898,34.64342845162929
e4611721-6c35-433f-82ee-1dc7c644befa,michalewicz,value,logei,10,exact,False,gaussian,1.0,20,50,0,21,22,0.952042234903957,4.161330527993721,3.886390638695257,346.7760963524583,6.935521927049166,283.9008315323473,4.355038156592653,5.554662528823835,312.6817431256679,"x0,x1,x2,x3,x4",0.2329855672303749,-0.3794338536063262,-0.07943301400767155,-0.8262277938081222,0.1384562106419749,0.693075851017525,4.62713272550416,3.420588441184818,323.3587794999641,6.467175589999282,277.4659630567023,4.133146140191102,3.420588441184818,277.4659630567023,0.258966383886432,-0.46580219751043916,0.46580219751043916,23.417316852494196,0.4683463370498835,6.434868475644976,0.22189201640155076,2.134074087639017,35.21578006896556
4bab73ee-6421-4183-827b-bbfe44eff680,michalewicz,value,logei,10,exact,False,gaussian,5.0,20,50,0,21,22,0.37773711815524563,2.5958675582902395,5.451853608398739,383.5634322452605,7.67126864490521,318.719707151215,5.555689040001887,6.752844301371983,340.44789945627275,"x0,x1,x2,x3,x4",0.14715666975852226,0.17371019360520323,0.02926671036125339,-0.025196029356377103,-0.298937507490708,0.693075851017525,4.62713272550416,3.420588441184818,323.3587794999641,6.467175589999282,277.4659630567023,4.133146140191102,3.420588441184818,277.4659630567023,-0.31533873286227937,-2.031265167213921,2.0312651672139213,60.204652745296414,1.2040930549059272,41.25374409451268,1.422542899810785,3.332255860187165,62.98193639957043
c648f4af-0305-4789-8061-8e29c4c203c1,michalewicz,value,logei,11,exact,False,gaussian,0.05,0,50,0,1,2,4.57017014560389,3.272636511114279,4.7750846555747,369.5170972627533,7.390341945255066,308.2394786074675,6.2906016042340305,4.7750846555747,308.79301024755034,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,5.256210453145898,2.7915107135430803,306.88384215594107,6.137676843118822,219.25892596926445,4.474671958556417,2.7915107135430803,219.25892596926445,0.0,-1.9835739420316192,1.9835739420316196,62.633255106812214,1.2526651021362438,88.98055263820305,1.8159296456776133,1.9835739420316196,89.53408427828589
31a8e27a-675f-44ca-986f-a996420631f0,michalewicz,value,logei,11,exact,False,gaussian,0.25,0,50,0,1,2,4.57017014560389,4.82336488040426,3.224356286284719,309.6224064842604,6.192448129685208,248.47763481172623,5.070972139014821,3.224356286284719,255.8333599693923,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,5.256210453145898,2.7915107135430803,306.88384215594107,6.137676843118822,219.25892596926445,4.474671958556417,2.7915107135430803,219.25892596926445,0.0,-0.4328455727416376,0.4328455727416385,2.7385643283193417,0.0547712865663863,29.21870884246178,0.596300180458404,0.4328455727416385,36.57443400012784
