iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,False,0.0,logei,0.0,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.7378678023125438,False,0.0,logei,0.0,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.9871025361789454,False,0.0,logei,0.0,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,False,0.0,logei,0.0,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.28104361833347785,False,0.0,logei,0.0,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,1.0,0.5629141668658532,0.9810290367575327,1.3419956784694695,1.3419956784694695,False,0.0,logei,0.2920901000034064,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.712905263686258,17.258614976945864,1.3170331398431838,2.8764358294909775,1.7378678023125438,1.3170331398431838,hartmann_3
7,0.9857501962387138,1.0,0.8829138206616007,-0.44956557556669835,-0.44956557556669835,False,0.0,logei,0.1891239999968093,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.504466517722426,20.763081494668292,1.3170331398431838,2.9661544992383275,1.7378678023125438,1.3170331398431838,hartmann_3
8,0.6433486296308573,0.6439587838542566,0.8361509577617972,2.5576987950155843,2.5576987950155843,False,0.0,logei,0.19733699999051169,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5576987950155843,0.4972021471401433,21.260283641808435,0.4972021471401433,2.6575354552260544,2.5576987950155843,0.4972021471401433,hartmann_3
9,1.0,0.6336045870427576,0.7695790188000651,1.755619060034844,1.755619060034844,False,0.0,logei,0.3840384000213817,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5576987950155843,1.2992818821208836,22.55956552392932,0.4972021471401433,2.5066183915477023,2.5576987950155843,0.4972021471401433,hartmann_3
10,0.4521052423910219,0.6001246710077307,0.7884779580056719,2.5218352614489654,2.5218352614489654,False,0.0,logei,0.2911292999924626,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5576987950155843,0.5330656807067622,23.09263120463608,0.4972021471401433,2.309263120463608,2.5576987950155843,0.4972021471401433,hartmann_3
11,0.4937987344092833,0.5550950639583537,0.8577925134654155,2.969814915165979,2.969814915165979,False,0.0,logei,0.24435249998350628,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.969814915165979,0.08508602698974865,23.17771723162583,0.08508602698974865,2.1070652028750754,2.969814915165979,0.08508602698974865,hartmann_3
12,0.0,0.4937214453449006,0.8514108333748227,2.9088484733357243,2.9088484733357243,False,0.0,logei,0.3137695000041276,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.969814915165979,0.14605246882000333,23.323769700445833,0.08508602698974865,1.9436474750371528,2.969814915165979,0.08508602698974865,hartmann_3
13,0.4474195563662687,0.46812653275291055,0.8463789658283227,2.735850979985004,2.735850979985004,False,0.0,logei,0.24767959999735467,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.969814915165979,0.3190499621707237,23.642819662616557,0.08508602698974865,1.818678435585889,2.969814915165979,0.08508602698974865,hartmann_3
14,0.0,0.5613243509821363,0.8510660152742363,3.04501947137413,3.04501947137413,False,0.0,logei,0.23923560002003796,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.009881470781597734,23.652701133398153,0.009881470781597734,1.6894786523855825,3.04501947137413,0.009881470781597734,hartmann_3
15,0.0,0.5671765701228841,0.8524856725792443,3.0417517334829416,3.0417517334829416,False,0.0,logei,0.29558580002048984,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.013149208672786017,23.66585034207094,0.009881470781597734,1.5777233561380626,3.04501947137413,0.009881470781597734,hartmann_3
16,0.0,0.0,0.2822167978439248,-0.3844679334297235,-0.3844679334297235,False,0.0,logei,0.3011656000162475,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,3.4393688755854512,27.10521921765639,0.009881470781597734,1.6940762011035244,3.04501947137413,0.009881470781597734,hartmann_3
17,0.0,1.0,0.38614069695365577,0.11330947683548484,0.11330947683548484,False,0.0,logei,0.3247542000026442,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,2.9415914653202426,30.046810682976634,0.009881470781597734,1.767459451939802,3.04501947137413,0.009881470781597734,hartmann_3
18,0.0,0.5658496552761498,0.8507254600635956,3.0421839075392847,3.0421839075392847,False,0.0,logei,0.24619720000191592,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.012717034616442913,30.059527717593078,0.009881470781597734,1.6699737620885042,3.04501947137413,0.009881470781597734,hartmann_3
19,0.0,0.5632366329784078,0.8483320648404536,3.0421017663581873,3.0421017663581873,False,0.0,logei,0.33349799999268726,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.012799175797540308,30.072326893390617,0.009881470781597734,1.5827540470205588,3.04501947137413,0.009881470781597734,hartmann_3
20,1.0,0.0,0.0,-0.9549860660082171,-0.9549860660082171,False,0.0,logei,0.24534269998548552,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,4.009887008163945,34.08221390155456,0.009881470781597734,1.704110695077728,3.04501947137413,0.009881470781597734,hartmann_3
21,0.0,0.5467490514260454,0.3594514487797607,-0.5638715623822601,-0.1700757402670976,True,0.3937958221151625,logei,0.2958785000082571,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.04501947137413,3.6187725045379877,37.70098640609255,0.009881470781597734,1.795285066956788,3.04501947137413,0.009881470781597734,hartmann_3
22,0.0,0.5634446364790328,0.8613160298507947,3.0378693962613057,3.5159443136358774,True,0.47807491737457175,logei,0.3289564000151586,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.017031545894421907,37.718017951986965,0.009881470781597734,1.714455361453953,3.0378693962613057,0.017031545894421907,hartmann_3
23,0.0,0.549352528962079,0.8752114103004058,2.9933878575058896,3.2122688093647405,True,0.21888095185885081,logei,0.23867859999882057,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.06151308464983796,37.779531036636804,0.009881470781597734,1.6425883059407307,3.0378693962613057,0.017031545894421907,hartmann_3
24,0.0,0.5469917343600263,0.8800297638150076,2.9667603468802297,3.1771380584909332,True,0.2103777116107035,logei,0.21155259999795817,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.08814059527549789,37.8676716319123,0.009881470781597734,1.5778196513296792,3.0378693962613057,0.017031545894421907,hartmann_3
25,0.0,0.5482003533524524,0.881121466577935,2.9613843358206844,2.7197602936415732,True,-0.24162404217911115,logei,0.2805032000178471,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.09351660633504322,37.961188238247345,0.009881470781597734,1.5184475295298938,3.0378693962613057,0.017031545894421907,hartmann_3
26,0.0,0.0,1.0,-0.8918026374813698,-0.5940172278164586,True,0.2977854096649112,logei,0.15211510000517592,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.04501947137413,3.9467035796370973,41.90789181788444,0.009881470781597734,1.6118419929955554,3.0378693962613057,0.017031545894421907,hartmann_3
27,0.0,0.5610225145877049,0.8492494712189053,3.044021933275541,3.2033956283735563,True,0.15937369509801513,logei,0.3133250999962911,False,9,71d8fded-7653-45d6-8b93-e10f59eeda7f,bias,0.25,20,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.010879008880186447,41.91877082676463,0.009881470781597734,1.5525470676579491,3.0378693962613057,0.017031545894421907,hartmann_3
