iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,0.6286520689813629,0.8350078697420409,True,0.20635580076067794,qnei,0.0,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.6286520689813629,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6286520689813629,0.6214033969187057,branin
2,6.014983576233575,0.28689008371944547,0.31569466412453523,-0.001717648667899252,True,-0.3174123127924345,qnei,0.0,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.6286520689813629,0.9343608017755334,1.5557641986942392,0.6214033969187057,0.7778820993471196,0.6286520689813629,0.6214033969187057,branin
3,1.4792608457745593,9.282110229603695,-0.6232490171577227,-0.4992439606188599,True,0.12400505653886285,qnei,0.0,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.6286520689813629,1.8733044830577914,3.429068681752031,0.6214033969187057,1.1430228939173437,0.6286520689813629,0.6214033969187057,branin
4,0.7042057615419683,1.2977394939929798,-0.19576267605595013,-0.18844929432988003,True,0.007313381726070101,qnei,0.0,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.6286520689813629,1.4458181419560188,4.874886823708049,0.6214033969187057,1.2187217059270123,0.6286520689813629,0.6214033969187057,branin
5,9.48328453291775,6.218835927963829,0.5961916848094132,0.3691650903252419,True,-0.22702659448417128,qnei,0.0,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.6286520689813629,0.6538637810906555,5.528750604798705,0.6214033969187057,1.105750120959741,0.6286520689813629,0.6214033969187057,branin
6,6.330658094967124,4.442817931803249,-0.20273369381159914,-0.08153349256451746,True,0.12120020124708168,qnei,0.6969320999924093,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.6286520689813629,1.4527891597116678,6.981539764510373,0.6214033969187057,1.1635899607517288,0.6286520689813629,0.6214033969187057,branin
7,0.13317782179381282,5.143077480840092,0.314985410269126,-0.05075326601535379,True,-0.3657386762844798,qnei,0.6347318000043742,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.6286520689813629,0.9350700556309426,7.916609820141316,0.6214033969187057,1.130944260020188,0.6286520689813629,0.6214033969187057,branin
8,1.901681010540014,4.912383617612236,0.8361332240967095,0.6508549775864806,True,-0.18527824651022895,qnei,1.1496038000332192,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.8361332240967095,0.4139222418033591,8.330532061944675,0.4139222418033591,1.0413165077430844,0.6286520689813629,0.6214033969187057,branin
9,1.3879814319044284,4.274911407044717,0.704321484608343,0.359426025802033,True,-0.34489545880631,qnei,0.921921500004828,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.8361332240967095,0.5457339812917257,8.8762660432364,0.4139222418033591,0.9862517825818222,0.6286520689813629,0.6214033969187057,branin
10,1.4643464998536302,5.358460491819974,0.646262703419593,0.4942272055689546,True,-0.1520354978506384,qnei,1.4766213000402786,False,11,9c2ff76f-27f1-43d7-9187-e2c05b284575,spike,0.25,0,exact,value,learned,20.0625,"x0,x1",1.2500554659000687,0.8361332240967095,0.6037927624804756,9.480058805716876,0.4139222418033591,0.9480058805716876,0.6286520689813629,0.6214033969187057,branin
