iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,0.009503877784577064,True,-0.14372706945653002,qnei,0.0,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,0.2557581086205643,True,-0.07028954638819723,qnei,0.0,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.32604765500876154,7.721673511680216,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,-1.3820423965029898,True,-0.3538221000497255,qnei,0.0,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,0.32604765500876154,7.721673511680216,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,0.5763452489430426,True,0.05391422441856142,qnei,0.0,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,0.5224310245244812,7.525290142164497,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,-0.08624081630609462,True,0.05811349020717127,qnei,0.0,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,0.5224310245244812,7.525290142164497,michalewicz
6,1.4741098167722972,1.2954900715630624,1.837282894284017,1.3691114591346365,1.503017160380829,-0.919040949113448,-1.12125367453729,True,-0.20221272542384205,qnei,0.4192402000189759,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.966762115802426,49.376232925439496,7.525290142164497,8.229372154239917,0.5224310245244812,7.525290142164497,michalewicz
7,1.253194158542868,1.089910826020506,1.7204183925968963,2.090072824724213,2.243213504750803,0.14190516750104804,0.1919846688826271,True,0.05007950138157907,qnei,0.4308998000342399,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.90581599918793,57.282048924627425,7.525290142164497,8.183149846375347,0.5224310245244812,7.525290142164497,michalewicz
8,1.4102243712110822,0.0,2.4422866321393815,1.9469655932260785,2.000255455594762,0.5312822847706513,0.5616427739290087,True,0.03036048915835743,qnei,0.47180469997692853,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5312822847706513,7.516438881918327,64.79848780654575,7.516438881918327,8.099810975818219,0.5224310245244812,7.525290142164497,michalewicz
9,0.7049143634577036,0.0,0.6908081712122333,2.0076324535643106,1.8452626762886768,-0.7593925125267083,-0.6923353727513535,True,0.06705713977535477,qnei,1.0362716999952681,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5312822847706513,8.807113679215686,73.60560148576144,7.516438881918327,8.178400165084604,0.5224310245244812,7.525290142164497,michalewicz
10,1.5781062565021318,1.073626049159825,1.9743471159848076,1.863169421312487,2.231239462662204,1.1905496225260235,1.3719675714014015,True,0.181417948875378,qnei,0.6281664000125602,False,1.3719675714014015,8,0d82942c-d3ae-4f0e-ba52-c557eb8893d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.1905496225260235,6.857171544162955,80.46277302992439,6.857171544162955,8.04627730299244,1.1905496225260235,6.857171544162955,michalewicz
