iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.9351246019850423,0.6434086045437777,0.8015740750257809,0.8887670414600894,0.8580373148017826,0.9576900602452538,0.9301968245914423,0.9591188145243812,0.5132938672337986,5.05304305555555,5.05304305555555,False,0.0,qucb,0.0,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.31699166666672074,0.31699166666672074,0.31699166666672074,0.31699166666672074,ehmi
2,0.7186240000647544,0.742472163488644,0.5325770986850538,0.5028130253396965,0.9153107184856285,0.9916511221430877,0.8923049263363398,0.6578017449891366,0.8526668522947269,4.427694444444447,4.427694444444447,False,0.0,qucb,0.0,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.9423402777778236,1.2593319444445443,0.31699166666672074,0.6296659722222722,ehmi
3,0.6495905365991234,0.8703742414378743,0.6398736098741435,0.8912954576640657,0.9938703734472883,0.9931192746401192,0.9414312834983378,0.956405025891959,0.8541034570515862,4.74439027777778,4.74439027777778,False,0.0,qucb,0.0,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.6256444444444904,1.8849763888890347,0.31699166666672074,0.6283254629630116,ehmi
4,0.7772484386317544,0.9616191040351103,0.5448653899271563,0.6850657725700038,0.8029694717546314,0.7388649484593428,0.8964289402486141,0.5975431967395233,0.5311267487083318,4.645995833333334,4.645995833333334,False,0.0,qucb,0.0,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.7240388888889369,2.6090152777779716,0.31699166666672074,0.6522538194444929,ehmi
5,0.5632592036199591,0.9813907924585814,0.5663872686147152,0.6130491636815857,0.6885281854781093,0.811710820670398,0.8910480653346513,0.5393244468846405,0.9656187265715176,4.645585470085471,4.645585470085471,False,0.0,qucb,0.0,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.7244492521368002,3.333464529914772,0.31699166666672074,0.6666929059829544,ehmi
6,0.879521597075657,0.8708187419696387,0.9083068997312839,1.0,0.786989670701647,0.8112346243372753,0.9653292792972058,1.0,0.5,4.53730555555557,4.53730555555557,False,0.0,qucb,0.8936304000671953,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.8327291666667005,4.166193696581472,0.31699166666672074,0.694365616096912,ehmi
7,0.8229389257496639,0.6012116047801013,0.673592987076518,0.9393526559700319,1.0,1.0,0.9231211309813578,1.0,0.6860043932470098,5.060145833333333,5.060145833333333,False,0.0,qucb,0.8119913000846282,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.060145833333333,0.3098888888889375,4.47608258547041,0.3098888888889375,0.6394403693529157,ehmi
8,1.0,0.5,0.9721131379536612,0.8713153848179483,0.8906105220694218,1.0,0.8767068471689362,1.0,0.5,4.816921230158747,4.816921230158747,False,0.0,qucb,0.8806388999801129,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.060145833333333,0.5531134920635239,5.029196077533934,0.3098888888889375,0.6286495096917417,ehmi
9,0.7010058443699589,0.6237431566114886,0.5,0.8965604903886177,0.5844837979012352,1.0,1.0,1.0,0.5,4.875083333333353,4.875083333333353,False,0.0,qucb,1.0456378000089899,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.060145833333333,0.4949513888889179,5.524147466422852,0.3098888888889375,0.6137941629358724,ehmi
10,1.0,0.6491431642572681,0.6293042257407406,0.9344313606422008,1.0,1.0,0.7402723437239406,0.8482343646736373,0.631963447100342,5.1745069444444445,5.1745069444444445,False,0.0,qucb,0.8647372999694198,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.1745069444444445,0.19552777777782637,5.719675244200678,0.19552777777782637,0.5719675244200678,ehmi
11,1.0,0.6471737835485688,0.8147405575437848,0.9514029621632839,1.0,1.0,0.9198416643765727,0.5295877497265093,1.0,5.06118055555558,6.213071855192132,True,1.1518912996365507,qucb,0.8631204999983311,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.1745069444444445,0.3088541666666904,6.028529410867368,0.19552777777782637,0.5480481282606698,ehmi
12,1.0,0.5,0.8568106203585789,1.0,1.0,1.0,0.5879485896421374,0.5,1.0,5.228465277777813,5.739877017522543,True,0.5114117397447304,qucb,0.739793699933216,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.228465277777813,0.14156944444445774,6.170098855311826,0.14156944444445774,0.5141749046093188,ehmi
13,1.0,0.5,0.7933453992911234,1.0,0.5,1.0,1.0,0.5,1.0,5.2457986111111445,5.483468858625433,True,0.23767024751428897,qucb,0.7138942999299616,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.2457986111111445,0.12423611111112631,6.294334966422952,0.12423611111112631,0.4841796128017656,ehmi
14,1.0,0.5,0.8247693781819542,1.0,1.0,1.0,1.0,0.5,0.5,5.083854166666673,5.090759622882052,True,0.006905456215379373,qucb,0.6879741000011563,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.2457986111111445,0.28618055555559785,6.58051552197855,0.12423611111112631,0.4700368229984679,ehmi
15,1.0,0.5,0.8505060740357067,0.5,1.0,1.0,0.9961170995910754,0.5,1.0,4.856034722222235,4.8338513411359365,True,-0.02218338108629855,qucb,0.776456999941729,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.2457986111111445,0.5140000000000358,7.094515521978586,0.12423611111112631,0.4729677014652391,ehmi
16,1.0,0.6531639666989395,1.0,0.9447222872641318,1.0,0.7519593758202218,0.8053542435034998,0.5,1.0,4.810251388888901,5.368658376472208,True,0.5584069875833069,qucb,0.8651007000589743,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.2457986111111445,0.5597833333333702,7.654298855311956,0.12423611111112631,0.47839367845699726,ehmi
17,1.0,1.0,0.7885407435432421,1.0,1.0,1.0,0.9585603731323139,0.5,1.0,4.876681547619051,5.313678232610749,True,0.43699668499169775,qucb,0.5832957000238821,9,a9126461-c5f9-4951-8847-ee4bc1d097ad,gaussian,0.5,10,extra_trees,composite,5.370034722222271,5.2457986111111445,0.4933531746032198,8.147652029915175,0.12423611111112631,0.47927364881853973,ehmi
