iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.6634861383027804,0.9936384216689628,0.6593554192427584,0.8942744679100145,0.934948255848108,0.6955424032695969,0.7189409365613995,0.6863744515446766,0.5534767982363872,4.565494444444437,4.565494444444437,False,0.0,ucb,0.0,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,0.8102763888889442,0.8102763888889442,0.8102763888889442,0.8102763888889442,ehmi
2,0.7394827270813584,0.6206760725423411,0.6285726242755649,0.5923657784172074,0.5969322744521554,0.9069138350775106,0.7114920940721132,0.627960252579113,0.7954514258827058,4.364004760352463,4.364004760352463,False,0.0,ucb,0.0,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.011766072980918,1.822042461869862,0.8102763888889442,0.911021230934931,ehmi
3,0.802136148029228,0.8234290135300939,0.955678190224262,0.5751030559809842,0.6856935642211981,0.6423103187554062,0.5083910261622253,0.5907769686813648,0.6973342906493014,4.08752222222222,4.08752222222222,False,0.0,ucb,0.0,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.288248611111161,3.110291072981023,0.8102763888889442,1.0367636909936744,ehmi
4,0.6966553550431621,0.8083639722035005,0.7261332644135732,0.8036653337857375,0.6115299927066864,0.5669935658996895,0.664644688355877,0.5480542167640735,0.682919957333898,4.160520833333337,4.160520833333337,False,0.0,ucb,0.0,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.2152500000000437,4.325541072981067,0.8102763888889442,1.0813852682452667,ehmi
5,0.7300896537449789,0.8594943219447571,0.9335124346677064,0.525917826258337,0.9780479553329497,0.860050712607684,0.9943867993365771,0.559388554649145,0.6875108778491498,3.406716865079371,3.406716865079371,False,0.0,ucb,0.0,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.96905396825401,6.294595041235077,0.8102763888889442,1.2589190082470154,ehmi
6,0.6865982410863009,0.8742775070389025,0.5,0.8061360037332718,0.9342297328598775,0.9753776791947213,0.669185869419999,0.8140682705876711,0.6082243030458352,4.507347222222229,4.507347222222229,False,0.0,ucb,0.42758919997140765,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,0.8684236111111518,7.163018652346229,0.8102763888889442,1.1938364420577048,ehmi
7,0.5,0.8601943002556643,0.5,1.0,0.7547694203300901,0.8629432685852176,0.7763315203712005,0.8955511953055079,0.5007885705767121,4.643675000000007,4.643675000000007,False,0.0,ucb,0.8045004999730736,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.643675000000007,0.732095833333374,7.895114485679603,0.732095833333374,1.1278734979542289,ehmi
8,1.0,1.0,0.5,1.0,0.9430231073697781,0.8342788169812486,0.7724662240383978,1.0,0.5,5.371769372294411,5.371769372294411,False,0.0,ucb,0.6600336999399588,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.371769372294411,0.004001461038970255,7.899115946718573,0.004001461038970255,0.9873894933398216,ehmi
9,1.0,1.0,0.5,1.0,0.5937796361538569,0.5,0.5,1.0,0.5,5.34525972222225,5.34525972222225,False,0.0,ucb,0.5600174000719562,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.371769372294411,0.030511111111130695,7.929627057829704,0.004001461038970255,0.8810696730921893,ehmi
10,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.8779256168426364,5.3968750000000565,5.3968750000000565,False,0.0,ucb,0.5154545999830589,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.3968750000000565,0.0,7.929627057829704,0.0,0.7929627057829703,ehmi
11,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,4.950618055555592,4.950618055555592,False,0.0,ucb,0.6590199999045581,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.3968750000000565,0.4251527777777895,8.354779835607493,0.0,0.7595254396006812,ehmi
12,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,5.369953373015912,5.369953373015912,False,0.0,ucb,0.7179908000398427,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.3968750000000565,0.005817460317468992,8.360597295924961,0.0,0.6967164413270801,ehmi
13,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,5.365972222222267,5.365972222222267,False,0.0,ucb,0.7338125000242144,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.3968750000000565,0.009798611111113686,8.370395907036075,0.0,0.6438766082335442,ehmi
14,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,5.317530555555571,5.317530555555571,False,0.0,ucb,0.6951271001016721,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.3968750000000565,0.05824027777781016,8.428636184813886,0.0,0.6020454417724205,ehmi
15,1.0,1.0,0.5,1.0,1.0,0.7201739036149225,0.5673689122153618,0.5513618003287523,1.0,5.257839285714291,5.257839285714291,False,0.0,ucb,1.4075810000067577,8,99a091b4-6e4c-4892-80b1-b509d2fd14d9,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.3968750000000565,0.11793154761909008,8.546567732432976,0.0,0.5697711821621984,ehmi
