iteration,Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.7062740304899023,0.4034095013940273,0.3045181776423584,0.8231883803770581,0.5489392002700352,0.9380521349407493,0.7116676003162539,0.7464735738586022,0.17837842106541685,0.5511012950104301,0.797303990982125,0.04659472388451156,0.2253018647198223,0.9013523809452112,0.6638189767711793,0.6089584883138056,0.9705682671957637,0.9705682671957637,False,0.0,greedy,0.0,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,0.9705682671957637,1.9638584656084679,1.9638584656084679,1.9638584656084679,1.9638584656084679,opticarvis
2,0.35795250993425365,0.5941468121411081,0.19128110035926144,0.8194839366482213,0.2144528080423782,0.8408408435703659,0.7687180729998189,0.7922798631965542,0.7156006826964695,0.9304499053733897,0.8217184244058193,0.39654588551145015,0.7412907870570202,0.46985090875405877,0.28648290508852287,0.5198374941450007,0.876294126984125,0.876294126984125,False,0.0,greedy,0.0,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,0.9705682671957637,2.0581326058201066,4.021991071428575,1.9638584656084679,2.0109955357142875,opticarvis
3,0.4597690662748334,0.6340356244517991,0.15250263324977736,0.7511570236470638,0.09698837302498613,0.9727534313611006,0.385700106620251,0.28023969044560937,0.3982605738189542,0.6996091749685159,0.8297984318168486,0.05624539380302846,0.7457888986081674,0.8618477380215267,0.2562260060853301,0.3120340894074624,0.9213994708994687,0.9213994708994687,False,0.0,greedy,0.0,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,0.9705682671957637,2.013027261904763,6.035018333333338,1.9638584656084679,2.0116727777777794,opticarvis
4,0.534013959735792,0.5437210096297584,0.17946713969978978,0.7619463424417524,0.5875699346969717,0.7603746377184553,0.6847234396917266,0.2758466331077166,0.6154345913688496,0.26182626436500595,0.7450763062719272,0.12832177384344645,0.6618941357838584,0.732132263239982,0.4382205242575979,0.5131472396318479,1.1824849338624324,1.1824849338624324,False,0.0,greedy,0.0,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,1.1824849338624324,1.7519417989417994,7.786960132275137,1.7519417989417994,1.9467400330687843,opticarvis
5,0.5590904403696425,0.419856737796759,0.34827384237900216,0.74636484226528,0.2891747993614629,0.3079456806971763,0.38258568344314364,0.7372788540781987,0.5397309524489844,0.8332288047112743,0.8105111394535316,0.4089851426112989,0.6691610713448708,0.7805191157969698,0.3727494595853443,0.4951987577767864,1.1356251455026423,1.1356251455026423,False,0.0,greedy,0.0,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,1.1824849338624324,1.7988015873015895,9.585761719576727,1.7519417989417994,1.9171523439153453,opticarvis
6,0.5378173736709762,0.5402922517872153,0.18103544506160138,0.7587459924333264,0.6032039168568092,0.7387155460191503,0.6809189563506279,0.260965150432434,0.6247055012487711,0.2394962796007996,0.7442738745725647,0.13021811944111125,0.6672624045693227,0.7347406219560244,0.440341420937562,0.5148481786218788,1.2020682671957656,1.2020682671957656,False,0.0,greedy,0.47924180002883077,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,1.2020682671957656,1.732358465608466,11.318120185185194,1.732358465608466,1.8863533641975323,opticarvis
7,0.5580102033610448,0.5198018183244848,0.19347676089957816,0.7448878700156216,0.6706931048054681,0.6301458120047357,0.6591261173653219,0.20863929924714314,0.6623042044465045,0.2023152203939266,0.7442738745725647,0.14496271987162374,0.686768898962598,0.748508782023754,0.4521116383208185,0.5245694614232064,1.20778652116402,1.20778652116402,False,0.0,greedy,0.36198150005657226,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,1.20778652116402,1.7266402116402118,13.044760396825406,1.7266402116402118,1.8635371995464867,opticarvis
8,0.5580029467520767,0.5181077084954574,0.19571309863973704,0.7448878700156216,0.6681868733172651,0.6198193278144503,0.6541777456910371,0.21216274064818366,0.6643781399011842,0.2023152203939266,0.7442738745725647,0.15004399033262888,0.6894536510897975,0.7485514184021441,0.4503691825509042,0.5242025218287975,1.2069809656084645,1.2069809656084645,False,0.0,greedy,0.3728473000228405,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,1.20778652116402,1.7274457671957673,14.772206164021174,1.7266402116402118,1.8465257705026468,opticarvis
9,0.554810020723372,0.5240347946124486,0.18933505746193965,0.7448878700156216,0.669829996749544,0.6450646734196359,0.6662221405449318,0.20488405565520243,0.6630781179803776,0.2023152203939266,0.7442738745725647,0.14061414565968178,0.6871868969288177,0.7449090781700695,0.45100979496237303,0.5239814123649904,1.22991152116402,1.22991152116402,False,0.0,greedy,0.4573246999643743,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,1.22991152116402,1.7045152116402118,16.476721375661384,1.7045152116402118,1.8307468195179315,opticarvis
10,0.5469919436071011,0.5479470939005946,0.155228557453821,0.7448878700156216,0.7464364535998637,0.7044848906095691,0.727357919258615,0.1279369662064375,0.7046043758808075,0.2023152203939266,0.7442738745725647,0.09606829731002167,0.7032791004622645,0.7263973323337082,0.46003492504995486,0.5302331714333726,1.4257633730158734,1.4257633730158734,False,0.0,greedy,0.40964239998720586,9,85c57238-693e-4560-a9ce-2fa65defbb6e,gaussian,0.05,10,extra_trees,composite,2.9344267328042317,1.4257633730158734,1.5086633597883583,17.985384735449742,1.5086633597883583,1.798538473544974,opticarvis
