iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.9780008548144876,0.6038409050395734,0.9142224426372654,0.5746410615410101,0.7564023082182825,0.5679598020102533,0.8445182398905655,0.9208738621561394,0.7127544987024883,4.516991666666666,4.516991666666666,False,0.0,qucb,0.0,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,4.516991666666666,0.851859722222267,0.851859722222267,0.851859722222267,0.851859722222267,ehmi
2,0.9784630017266831,0.9126664531923991,0.669107656235788,0.7878802739722568,0.8766509323542384,0.9135519685123977,0.9667192354257907,0.5724973474681136,0.8727901055219687,4.893133333333331,4.893133333333331,False,0.0,qucb,0.0,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,0.47571805555560154,1.3275777777778686,0.47571805555560154,0.6637888888889343,ehmi
3,0.5696756969339112,0.9532643780564634,0.6130572168372637,0.9266198749528032,0.6531589327660619,0.9849151841031609,0.7589171068084348,0.6612372793830307,0.6412167585823398,4.593193055555563,4.593193055555563,False,0.0,qucb,0.0,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,0.7756583333333698,2.1032361111112383,0.47571805555560154,0.7010787037037461,ehmi
4,0.802932497909838,0.6668822283596691,0.8393243867540714,0.577212535230447,0.6248877596981416,0.9349471230280548,0.8001839102179595,0.6309915279852669,0.5747074502904941,4.132840277777783,4.132840277777783,False,0.0,qucb,0.0,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,1.23601111111115,3.3392472222223883,0.47571805555560154,0.8348118055555971,ehmi
5,0.5683945747425947,0.6244604687957482,0.6914123332852036,0.8245395283122178,0.9187818800305307,0.8880159735052382,0.6697577876172094,0.5742843691361619,0.728509693346184,4.139520833333332,4.139520833333332,False,0.0,qucb,0.0,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,1.2293305555556007,4.568577777777989,0.47571805555560154,0.9137155555555978,ehmi
6,1.0,1.0,0.5107656364721271,0.8350894527616912,1.0,0.7733635585318619,1.0,0.5,1.0,5.081943650793663,5.081943650793663,False,0.0,qucb,0.7295974000589922,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.081943650793663,0.2869077380952696,4.855485515873259,0.2869077380952696,0.8092475859788765,ehmi
7,1.0,1.0,0.5300184809813744,1.0,1.0,0.5,1.0,0.9017951631459803,1.0,5.344399603174642,5.344399603174642,False,0.0,qucb,0.5064785000868142,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.344399603174642,0.024451785714290963,4.87993730158755,0.024451785714290963,0.6971339002267928,ehmi
8,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,5.157351388888904,5.157351388888904,False,0.0,qucb,0.4496306999353692,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.344399603174642,0.21150000000002844,5.091437301587578,0.024451785714290963,0.6364296626984473,ehmi
9,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,4.896804166666695,4.896804166666695,False,0.0,qucb,0.4289627999532968,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.344399603174642,0.47204722222223783,5.563484523809816,0.024451785714290963,0.6181649470899795,ehmi
10,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,5.39983333333339,5.39983333333339,False,0.0,qucb,0.5286626999732107,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,5.563484523809816,0.0,0.5563484523809816,ehmi
11,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,5.388616666666717,5.388616666666717,False,0.0,qucb,0.6716978999320418,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,5.563484523809816,0.0,0.5057713203463469,ehmi
12,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,5.05442222222224,5.05442222222224,False,0.0,qucb,0.6581797000253573,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.3144291666666925,5.877913690476508,0.0,0.4898261408730424,ehmi
13,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,5.201784722222241,5.201784722222241,False,0.0,qucb,0.6930310000898317,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.1670666666666918,6.0449803571432,0.0,0.46499848901101537,ehmi
14,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,5.3935017195767445,5.3935017195767445,False,0.0,qucb,0.6180442000040784,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,6.0449803571432,0.0,0.4317843112245143,ehmi
15,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,5.367041666666714,5.367041666666714,False,0.0,qucb,0.8624576999573037,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.001809722222218646,6.046790079365419,0.0,0.4031193386243613,ehmi
16,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,5.3707460648148375,5.3707460648148375,False,0.0,qucb,0.898198000038974,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,6.046790079365419,0.0,0.3779243799603387,ehmi
17,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,5.399777777777834,5.399777777777834,False,0.0,qucb,0.8393502999097109,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,6.046790079365419,0.0,0.35569353408031873,ehmi
18,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,5.3935017195767445,5.3935017195767445,False,0.0,qucb,0.7203423000173643,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,6.046790079365419,0.0,0.3359327821869677,ehmi
19,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,5.39983333333339,5.39983333333339,False,0.0,qucb,0.9326505999779329,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,6.046790079365419,0.0,0.3182521094402852,ehmi
20,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,5.39983333333339,5.39983333333339,False,0.0,qucb,0.7814942999975756,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,6.046790079365419,0.0,0.3023395039682709,ehmi
21,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,5.399777777777834,5.399777777777834,False,0.0,qucb,0.7896389000816271,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,6.046790079365419,0.0,0.2879423847316866,ehmi
22,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,5.39983333333339,5.39983333333339,False,0.0,qucb,0.710574800032191,10,92f199d5-b177-4638-926b-1eceffe176fa,none,0.0,20,extra_trees,composite,5.368851388888933,5.39983333333339,0.0,6.046790079365419,0.0,0.27485409451660997,ehmi
