iteration,Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.7601272243559288,0.3673438424439309,0.38844813506463544,0.7599211228104845,0.39311343315893466,0.3674307257258994,0.6349009704695325,0.6949489960166401,0.42865949315409924,0.9656405285579457,0.8345265029000973,0.24187312152136295,0.545898189061885,0.8563207572635083,0.5676968761105283,0.6831941569796087,0.9779345943562583,0.9779345943562583,False,0.0,qei,0.0,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.5901522486772524,1.5901522486772524,1.5901522486772524,1.5901522486772524,opticarvis
2,0.2508089525063678,0.6124890053177171,0.1317396331127751,0.8361786131742688,0.17333818467989054,0.8925608944185567,0.463446118022588,0.7812271026276841,0.48658384124270754,0.459548267731798,0.775158826638219,0.4332815586868148,0.4098196712312749,0.8128421164585131,0.15374036878456887,0.34218328847639456,0.775093849206348,0.775093849206348,False,0.0,qei,0.0,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.7929929938271627,3.383145242504415,1.5901522486772524,1.6915726212522075,opticarvis
3,0.7060511143522491,0.5463090072306347,0.17742369581664652,0.759934493987597,0.1048618722403126,0.4501558655411336,0.49772054783820197,0.5651649179714434,0.6871804528979805,0.8213440930122505,0.781400920866238,0.10624824826474209,0.47912801460628834,0.6726070778483106,0.4120744027307943,0.40378190985607065,0.8994193165784822,0.8994193165784822,False,0.0,qei,0.0,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.6686675264550286,5.051812768959444,1.5901522486772524,1.6839375896531479,opticarvis
4,0.5577979561867643,0.3249423758056924,0.16666032122632218,0.8221518312026802,0.7567244892874935,0.8594429193399417,0.7038599945674032,0.6639189922270224,0.448317216773059,0.7915415750114922,0.8075296626883294,0.3223414626489301,0.37453988019035717,0.9211436383990345,0.10095916083441506,0.6249822322628635,0.7438653769841252,0.7438653769841252,False,0.0,qei,0.0,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.8242214660493854,6.876034235008829,1.5901522486772524,1.7190085587522073,opticarvis
5,0.7135499935015734,0.46570963762706835,0.3902304818415158,0.779229493442936,0.39846954819174424,0.6699865538849794,0.41262560701492024,0.3523961214179032,0.3358148462921395,0.5673030165376863,0.8180702670352156,0.48903874369754885,0.516574802278036,0.6880457020457424,0.371712387635978,0.37950785432266265,0.8996566181657831,0.8996566181657831,False,0.0,qei,0.0,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.6684302248677274,8.544464459876556,1.5901522486772524,1.7088928919753112,opticarvis
6,0.7877584689815936,0.43643920796819957,0.4523576873279323,0.7448878700156216,0.2448378784072329,0.3040671793714427,0.46777930502057097,0.4599700825343272,0.374700389419361,0.8240136063367656,0.8375447592470588,0.33637874357577285,0.6093335237255414,0.7066339417413551,0.6711176749488694,0.5234524191823696,1.4687578968253945,1.4687578968253945,False,0.0,qei,0.7005679999710992,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.4687578968253945,1.0993289462081162,9.643793406084672,1.0993289462081162,1.607298901014112,opticarvis
7,0.7877584689815936,0.45062116532198027,0.4523576873279323,0.7448878700156216,0.12172166256541014,0.2679277562395792,0.3942570374439134,0.3606826078718126,0.3249919748242455,0.8443601532081562,0.8528472527470625,0.35586293833640725,0.6936063367071876,0.6358088632370429,0.6740945257426888,0.5042661130798872,1.3953273412698395,1.3953273412698395,False,0.0,qei,0.7567880999995396,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.4687578968253945,1.1727595017636712,10.816552907848344,1.0993289462081162,1.5452218439783347,opticarvis
8,0.7877584689815936,0.4617332122339676,0.4523576873279323,0.7448878700156216,0.377914709711337,0.2679277562395792,0.4525735404446187,0.4209597105240376,0.3874818240143043,0.6372771160182202,0.8148309184815359,0.4191269205651623,0.5089180992266059,0.7112564427079908,0.6740945257426888,0.4178901017221694,1.4933879894179882,1.4933879894179882,False,0.0,qei,1.0426603999221697,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.4933879894179882,1.0746988536155224,11.891251761463867,1.0746988536155224,1.4864064701829833,opticarvis
9,0.7877584689815936,0.5384172636717905,0.4523576873279323,0.7448878700156216,0.18250589368465403,0.5586885493455958,0.461163178751942,0.4930325323845909,0.598239008719665,0.7148545320527134,0.7865962635311803,0.22326856175236584,0.47623647091601673,0.6669963832744564,0.6740945257426888,0.36750687467197374,1.4727382980599637,1.4727382980599637,False,0.0,qei,1.0361672999570146,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.4933879894179882,1.095348544973547,12.986600306437413,1.0746988536155224,1.442955589604157,opticarvis
10,0.7877584689815936,0.43485996636253293,0.4523576873279323,0.7448878700156216,0.411500126656786,0.2679277562395792,0.6882060671729697,0.5246533971479306,0.38936219330036576,0.447782128371331,0.8445276672736034,0.06898679433500506,0.3697565401327018,0.5929123179598912,0.6740945257426888,0.35101910382489604,1.420605119047618,1.420605119047618,False,0.0,qei,1.1178188999183476,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.4933879894179882,1.1474817239858925,14.134082030423306,1.0746988536155224,1.4134082030423305,opticarvis
11,0.7877584689815936,0.6405974451516572,0.4523576873279323,0.7448878700156216,0.535897896909737,0.2679277562395792,0.6851633593647513,0.6529050604163061,0.3734308325598267,0.6750026086657388,0.7453612291000075,0.6228085717156147,0.580275232953217,0.7868793368490958,0.6740945257426888,0.5727433169884021,1.6956148412698406,1.4856308735338049,True,-0.20998396773603573,qei,0.9827032000757754,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.6956148412698406,0.87247200176367,15.006554032186976,0.87247200176367,1.3642321847442707,opticarvis
12,0.7877584689815936,0.3418408931222072,0.4523576873279323,0.7448878700156216,0.5811160475533149,0.2916652913734541,0.5855049861561253,0.5097932881671529,0.7389818611024579,0.9250440749461272,0.784113623054586,0.537751816096846,0.39837407628748694,0.9923386447065795,0.6740945257426888,0.4032793252591577,1.7331606084656068,1.7104437627867075,True,-0.022716845678899377,qei,1.1998376999981701,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.7331606084656068,0.8349262345679038,15.84148026675488,0.8349262345679038,1.3201233555629066,opticarvis
13,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.7665949575310887,0.6056515112834613,0.774210119516617,0.1279369662064375,0.7890920832247744,1.0,0.7665596029233247,0.7151453899405877,0.2221382407380642,1.0,0.6740945257426888,0.5260276394029907,1.8132022530864227,1.545246314118963,True,-0.26795593896745984,qei,0.9981287999544293,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.8132022530864227,0.754884589947088,16.596364856701967,0.754884589947088,1.276643450515536,opticarvis
14,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.7665949575310887,0.2679277562395792,0.326218184806613,0.8015497523573716,0.7890920832247744,1.0,0.8153736334503247,0.7151453899405877,0.27845839802673733,1.0,0.6740945257426888,0.2175953367395697,1.5846335582010576,1.5978956516158138,True,0.013262093414756163,qei,0.7107385001145303,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,1.8132022530864227,0.9834532848324531,17.57981814153442,0.754884589947088,1.2557012958238871,opticarvis
15,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.6436379479646828,0.2679277562395792,0.774210119516617,0.48764930072675966,0.7890920832247744,1.0,0.7442738745725647,0.15384032970832148,0.7575065058425431,1.0,0.6740945257426888,0.2175953367395697,2.293451679894181,2.9359804511522336,True,0.6425287712580526,qei,0.9236888000741601,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,2.293451679894181,0.27463516313932956,17.85445330467375,0.27463516313932956,1.19029688697825,opticarvis
16,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.7665949575310887,0.2679277562395792,0.774210119516617,0.1279369662064375,0.7890920832247744,1.0,0.7442738745725647,0.0,0.7844552481809254,1.0,0.6740945257426888,0.2175953367395697,1.8371276058201087,1.8914311213400303,True,0.05430351551992153,qei,0.6314319000812247,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,2.293451679894181,0.730959237213402,18.585412541887152,0.27463516313932956,1.161588283867947,opticarvis
17,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.7665949575310887,0.2679277562395792,0.774210119516617,0.5920889412791482,0.7890920832247744,1.0,0.7442738745725647,0.07966976270932717,0.7844552481809254,1.0,0.6740945257426888,0.2175953367395697,2.2635257539682567,2.5547900950373883,True,0.2912643410691315,qei,0.8608973000664264,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,2.293451679894181,0.3045610890652539,18.889973630952404,0.27463516313932956,1.1111749194677885,opticarvis
18,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.7665949575310887,0.2679277562395792,0.774210119516617,0.42493255030298654,0.7890920832247744,1.0,0.7442738745725647,0.516598952985662,0.7844552481809254,1.0,0.6740945257426888,0.2175953367395697,2.272025753968257,2.301934342690992,True,0.029908588722735115,qei,0.6417331000557169,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,2.293451679894181,0.29606108906525375,19.18603472001766,0.27463516313932956,1.065890817778759,opticarvis
19,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.7665949575310887,0.2679277562395792,0.774210119516617,0.41937657062150585,0.7890920832247744,1.0,0.7442738745725647,0.081068422197453,0.7844552481809254,1.0,0.6740945257426888,0.2175953367395697,2.26960908730159,3.0443392384954713,True,0.7747301511938816,qei,1.1740867999615148,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,2.293451679894181,0.2984777557319207,19.48451247574958,0.27463516313932956,1.0255006566183988,opticarvis
20,0.41983478650551764,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.6768063006728896,0.2679277562395792,0.774210119516617,0.4213358475926172,0.7890920832247744,1.0,0.7442738745725647,0.03055314228388007,0.7844552481809254,1.0,0.6740945257426888,0.2175953367395697,2.0496079298941807,2.4214445753119778,True,0.3718366454177969,qei,1.3890807999996468,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,2.293451679894181,0.5184789131393299,20.00299138888891,0.27463516313932956,1.0001495694444453,opticarvis
21,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.7665949575310887,0.7511878048404158,0.774210119516617,0.41916109448923167,0.7890920832247744,1.0,0.7442738745725647,0.027276583332480342,0.7844552481809254,1.0,0.6740945257426888,0.2175953367395697,2.3835566181657852,2.6122306712664174,True,0.228674053100632,qei,0.8479754999279976,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,2.3835566181657852,0.1845302248677254,20.187521613756633,0.1845302248677254,0.9613105530360302,opticarvis
22,0.7877584689815936,0.2726936425800578,0.4523576873279323,0.7448878700156216,0.0,0.2679277562395792,0.774210119516617,0.41546568865829103,0.7890920832247744,1.0,0.7442738745725647,0.017302215794130927,0.7844552481809254,1.0,0.6740945257426888,0.2175953367395697,2.2640326984127,2.648033416116484,True,0.3840007177037839,qei,1.2407901999540627,10,89f7d0a8-54fe-46f4-851d-b7d50472eaef,gaussian,0.5,10,extra_trees,composite,2.5680868430335106,2.3835566181657852,0.3040541446208107,20.491575758377444,0.1845302248677254,0.9314352617444293,opticarvis
