iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.6634861383027804,0.9936384216689628,0.6593554192427584,0.8942744679100145,0.934948255848108,0.6955424032695969,0.7189409365613995,0.6863744515446766,0.5534767982363872,4.565494444444437,4.565494444444437,False,0.0,qnei,0.0,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,4.565494444444437,0.8102763888889442,0.8102763888889442,0.8102763888889442,0.8102763888889442,ehmi
2,0.7394827270813584,0.6206760725423411,0.6285726242755649,0.5923657784172074,0.5969322744521554,0.9069138350775106,0.7114920940721132,0.627960252579113,0.7954514258827058,4.364004760352463,4.364004760352463,False,0.0,qnei,0.0,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,4.565494444444437,1.011766072980918,1.822042461869862,0.8102763888889442,0.911021230934931,ehmi
3,0.802136148029228,0.8234290135300939,0.955678190224262,0.5751030559809842,0.6856935642211981,0.6423103187554062,0.5083910261622253,0.5907769686813648,0.6973342906493014,4.08752222222222,4.08752222222222,False,0.0,qnei,0.0,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,4.565494444444437,1.288248611111161,3.110291072981023,0.8102763888889442,1.0367636909936744,ehmi
4,0.6966553550431621,0.8083639722035005,0.7261332644135732,0.8036653337857375,0.6115299927066864,0.5669935658996895,0.664644688355877,0.5480542167640735,0.682919957333898,4.160520833333337,4.160520833333337,False,0.0,qnei,0.0,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,4.565494444444437,1.2152500000000437,4.325541072981067,0.8102763888889442,1.0813852682452667,ehmi
5,0.7300896537449789,0.8594943219447571,0.9335124346677064,0.525917826258337,0.9780479553329497,0.860050712607684,0.9943867993365771,0.559388554649145,0.6875108778491498,3.406716865079371,3.406716865079371,False,0.0,qnei,0.0,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,4.565494444444437,1.96905396825401,6.294595041235077,0.8102763888889442,1.2589190082470154,ehmi
6,0.6840481256969313,0.8882203443237315,0.5523161005076208,0.8091249310077226,0.9144694810559266,0.896001005515865,0.69652488545628,0.7618841727724004,0.6081206551438337,4.339255092592596,4.339255092592596,False,0.0,qnei,0.5087290999945253,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,4.565494444444437,1.0365157407407848,7.331110781975862,0.8102763888889442,1.221851796995977,ehmi
7,0.6240628810192705,0.9616880681706648,0.570141444602794,0.9733286054113293,0.8672513055677623,0.6566862147276171,0.7821319577788047,0.6530515420016919,0.5652565813110799,4.639277182539684,4.639277182539684,False,0.0,qnei,1.3051699999487028,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,4.639277182539684,0.7364936507936974,8.06760443276956,0.7364936507936974,1.15251491896708,ehmi
8,0.5529526836358951,1.0,0.5,1.0,0.947125038480382,0.589074712911583,0.6352142075865971,0.7874754076307947,0.5,4.625115277777782,4.625115277777782,False,0.0,qnei,0.6203366999980062,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,4.639277182539684,0.7506555555555989,8.81825998832516,0.7364936507936974,1.102282498540645,ehmi
9,0.8967706446311339,1.0,0.5,1.0,0.9351774584476253,0.774721352701961,0.7330986061358568,0.6986493174719914,0.5,5.211361111111102,5.211361111111102,False,0.0,qnei,0.8458266999805346,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.211361111111102,0.16440972222227934,8.98266971054744,0.16440972222227934,0.9980744122830488,ehmi
10,1.0,1.0,0.5,1.0,0.9172935907543179,0.6765323188270629,0.8122514025639673,0.9612331482331451,0.5,5.359641666666698,5.359641666666698,False,0.0,qnei,0.9480876999441534,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.359641666666698,0.016129166666683403,8.998798877214123,0.016129166666683403,0.8998798877214123,ehmi
11,1.0,1.0,0.5,1.0,0.5941311272996124,1.0,0.8265137232587777,1.0,0.5,5.354489417989438,5.26460275987935,True,-0.08988665811008817,qnei,1.080887999967672,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.359641666666698,0.021281415343943344,9.020080292558067,0.016129166666683403,0.8200072993234606,ehmi
12,1.0,1.0,0.5,1.0,1.0,0.5,0.5825063664099449,1.0,0.6745491441468868,5.397527777777832,5.221438658149771,True,-0.1760891196280608,qnei,1.0315442000282928,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.0,9.020080292558067,0.0,0.7516733577131722,ehmi
13,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.6204293415948611,0.7752161034348092,5.229551587301562,4.541698219417554,True,-0.6878533678840079,qnei,1.056052300031297,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.14621924603181924,9.166299538589886,0.0,0.7050999645069143,ehmi
14,1.0,1.0,0.5,1.0,0.9924955725605553,0.5,0.523703885744763,1.0,0.5,5.387225000000051,6.630997729799104,True,1.2437727297990526,qnei,1.2274668000172824,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.0,9.166299538589886,0.0,0.654735681327849,ehmi
15,0.5,0.5,0.5,1.0,0.5,1.0,0.5499584013069104,1.0,1.0,4.930415376984158,5.776472567533429,True,0.8460571905492715,qnei,0.9565452999668196,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.44535545634922347,9.611654994939109,0.0,0.6407769996626073,ehmi
16,1.0,0.7772307897590379,0.5,1.0,1.0,0.5,0.5,1.0,0.5,5.388933333333385,6.403186492534445,True,1.0142531592010604,qnei,1.0008533999789506,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.0,9.611654994939109,0.0,0.6007284371836943,ehmi
17,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,5.011527777777806,5.622356967354658,True,0.6108291895768515,qnei,1.119393500033766,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.36424305555557535,9.975898050494685,0.0,0.5868175323820403,ehmi
18,0.5,1.0,0.5,1.0,1.0,0.5,0.6714097371232299,0.5,1.0,4.869826388888902,5.164406168533643,True,0.29457977964474025,qnei,0.9746107999235392,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.505944444444479,10.481842494939164,0.0,0.5823245830521757,ehmi
19,0.8479859547275039,0.5,0.5,1.0,0.5,1.0,0.6983227027089125,1.0,1.0,5.2416927248677645,3.9328752909964697,True,-1.308817433871295,qnei,1.0030331999296322,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.13407810846561663,10.615920603404781,0.0,0.5587326633370937,ehmi
20,1.0,1.0,0.8474492739057474,1.0,1.0,0.5,0.5,1.0,0.5,5.138253968253984,5.014428395123073,True,-0.12382557313091129,qnei,1.0409947000443935,8,986b46e1-700c-448f-be96-5da416d1f06b,gaussian,1.0,10,extra_trees,composite,5.375770833333381,5.397527777777832,0.23751686507939684,10.853437468484177,0.0,0.5426718734242089,ehmi
