iteration,Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.24049425261479362,0.5002376410147538,0.3039035792633905,0.7477769575124039,0.11339939052439507,0.9474452825013324,0.3577660349613248,0.21535435783110896,0.7566736304920479,0.6983822970543424,0.784624379191695,0.36571821655421993,0.5948661062019013,0.5779332484770907,0.14361297875690635,0.6106692424773126,1.1314470899470883,1.1314470899470883,False,0.0,ucb,0.0,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.1314470899470883,1.9829722222222246,1.9829722222222246,1.9829722222222246,1.9829722222222246,opticarvis
2,0.5807425312686162,0.506209945040118,0.3840863778884104,0.8001817468035021,0.7519634496587836,0.41764345646570017,0.574284921374279,0.45371274575240184,0.38334017762231976,0.6742217900405074,0.7700047698784688,0.5736915511021495,0.7098546480648785,0.4925816908524652,0.34613935282944525,0.3558351233229561,1.001193121693121,1.001193121693121,False,0.0,ucb,0.0,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.1314470899470883,2.113226190476192,4.096198412698417,1.9829722222222246,2.0480992063492085,opticarvis
3,0.21194931105631726,0.6810168742125216,0.23999605697590576,0.7597609211358297,0.5161961876789606,0.4159644974266879,0.7300520377558553,0.2742108088939525,0.18244830071260998,0.3624655593457607,0.782082441398996,0.3353375113770976,0.7316729905270313,0.82374033941691,0.2675223479388846,0.22601368640450634,1.397257936507936,1.397257936507936,False,0.0,ucb,0.0,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.397257936507936,1.7171613756613768,5.813359788359794,1.7171613756613768,1.9377865961199312,opticarvis
4,0.2601216712536274,0.7268155261259537,0.25108528647123896,0.8144781031854234,0.041908260208648955,0.29285502034900524,0.7051701301449855,0.5239417581868595,0.35538026420252766,0.4554817341534918,0.7540322359484766,0.12348386921567792,0.23596342711255636,0.906304845257129,0.34566550048532696,0.28104411188370176,1.234910714285713,1.234910714285713,False,0.0,ucb,0.0,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.397257936507936,1.8795085978836,7.6928683862433935,1.7171613756613768,1.9232170965608484,opticarvis
5,0.6240036196516592,0.3618616802199437,0.10289414696739158,0.8051481318214538,0.6866833756542513,0.28765227986653863,0.6869126146228361,0.25603792101718487,0.21998327460616082,0.2166432628447123,0.7763115767261096,0.5199906116803297,0.499461152602758,0.9143392640828826,0.19237807696571196,0.37480839342461997,1.20543783068783,1.20543783068783,False,0.0,ucb,0.0,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.397257936507936,1.908981481481483,9.601849867724876,1.7171613756613768,1.9203699735449753,opticarvis
6,0.1597512352309491,0.7284398623756299,0.26737788214691993,0.7448878700156216,0.5046745498085512,0.5347035964349528,0.774210119516617,0.1279369662064375,0.1616974183082286,0.20616071123443128,0.8108118329086034,0.10129802373892856,0.7844552481809254,0.9419290453349579,0.26595793008333163,0.2175953367395697,1.683934523809524,1.683934523809524,False,0.0,ucb,0.7409963000100106,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.683934523809524,1.4304847883597889,11.032334656084664,1.4304847883597889,1.8387224426807773,opticarvis
7,0.1597512352309491,0.7284398623756299,0.0798269565154583,0.7448878700156216,0.35890075436580293,0.32750489190541004,0.774210119516617,0.1279369662064375,0.1616974183082286,0.2023152203939266,0.8536268733798772,0.0,0.7844552481809254,1.0,0.1480732230479616,0.2175953367395697,1.58849537037037,1.58849537037037,False,0.0,ucb,0.9477124999975786,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.683934523809524,1.525923941798943,12.558258597883608,1.4304847883597889,1.794036942554801,opticarvis
8,0.1597512352309491,0.7284398623756299,0.24485069774264212,0.7448878700156216,0.7665949575310887,1.0,0.774210119516617,0.1279369662064375,0.1616974183082286,0.2023152203939266,0.8536268733798772,0.0,0.7844552481809254,1.0,0.6133035917809423,0.2175953367395697,1.5850826719576716,1.5850826719576716,False,0.0,ucb,0.6003415000159293,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.683934523809524,1.5293366402116413,14.087595238095249,1.4304847883597889,1.760949404761906,opticarvis
9,0.1597512352309491,0.7284398623756299,0.4523576873279323,0.7448878700156216,0.0,1.0,0.774210119516617,0.1279369662064375,0.1616974183082286,0.2023152203939266,0.7873797693970053,0.0,0.7844552481809254,1.0,0.0587094915130822,0.2175953367395697,1.9262493386243416,1.9262493386243416,False,0.0,ucb,0.429172599921003,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.9262493386243416,1.1881699735449713,15.27576521164022,1.1881699735449713,1.6973072457378022,opticarvis
10,0.1597512352309491,0.7284398623756299,0.4523576873279323,0.7448878700156216,0.0,1.0,0.774210119516617,0.1279369662064375,0.1616974183082286,0.2023152203939266,0.7442738745725647,0.0,0.7844552481809254,1.0,0.0587094915130822,0.6515315766384072,1.901045634920638,1.901045634920638,False,0.0,ucb,0.6363072999520227,11,6584bbc1-5291-4fdf-b865-0f1f13c2cf01,gaussian,5.0,20,extra_trees,composite,3.114419312169313,1.9262493386243416,1.213373677248675,16.489138888888895,1.1881699735449713,1.6489138888888895,opticarvis
