iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,objective_true_Trust,objective_observed_Trust,objective_true_Understanding,objective_observed_Understanding,objective_true_PerceivedSafety,objective_observed_PerceivedSafety,objective_true_Aesthetics,objective_observed_Aesthetics,objective_true_Acceptance,objective_observed_Acceptance,error_applied,error_magnitude_l2,error_magnitude_Trust,error_magnitude_Understanding,error_magnitude_PerceivedSafety,error_magnitude_Aesthetics,error_magnitude_Acceptance,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.9780008548144876,0.6038409050395734,0.9142224426372654,0.5746410615410101,0.7564023082182825,0.5679598020102533,0.8445182398905655,0.9208738621561394,0.7127544987024883,2015.8982445990393,2015.8982445990393,4.119027777777779,4.119027777777779,3.581020833333333,3.581020833333333,1.8013317583046966,1.8013317583046966,6.444805555555556,6.444805555555556,6.285694444444444,6.285694444444444,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,2015.8982445990393,3367.7546665075615,6735.509333015123,3367.7546665075615,6735.509333015123,ehmi
2,0.9784630017266831,0.9126664531923991,0.669107656235788,0.7878802739722568,0.8766509323542384,0.9135519685123977,0.9667192354257907,0.5724973474681136,0.8727901055219687,3333.9124661868864,3333.9124661868864,4.7188888888888885,4.7188888888888885,4.141944444444445,4.141944444444445,2.522361111111111,2.522361111111111,6.58,6.58,6.439833333333334,6.439833333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,3333.9124661868864,2049.7404449197147,10834.990222854552,2049.7404449197147,5417.495111427276,ehmi
3,0.5696756969339112,0.9532643780564634,0.6130572168372637,0.9266198749528032,0.6531589327660619,0.9849151841031609,0.7589171068084348,0.6612372793830307,0.6412167585823398,3349.7732293744766,3349.7732293744766,4.422152777777779,4.422152777777779,3.4368749999999992,3.4368749999999992,2.21490716374269,2.21490716374269,6.6219166666666665,6.6219166666666665,6.401313492063492,6.401313492063492,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,3349.7732293744766,2033.8796817321245,14902.749586318801,2033.8796817321245,4967.583195439601,ehmi
4,0.802932497909838,0.6668822283596691,0.8393243867540714,0.577212535230447,0.6248877596981416,0.9349471230280548,0.8001839102179595,0.6309915279852669,0.5747074502904941,3349.7732293744766,3349.7732293744766,3.6323115079365085,3.6323115079365085,3.4906875,3.4906875,1.3634738984674333,1.3634738984674333,6.173277777777778,6.173277777777778,5.897430555555555,5.897430555555555,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,3349.7732293744766,2033.8796817321245,18970.50894978305,2033.8796817321245,4742.627237445762,ehmi
5,0.5683945747425947,0.6244604687957482,0.6914123332852036,0.8245395283122178,0.9187818800305307,0.8880159735052382,0.6697577876172094,0.5742843691361619,0.728509693346184,3349.7732293744766,3349.7732293744766,3.708249999999999,3.708249999999999,3.413222222222224,3.413222222222224,1.837625,1.837625,6.247388888888889,6.247388888888889,5.829194444444445,5.829194444444445,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,3349.7732293744766,2033.8796817321245,23038.268313247296,2033.8796817321245,4607.653662649459,ehmi
6,1.0,0.9888398327163251,0.6108821325942089,0.8587839352951054,0.8829334406679826,1.0,1.0,0.579103535932255,0.9586763319990876,3963.6047555216305,3963.6047555216305,4.887361111111113,4.887361111111113,4.4589583333333325,4.4589583333333325,2.623493055555556,2.623493055555556,6.706944444444442,6.706944444444442,6.503472222222221,6.503472222222221,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,4.511302800034173,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,3963.6047555216305,1420.0481555849706,25878.364624417234,1420.0481555849706,4313.060770736206,ehmi
7,1.0,1.0,0.5,1.0,1.0,0.8313882644710294,1.0,0.7170698648604144,1.0,4831.6874828452,4831.6874828452,4.986736111111111,4.986736111111111,4.608097222222223,4.608097222222223,2.9086512515262526,2.9086512515262526,6.836666666666668,6.836666666666668,6.959444444444443,6.959444444444443,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,3.484089299920015,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,4831.6874828452,551.965428261401,26982.295480940033,551.965428261401,3854.6136401342906,ehmi
8,1.0,1.0,0.5,1.0,0.754835586496382,0.5146109384587849,1.0,0.7778725469756458,1.0,4893.798832065069,4893.798832065069,4.973944444444444,4.973944444444444,4.571138888888889,4.571138888888889,2.8303124999999993,2.8303124999999993,6.9226388888888915,6.9226388888888915,6.868333333333333,6.868333333333333,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,3.1831310000270605,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,4893.798832065069,489.8540790415318,27962.003639023096,489.8540790415318,3495.250454877887,ehmi
9,1.0,1.0,0.752984004538554,1.0,1.0,0.6779492779163246,1.0,1.0,1.0,4941.069022384102,4941.069022384102,4.810263888888889,4.810263888888889,4.653187499999999,4.653187499999999,2.725322420634921,2.725322420634921,6.5415,6.5415,6.809704365079365,6.809704365079365,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,3.170254100114107,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,4941.069022384102,442.58388872249907,28847.171416468096,442.58388872249907,3205.241268496455,ehmi
10,0.5682442062534866,1.0,0.5,1.0,1.0,0.6472063955973643,1.0,0.78417158841253,1.0,4941.069022384102,4941.069022384102,4.64401388888889,4.64401388888889,3.5794444444444466,3.5794444444444466,2.7391696428571435,2.7391696428571435,6.32125,6.32125,6.257708333333331,6.257708333333331,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,3.9591974000213668,10,9f2c0abd-a007-4801-83d5-fc95151bac21,gaussian,0.05,10,extra_trees,multi_objective,5383.652911106601,4941.069022384102,442.58388872249907,29732.339193913096,442.58388872249907,2973.2339193913094,ehmi
