iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.6634861383027804,0.9936384216689628,0.6593554192427584,0.8942744679100145,0.934948255848108,0.6955424032695969,0.7189409365613995,0.6863744515446766,0.5534767982363872,4.565494444444437,4.565494444444437,False,0.0,qei,0.0,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,0.8102763888889442,0.8102763888889442,0.8102763888889442,0.8102763888889442,ehmi
2,0.7394827270813584,0.6206760725423411,0.6285726242755649,0.5923657784172074,0.5969322744521554,0.9069138350775106,0.7114920940721132,0.627960252579113,0.7954514258827058,4.364004760352463,4.364004760352463,False,0.0,qei,0.0,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.011766072980918,1.822042461869862,0.8102763888889442,0.911021230934931,ehmi
3,0.802136148029228,0.8234290135300939,0.955678190224262,0.5751030559809842,0.6856935642211981,0.6423103187554062,0.5083910261622253,0.5907769686813648,0.6973342906493014,4.08752222222222,4.08752222222222,False,0.0,qei,0.0,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.288248611111161,3.110291072981023,0.8102763888889442,1.0367636909936744,ehmi
4,0.6966553550431621,0.8083639722035005,0.7261332644135732,0.8036653337857375,0.6115299927066864,0.5669935658996895,0.664644688355877,0.5480542167640735,0.682919957333898,4.160520833333337,4.160520833333337,False,0.0,qei,0.0,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.2152500000000437,4.325541072981067,0.8102763888889442,1.0813852682452667,ehmi
5,0.7300896537449789,0.8594943219447571,0.9335124346677064,0.525917826258337,0.9780479553329497,0.860050712607684,0.9943867993365771,0.559388554649145,0.6875108778491498,3.406716865079371,3.406716865079371,False,0.0,qei,0.0,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.96905396825401,6.294595041235077,0.8102763888889442,1.2589190082470154,ehmi
6,0.6838753077012064,0.888938260893428,0.5508256803874763,0.8097663000295376,0.9161923505658098,0.8976672963619651,0.6960975809584684,0.7634330595199709,0.6074248312021603,4.3518870370370415,4.3518870370370415,False,0.0,qei,0.4478314999723807,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.565494444444437,1.0238837962963396,7.3184788375314165,0.8102763888889442,1.2197464729219027,ehmi
7,0.6241427478448122,0.9578976325048294,0.5651727183140566,0.9732324085788302,0.8644926026273394,0.6615173974710288,0.7827334792992612,0.653991557649651,0.5674724654347337,4.643943849206352,4.643943849206352,False,0.0,qei,1.0543738000560552,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.643943849206352,0.7318269841270295,8.050305821658446,0.7318269841270295,1.1500436888083494,ehmi
8,0.5332179020618917,1.0,0.5,1.0,0.9383518122116913,0.5996078817389519,0.6438717560306748,0.8026535578411788,0.5,4.593779166666672,4.593779166666672,False,0.0,qei,0.552944099996239,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,4.643943849206352,0.781991666666709,8.832297488325155,0.7318269841270295,1.1040371860406444,ehmi
9,0.8541219604939728,1.0,0.5,1.0,0.9274905280353827,0.8621147374385035,0.7168003886720647,0.5877657821377563,0.5,5.015430555555557,5.015430555555557,False,0.0,qei,0.7738462000852451,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.015430555555557,0.36034027777782374,9.19263776610298,0.36034027777782374,1.0214041962336644,ehmi
10,1.0,1.0,0.5,1.0,0.9690274510697927,1.0,0.5,0.5,0.5,5.2490487764550275,5.2490487764550275,False,0.0,qei,0.84265480004251,8,3ae4f76f-c6d6-40f0-9636-5ade974d7538,gaussian,5.0,20,extra_trees,composite,5.375770833333381,5.2490487764550275,0.12672205687835358,9.319359822981333,0.12672205687835358,0.9319359822981333,ehmi
