iteration,Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.7601272243559288,0.3673438424439309,0.38844813506463544,0.7599211228104845,0.39311343315893466,0.3674307257258994,0.6349009704695325,0.6949489960166401,0.42865949315409924,0.9656405285579457,0.8345265029000973,0.24187312152136295,0.545898189061885,0.8563207572635083,0.5676968761105283,0.6831941569796087,0.9779345943562583,0.9779345943562583,False,0.0,qei,0.0,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.5901522486772524,1.5901522486772524,1.5901522486772524,1.5901522486772524,opticarvis
2,0.2508089525063678,0.6124890053177171,0.1317396331127751,0.8361786131742688,0.17333818467989054,0.8925608944185567,0.463446118022588,0.7812271026276841,0.48658384124270754,0.459548267731798,0.775158826638219,0.4332815586868148,0.4098196712312749,0.8128421164585131,0.15374036878456887,0.34218328847639456,0.775093849206348,0.775093849206348,False,0.0,qei,0.0,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.7929929938271627,3.383145242504415,1.5901522486772524,1.6915726212522075,opticarvis
3,0.7060511143522491,0.5463090072306347,0.17742369581664652,0.759934493987597,0.1048618722403126,0.4501558655411336,0.49772054783820197,0.5651649179714434,0.6871804528979805,0.8213440930122505,0.781400920866238,0.10624824826474209,0.47912801460628834,0.6726070778483106,0.4120744027307943,0.40378190985607065,0.8994193165784822,0.8994193165784822,False,0.0,qei,0.0,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.6686675264550286,5.051812768959444,1.5901522486772524,1.6839375896531479,opticarvis
4,0.5577979561867643,0.3249423758056924,0.16666032122632218,0.8221518312026802,0.7567244892874935,0.8594429193399417,0.7038599945674032,0.6639189922270224,0.448317216773059,0.7915415750114922,0.8075296626883294,0.3223414626489301,0.37453988019035717,0.9211436383990345,0.10095916083441506,0.6249822322628635,0.7438653769841252,0.7438653769841252,False,0.0,qei,0.0,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.8242214660493854,6.876034235008829,1.5901522486772524,1.7190085587522073,opticarvis
5,0.7135499935015734,0.46570963762706835,0.3902304818415158,0.779229493442936,0.39846954819174424,0.6699865538849794,0.41262560701492024,0.3523961214179032,0.3358148462921395,0.5673030165376863,0.8180702670352156,0.48903874369754885,0.516574802278036,0.6880457020457424,0.371712387635978,0.37950785432266265,0.8996566181657831,0.8996566181657831,False,0.0,qei,0.0,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,0.9779345943562583,1.6684302248677274,8.544464459876556,1.5901522486772524,1.7088928919753112,opticarvis
6,0.7877584689815936,0.43643920796819957,0.4523576873279323,0.7448878700156216,0.2448378784072329,0.3040671793714427,0.46777930502057097,0.4599700825343272,0.374700389419361,0.8240136063367656,0.8375447592470588,0.33637874357577285,0.6093335237255414,0.7066339417413551,0.6711176749488694,0.5234524191823696,1.4687578968253945,1.4687578968253945,False,0.0,qei,0.7101813000626862,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,1.4687578968253945,1.0993289462081162,9.643793406084672,1.0993289462081162,1.607298901014112,opticarvis
7,0.7877584689815936,0.45062116532198027,0.4523576873279323,0.7448878700156216,0.12172166256541014,0.2679277562395792,0.3942570374439134,0.3606826078718126,0.3249919748242455,0.8443601532081562,0.8528472527470625,0.35586293833640725,0.6936063367071876,0.6358088632370429,0.6740945257426888,0.5042661130798872,1.3953273412698395,1.3953273412698395,False,0.0,qei,0.7950876000104472,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,1.4687578968253945,1.1727595017636712,10.816552907848344,1.0993289462081162,1.5452218439783347,opticarvis
8,0.7877584689815936,0.4617332122339676,0.4523576873279323,0.7448878700156216,0.377914709711337,0.2679277562395792,0.4525735404446187,0.4209597105240376,0.3874818240143043,0.6372771160182202,0.8148309184815359,0.4191269205651623,0.5089180992266059,0.7112564427079908,0.6740945257426888,0.4178901017221694,1.4933879894179882,1.4933879894179882,False,0.0,qei,1.0458754000719637,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,1.4933879894179882,1.0746988536155224,11.891251761463867,1.0746988536155224,1.4864064701829833,opticarvis
9,0.7877584689815936,0.5384172636717905,0.4523576873279323,0.7448878700156216,0.18250589368465403,0.5586885493455958,0.461163178751942,0.4930325323845909,0.598239008719665,0.7148545320527134,0.7865962635311803,0.22326856175236584,0.47623647091601673,0.6669963832744564,0.6740945257426888,0.36750687467197374,1.4727382980599637,1.4727382980599637,False,0.0,qei,1.0500615999335423,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,1.4933879894179882,1.095348544973547,12.986600306437413,1.0746988536155224,1.442955589604157,opticarvis
10,0.7877584689815936,0.43485996636253293,0.4523576873279323,0.7448878700156216,0.411500126656786,0.2679277562395792,0.6882060671729697,0.5246533971479306,0.38936219330036576,0.447782128371331,0.8445276672736034,0.06898679433500506,0.3697565401327018,0.5929123179598912,0.6740945257426888,0.35101910382489604,1.420605119047618,1.420605119047618,False,0.0,qei,1.1255833000177518,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,1.4933879894179882,1.1474817239858925,14.134082030423306,1.0746988536155224,1.4134082030423305,opticarvis
11,0.7877584689815936,0.6405974451516572,0.4523576873279323,0.7448878700156216,0.535897896909737,0.2679277562395792,0.6851633593647513,0.6529050604163061,0.3734308325598267,0.6750026086657388,0.7453612291000075,0.6228085717156147,0.580275232953217,0.7868793368490958,0.6740945257426888,0.5727433169884021,1.6956148412698406,1.7991096225900196,True,0.1034947813201789,qei,0.981463999953121,10,7625e3d1-9742-4cfc-86a1-0059678cc69b,bias,1.0,10,extra_trees,composite,2.5680868430335106,1.6956148412698406,0.87247200176367,15.006554032186976,0.87247200176367,1.3642321847442707,opticarvis
