iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.3581354881787998,0.6428333350464057,0.7775340829201788,0.990679803992304,0.990679803992304,False,0.0,qnei,0.0,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,0.990679803992304,1.412060936748436,1.412060936748436,1.412060936748436,1.412060936748436,0.990679803992304,1.412060936748436,provoice
2,0.7160746296035653,0.9238421084414568,0.8743542842645962,0.9182376290487624,1.1847974617974615,1.1847974617974615,False,0.0,qnei,0.0,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.2179432789432785,2.6300042156917147,1.2179432789432785,1.3150021078458574,1.1847974617974615,1.2179432789432785,provoice
3,0.026587734467597213,0.4935232001165578,0.5364498942795592,0.06515419737010752,0.7344762752679413,0.7344762752679413,False,0.0,qnei,0.0,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.6682644654727987,4.298268681164513,1.2179432789432785,1.4327562270548377,1.1847974617974615,1.2179432789432785,provoice
4,0.005626050679392924,0.8475592932741313,0.984972019857558,0.7846098526726796,1.177625841750842,1.177625841750842,False,0.0,qnei,0.0,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.225114898989898,5.5233835801544116,1.2179432789432785,1.3808458950386029,1.1847974617974615,1.2179432789432785,provoice
5,0.31560348997827314,0.7348003341305084,0.3692629658784221,0.7407484828757487,1.2034191468253967,1.2034191468253967,False,0.0,qnei,0.0,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.2034191468253967,1.1993215939153432,6.7227051740697545,1.1993215939153432,1.3445410348139508,1.2034191468253967,1.1993215939153432,provoice
6,0.08150793099192746,0.8888513979978913,0.1,0.8763652668803312,1.533167989417983,1.533167989417983,False,0.0,qnei,0.3107789999921806,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.533167989417983,0.8695727513227569,7.592277925392511,0.8695727513227569,1.2653796542320852,1.533167989417983,0.8695727513227569,provoice
7,0.08150793099192746,0.8888513979978913,0.1,0.8763652668803312,1.533167989417983,1.533167989417983,False,0.0,qnei,0.0,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.533167989417983,0.8695727513227569,8.461850676715269,0.8695727513227569,1.208835810959324,1.533167989417983,0.8695727513227569,provoice
8,1.0,1.0,0.1,1.0,1.598269841269832,1.598269841269832,False,0.0,qnei,0.3263606999971671,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.804470899470908,9.266321576186177,0.804470899470908,1.1582901970232722,1.598269841269832,0.804470899470908,provoice
9,1.0,1.0,0.1,1.0,1.598269841269832,1.598269841269832,False,0.0,qnei,0.0,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.804470899470908,10.070792475657086,0.804470899470908,1.1189769417396762,1.598269841269832,0.804470899470908,provoice
10,1.0,0.25981202135248094,0.1,1.0,1.526796296296291,1.526796296296291,False,0.0,qnei,0.36067710000497755,False,9,e080ecad-bea1-4950-9d8a-d27f4bf01f8b,gaussian,1.49182,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.8759444444444489,10.946736920101536,0.804470899470908,1.0946736920101536,1.598269841269832,0.804470899470908,provoice
