iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.3581354881787998,0.6428333350464057,0.7775340829201788,0.990679803992304,0.990679803992304,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,0.990679803992304,1.412060936748436,1.412060936748436,1.412060936748436,1.412060936748436,0.990679803992304,1.412060936748436,provoice
2,0.7160746296035653,0.9238421084414568,0.8743542842645962,0.9182376290487624,1.1847974617974615,1.1847974617974615,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.2179432789432785,2.6300042156917147,1.2179432789432785,1.3150021078458574,1.1847974617974615,1.2179432789432785,provoice
3,0.026587734467597213,0.4935232001165578,0.5364498942795592,0.06515419737010752,0.7344762752679413,0.7344762752679413,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.6682644654727987,4.298268681164513,1.2179432789432785,1.4327562270548377,1.1847974617974615,1.2179432789432785,provoice
4,0.005626050679392924,0.8475592932741313,0.984972019857558,0.7846098526726796,1.177625841750842,1.177625841750842,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.225114898989898,5.5233835801544116,1.2179432789432785,1.3808458950386029,1.1847974617974615,1.2179432789432785,provoice
5,0.31560348997827314,0.7348003341305084,0.3692629658784221,0.7407484828757487,1.2034191468253967,1.2034191468253967,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.2034191468253967,1.1993215939153432,6.7227051740697545,1.1993215939153432,1.3445410348139508,1.2034191468253967,1.1993215939153432,provoice
6,0.08150793099192746,0.8888513979978913,0.1,0.8763652668803312,1.533167989417983,1.533167989417983,False,0.0,qnei,0.35115370000130497,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.533167989417983,0.8695727513227569,7.592277925392511,0.8695727513227569,1.2653796542320852,1.533167989417983,0.8695727513227569,provoice
7,0.08150793099192746,0.8888513979978913,0.1,0.8763652668803312,1.533167989417983,1.533167989417983,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.533167989417983,0.8695727513227569,8.461850676715269,0.8695727513227569,1.208835810959324,1.533167989417983,0.8695727513227569,provoice
8,1.0,1.0,0.1,1.0,1.598269841269832,1.598269841269832,False,0.0,qnei,0.2878486999979941,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.804470899470908,9.266321576186177,0.804470899470908,1.1582901970232722,1.598269841269832,0.804470899470908,provoice
9,1.0,1.0,0.1,1.0,1.598269841269832,1.598269841269832,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.804470899470908,10.070792475657086,0.804470899470908,1.1189769417396762,1.598269841269832,0.804470899470908,provoice
10,1.0,0.25981202135248094,0.1,1.0,1.526796296296291,1.526796296296291,False,0.0,qnei,0.3003036999871256,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.8759444444444489,10.946736920101536,0.804470899470908,1.0946736920101536,1.598269841269832,0.804470899470908,provoice
11,1.0,0.25981202135248094,0.1,1.0,1.526796296296291,1.526796296296291,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.8759444444444489,11.822681364545986,0.804470899470908,1.074789214958726,1.598269841269832,0.804470899470908,provoice
12,0.0,1.0,0.1,1.0,1.6653461099085956,1.6653461099085956,False,0.0,qnei,0.4064631999935955,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.6653461099085956,0.7373946308321444,12.56007599537813,0.7373946308321444,1.046672999614844,1.6653461099085956,0.7373946308321444,provoice
13,0.0,1.0,0.1,1.0,1.6653461099085956,1.6653461099085956,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.6653461099085956,0.7373946308321444,13.297470626210274,0.7373946308321444,1.0228823558623288,1.6653461099085956,0.7373946308321444,provoice
14,0.6228454131489145,0.8801689489776127,0.20823308558679668,0.8600036383397462,1.6531972001763582,1.6531972001763582,False,0.0,qnei,0.27905769999779295,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.6653461099085956,0.7495435405643818,14.047014166774655,0.7373946308321444,1.0033581547696182,1.6653461099085956,0.7373946308321444,provoice
15,0.6228454131489145,0.8801689489776127,0.20823308558679668,0.8600036383397462,1.6531972001763582,1.6531972001763582,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.6653461099085956,0.7495435405643818,14.796557707339037,0.7373946308321444,0.9864371804892691,1.6653461099085956,0.7373946308321444,provoice
16,0.46820538367927533,1.0,0.22187705080526196,1.0,1.7136151713210452,1.7136151713210452,False,0.0,qnei,0.3676119000010658,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.7136151713210452,0.6891255694196947,15.485683276758731,0.6891255694196947,0.9678552047974207,1.7136151713210452,0.6891255694196947,provoice
17,0.46820538367927533,1.0,0.22187705080526196,1.0,1.7136151713210452,1.7136151713210452,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.7136151713210452,0.6891255694196947,16.174808846178426,0.6891255694196947,0.9514593438928486,1.7136151713210452,0.6891255694196947,provoice
18,0.5840365531494248,1.0,0.1565057366315587,0.2483705657521612,1.6959990253411226,1.6959990253411226,False,0.0,qnei,0.5143480000115233,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.7136151713210452,0.7067417153996174,16.88155056157804,0.6891255694196947,0.937863920087669,1.7136151713210452,0.6891255694196947,provoice
19,0.5840365531494248,1.0,0.1565057366315587,0.2483705657521612,1.6959990253411226,1.6959990253411226,False,0.0,qnei,0.0,False,9,8f3bbca9-e879-48af-94bf-95efe430ea61,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.7136151713210452,0.7067417153996174,17.588292276977658,0.6891255694196947,0.9256995935251399,1.7136151713210452,0.6891255694196947,provoice
