iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.2508244581084461,0.9520776485734821,0.2703883460857852,0.1792914104181076,1.38435714285714,1.38435714285714,False,0.0,qnei,0.0,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.38435714285714,0.9590217051467098,0.9590217051467098,0.9590217051467098,0.9590217051467098,1.38435714285714,0.9590217051467098,provoice
2,0.3498892405959575,0.3074871219309153,0.7034011684955062,0.11507938212344748,0.848213840895258,0.848213840895258,False,0.0,qnei,0.0,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.38435714285714,1.4951650071085918,2.454186712255302,0.9590217051467098,1.227093356127651,1.38435714285714,0.9590217051467098,provoice
3,0.8963093737046804,0.8723174401755179,0.10254432896795806,0.5414661617187942,1.3018240740740719,1.3018240740740719,False,0.0,qnei,0.0,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.38435714285714,1.041554773929778,3.4957414861850795,0.9590217051467098,1.165247162061693,1.38435714285714,0.9590217051467098,provoice
4,0.10685127402373995,0.3321594628848913,0.47520643656979245,0.4536161218532765,0.9243315897065902,0.9243315897065902,False,0.0,qnei,0.0,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.38435714285714,1.4190472582972595,4.914788744482339,0.9590217051467098,1.2286971861205847,1.38435714285714,0.9590217051467098,provoice
5,0.46814659094390065,0.9347650307850937,0.3328939804799354,0.18789021078453794,1.410862654320985,1.410862654320985,False,0.0,qnei,0.0,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.410862654320985,0.9325161936828648,5.847304938165204,0.9325161936828648,1.1694609876330406,1.410862654320985,0.9325161936828648,provoice
6,0.8579672535524164,1.0,0.942756313935777,0.0,1.6906345645095593,1.6906345645095593,False,0.0,qnei,0.3628411999961827,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.6906345645095593,0.6527442834942905,6.500049221659494,0.6527442834942905,1.083341536943249,1.6906345645095593,0.6527442834942905,provoice
7,0.8579672535524164,1.0,0.942756313935777,0.0,1.6906345645095593,1.6906345645095593,False,0.0,qnei,0.0,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.6906345645095593,0.6527442834942905,7.1527935051537845,0.6527442834942905,1.0218276435933977,1.6906345645095593,0.6527442834942905,provoice
8,1.0,1.0,1.0,1.0,0.9416088649005311,0.9416088649005311,False,0.0,qnei,0.23346550000132993,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.6906345645095593,1.4017699831033186,8.554563488257102,0.6527442834942905,1.0693204360321378,1.6906345645095593,0.6527442834942905,provoice
9,1.0,1.0,1.0,1.0,0.9416088649005311,0.9416088649005311,False,0.0,qnei,0.0,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.6906345645095593,1.4017699831033186,9.95633347136042,0.6527442834942905,1.1062592745956021,1.6906345645095593,0.6527442834942905,provoice
10,0.0,1.0,1.0,0.0,1.6683409391534247,1.6683409391534247,False,0.0,qnei,0.3215901999938069,False,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,0.298364,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3433788480038498,1.6906345645095593,0.675037908850425,10.631371380210846,0.6527442834942905,1.0631371380210846,1.6906345645095593,0.6527442834942905,provoice
