iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8309833188891115,0.3609466668342566,0.7027393055820549,0.7691177773024913,0.7691177773024913,False,0.0,logei,0.0,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,0.7691177773024913,2.2857831648532363,2.2857831648532363,2.2857831648532363,2.2857831648532363,0.7691177773024913,2.2857831648532363,hartmann_3
2,0.8601187866525944,0.6413174807881646,0.5483632088133139,-0.38123082593973734,-0.38123082593973734,False,0.0,logei,0.0,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.436131768095465,5.721914932948701,2.2857831648532363,2.8609574664743507,0.7691177773024913,2.2857831648532363,hartmann_3
3,0.7623134225311933,0.7163143826400404,0.467168753910852,-0.3963346846054067,-0.3963346846054067,False,0.0,logei,0.0,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.451235626761134,9.173150559709836,2.2857831648532363,3.0577168532366117,0.7691177773024913,2.2857831648532363,hartmann_3
4,0.572458938182647,0.7463223600913117,0.0635639191391969,-0.9812998310135473,-0.9812998310135473,False,0.0,logei,0.0,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,0.7691177773024913,4.036200773169275,13.20935133287911,2.2857831648532363,3.3023378332197777,0.7691177773024913,2.2857831648532363,hartmann_3
5,0.646876042708874,0.7360571428957442,0.39875884512794135,-0.44191000244341405,-0.44191000244341405,False,0.0,logei,0.0,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.4968109445991415,16.706162277478253,2.2857831648532363,3.3412324554956507,0.7691177773024913,2.2857831648532363,hartmann_3
6,0.7754278177384217,0.25072383327688735,0.7714860038825092,0.594157380989462,0.594157380989462,False,0.0,logei,0.21555699995951727,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,0.7691177773024913,2.4607435611662654,19.166905838644517,2.2857831648532363,3.194484306440753,0.7691177773024913,2.2857831648532363,hartmann_3
7,0.0,0.3605064061647657,0.8514089160901129,1.8651907128667753,1.8651907128667753,False,0.0,logei,0.25715499999932945,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.8651907128667753,1.1897102292889523,20.35661606793347,1.1897102292889523,2.908088009704781,1.8651907128667753,1.1897102292889523,hartmann_3
8,0.0,0.41338240532786497,1.0,0.7414263900807789,0.7414263900807789,False,0.0,logei,0.17183639999711886,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.8651907128667753,2.3134745520749487,22.670090620008416,1.1897102292889523,2.833761327501052,1.8651907128667753,1.1897102292889523,hartmann_3
9,0.0,0.35447391785946264,0.7396296011752002,1.2366096589010254,1.2366096589010254,False,0.0,logei,0.14946420001797378,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.8651907128667753,1.8182912832547022,24.488381903263118,1.1897102292889523,2.720931322584791,1.8651907128667753,1.1897102292889523,hartmann_3
10,0.0,0.4301304262703812,0.8388591620587661,2.506057194288511,2.506057194288511,False,0.0,logei,0.2131076999939978,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,2.506057194288511,0.5488437478672168,25.037225651130335,0.5488437478672168,2.5037225651130335,2.506057194288511,0.5488437478672168,hartmann_3
11,0.0,0.5302572098616861,0.8396527119521834,3.0075698834394817,3.0075698834394817,False,0.0,logei,0.25201260001631454,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,3.0075698834394817,0.04733105871624588,25.08455670984658,0.04733105871624588,2.280414246349689,3.0075698834394817,0.04733105871624588,hartmann_3
12,1.0,0.5747455464511818,0.8446156322102368,2.649981685872816,2.649981685872816,False,0.0,logei,0.24672840000130236,False,14,a9ca34ae-2a1c-47bf-b868-486a9da6185d,gaussian,1.0,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,3.0075698834394817,0.4049192562829118,25.489475966129493,0.04733105871624588,2.124122997177458,3.0075698834394817,0.04733105871624588,hartmann_3
