dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
iso_griewank,composite,ucb,gaussian,0,0.243653,gradient_boosting,0.0,0.21900921739923512,24.224454475766,0.4844890895153201,19.789936612507343,0.0,0.3835014793615737,23.86505563227795,0.4773011126455589,13.204329202744653,5
iso_griewank,composite,ucb,gaussian,0,0.974611,gradient_boosting,0.0,0.8281658338477659,53.41526936093571,1.068305387218714,24.748935657536823,0.0,0.2202568186123761,24.69379237177418,0.49387584743548374,11.698752310050944,5
iso_griewank,composite,ucb,gaussian,0,4.873055,gradient_boosting,0.0,1.4133007652960312,104.44409583256034,2.088881916651207,39.32540868898248,0.0,0.9450244061545395,57.99225982645003,1.1598451965290009,27.89726755693758,5
all,composite,ei,gaussian,0,0.243653,gradient_boosting,0.0,0.274170052925805,8.700452395905591,0.17400904791811186,9.706053646718525,0.0,0.5207757306003482,14.617159624932325,0.2923431924986464,10.179442165110268,5
all,composite,ei,gaussian,0,0.974611,gradient_boosting,0.0,0.5292380734968359,25.59664398152152,0.5119328796304303,10.65144932402579,0.0,0.5720209492841483,26.796264966036276,0.5359252993207254,18.83057346396325,5
all,composite,ei,gaussian,0,4.873055,gradient_boosting,0.0,1.4014341622215363,89.7204140557616,1.794408281115232,38.0576832309949,0.0,0.6922871516083433,31.845495294151142,0.6369099058830227,20.41157204340081,5
all,composite,logei,gaussian,0,0.243653,gradient_boosting,0.0,0.672792725263047,18.914082776339608,0.37828165552679205,18.097490821351386,0.0,0.3933457847973021,30.307094855765243,0.6061418971153049,24.925318196018427,5
all,composite,logei,gaussian,0,0.974611,gradient_boosting,0.0,0.6871324514385491,38.073557191253585,0.7614711438250718,18.444354323739987,0.0,0.7810553340305174,27.672659038200795,0.5534531807640158,10.862257573840244,5
all,composite,logei,gaussian,0,4.873055,gradient_boosting,0.0,1.5530377207404373,106.42063553333678,2.1284127106667357,35.528506561690605,0.0,0.916348146691603,39.52084367369733,0.7904168734739465,25.957241180333824,5
all,composite,qnei,gaussian,0,0.243653,gradient_boosting,0.0,-0.17940647780832392,-12.886121872500098,-0.25772243745000195,-5.642420231381594,0.0,0.550692578283285,19.68423288711997,0.39368465774239925,23.52776000490976,5
all,composite,qnei,gaussian,0,0.974611,gradient_boosting,0.0,0.14110325322349243,3.335670327089099,0.06671340654178212,1.7939728002427473,0.0,0.9796604185839393,22.30084032534611,0.44601680650692216,32.684036428819596,5
all,composite,qnei,gaussian,0,4.873055,gradient_boosting,0.0,0.7808167969972535,64.83352973280628,1.2966705946561254,24.881158809055563,0.0,0.8150905807167493,49.85584506097189,0.9971169012194375,27.762179509661014,5
all,composite,random,gaussian,0,0.243653,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,random,gaussian,0,0.974611,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,random,gaussian,0,4.873055,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,0.243653,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,0.974611,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,4.873055,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,ucb,gaussian,0,0.243653,gradient_boosting,0.0,0.21900921739923512,24.224454475766,0.4844890895153201,19.789936612507343,0.0,0.3835014793615737,23.86505563227795,0.4773011126455589,13.204329202744653,5
all,composite,ucb,gaussian,0,0.974611,gradient_boosting,0.0,0.8281658338477659,53.41526936093571,1.068305387218714,24.748935657536823,0.0,0.2202568186123761,24.69379237177418,0.49387584743548374,11.698752310050944,5
all,composite,ucb,gaussian,0,4.873055,gradient_boosting,0.0,1.4133007652960312,104.44409583256034,2.088881916651207,39.32540868898248,0.0,0.9450244061545395,57.99225982645003,1.1598451965290009,27.89726755693758,5
