iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,0.90007361838061,0.90007361838061,0.0,False,False,0.0,qucb,0.0,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,-0.07730669503760453,-0.07730669503760453,0.0,False,False,0.0,qucb,0.0,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,0.90007361838061,7.147647548308369,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.04660950384501,-1.04660950384501,0.0,False,False,0.0,qucb,0.0,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,0.90007361838061,7.147647548308369,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,0.40980425343275584,0.40980425343275584,0.0,False,False,0.0,qucb,0.0,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.90007361838061,7.147647548308369,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,-1.0539382228456007,-1.0539382228456007,0.0,False,False,0.0,qucb,0.0,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.90007361838061,7.147647548308369,michalewicz
6,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,-1.0539382319151993,-1.0539382319151993,-1.0539382319151993,0.0,False,False,0.0,qucb,0.392043299973011,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659398604177,50.20824178196391,7.147647548308369,8.368040296993986,0.90007361838061,7.147647548308369,michalewicz
7,2.10893644886118,2.317737747915582,0.9116824320451914,2.688992552359373,0.0,0.25738231000491,0.25738231000491,0.25738231000491,0.0,False,False,0.0,qucb,0.560477799968794,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.790338856684068,57.99858063864798,7.147647548308369,8.285511519806855,0.90007361838061,7.147647548308369,michalewicz
8,2.0496201976136437,1.330471740720285,3.141592653589793,0.0,2.621962939601019,1.1213909850319463,1.1213909850319463,1.1213909850319463,0.0,False,False,0.0,qucb,0.32435879996046424,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1213909850319463,6.926330181657032,64.92491082030502,6.926330181657032,8.115613852538127,1.1213909850319463,6.926330181657032,michalewicz
9,1.9029348833533026,0.0,3.141592653589793,0.0,0.0,-0.7511107233302502,-0.7511107233302502,-0.7511107233302502,0.0,False,False,0.0,qucb,0.3431865000165999,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1213909850319463,8.798831890019228,73.72374271032425,6.926330181657032,8.191526967813806,1.1213909850319463,6.926330181657032,michalewicz
10,2.292691088813698,2.23882367176976,1.6195959014593027,0.0,3.141592653589793,0.25816319731362863,0.25816319731362863,0.25816319731362863,0.0,False,False,0.0,qucb,0.44767119991593063,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1213909850319463,7.78955796937535,81.5133006796996,6.926330181657032,8.15133006796996,1.1213909850319463,6.926330181657032,michalewicz
11,2.049881559963406,1.8712856062026566,3.141592653589793,3.141592653589793,2.0265597895727128,-0.04189702989965263,-0.04189702989965263,-0.04189702989965263,0.0,False,False,0.0,qucb,0.3785185000160709,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1213909850319463,8.089618196588631,89.60291887628823,6.926330181657032,8.145719897844385,1.1213909850319463,6.926330181657032,michalewicz
12,1.734565480776286,2.213066136001899,3.141592653589793,0.0,2.616832090739069,-0.13420731538174158,-0.13420731538174158,-0.13420731538174158,0.0,False,False,0.0,qucb,0.32196580001618713,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1213909850319463,8.18192848207072,97.78484735835895,6.926330181657032,8.148737279863246,1.1213909850319463,6.926330181657032,michalewicz
13,2.455071054204896,1.1447037557066482,2.7591856237284222,0.0,3.141592653589793,-0.6721946642456642,-0.6721946642456642,-0.6721946642456642,0.0,False,False,0.0,qucb,0.4036552000325173,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1213909850319463,8.719915830934642,106.50476318929358,6.926330181657032,8.192674091484122,1.1213909850319463,6.926330181657032,michalewicz
14,2.0749315590119695,1.0122719206171276,3.141592653589793,0.05458920221280108,2.4520367653804653,0.0809846360708529,0.0809846360708529,0.0809846360708529,0.0,False,False,0.0,qucb,0.4854046000400558,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1213909850319463,7.9667365306181255,114.4714997199117,6.926330181657032,8.176535694279407,1.1213909850319463,6.926330181657032,michalewicz
15,1.8084323947006553,1.435186998094995,3.141592653589793,0.0,3.141592653589793,0.018448694837404918,0.018448694837404918,0.018448694837404918,0.0,False,False,0.0,qucb,0.5229186000069603,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1213909850319463,8.029272471851574,122.50077219176328,6.926330181657032,8.166718146117551,1.1213909850319463,6.926330181657032,michalewicz
16,2.0991828042730387,1.484945393257198,2.298695582623382,0.0,0.7596644638367535,2.150201704365214,2.150201704365214,2.150201704365214,0.0,False,False,0.0,qucb,0.5370014000218362,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.150201704365214,5.897519462323764,128.39829165408705,5.897519462323764,8.02489322838044,2.150201704365214,5.897519462323764,michalewicz
17,2.110828742285849,1.734155694939833,3.141592653589793,0.0,0.0,0.8384120223379541,0.8384120223379541,0.8384120223379541,0.0,False,False,0.0,qucb,0.36161050002556294,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.150201704365214,7.209309144351025,135.60760079843806,5.897519462323764,7.976917694025768,2.150201704365214,5.897519462323764,michalewicz
18,2.1054536615714485,1.5293995546720478,1.596921328669515,0.0,2.4402736801131955,2.0539045022958415,2.0539045022958415,2.0539045022958415,0.0,False,False,0.0,qucb,0.4697790000354871,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.150201704365214,5.993816664393137,141.6014174628312,5.897519462323764,7.866745414601733,2.150201704365214,5.897519462323764,michalewicz
19,2.0857692339581524,1.3956990855834361,1.5764047902462572,2.3318995325978324,0.0,0.7681906135598994,0.7681906135598994,0.7681906135598994,0.0,False,False,0.0,qucb,0.47397549997549504,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.150201704365214,7.279530553129079,148.88094801596029,5.897519462323764,7.835839369261068,2.150201704365214,5.897519462323764,michalewicz
20,2.002432173680078,1.4556277256035692,1.6260529676893682,0.0,0.0,0.8516679643424209,0.8516679643424209,0.8516679643424209,0.0,False,False,0.0,qucb,0.4335419998969883,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.150201704365214,7.196053202346557,156.07700121830683,5.897519462323764,7.803850060915342,2.150201704365214,5.897519462323764,michalewicz
21,2.1948895052776978,1.5654360440171187,2.2365789050457923,0.0,2.5672673159824977,3.976619118057276,3.976619118057276,3.976619118057276,0.0,False,True,0.0,qucb,0.4863565999548882,False,7,8fb37283-f8af-4f25-b383-79c9bf7e59cf,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.976619118057276,4.071102048631703,160.14810326693853,4.071102048631703,7.626100155568501,3.976619118057276,4.071102048631703,michalewicz
