dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
all,composite,logei,gaussian,0,0.195499,extra_trees,0.0,-0.295662241299565,-3.0042686316472413,-0.06008537263294489,-10.030227600005109,0.0,0.477739550898821,16.386319836120467,0.3277263967224095,15.24997621963379,5
all,composite,logei,gaussian,0,0.781998,extra_trees,0.0,0.09530147234403925,-14.179132415032688,-0.2835826483006539,1.4080327760959264,0.0,0.1976038493025245,16.14319198322173,0.32286383966443455,6.3267249582877305,5
all,composite,logei,gaussian,0,3.909988,extra_trees,0.0,0.35266016829495334,36.1915564175723,0.7238311283514461,3.9778929968042034,0.0,0.31363084574285977,21.449280964653546,0.4289856192930709,10.132571240484422,5
all,composite,qnei,gaussian,0,0.195499,extra_trees,0.0,-0.11673632104577569,-2.0298681126863274,-0.040597362253726475,-5.114928930912303,0.0,0.22501036099686098,6.306179116101937,0.1261235823220386,14.004907599047566,5
all,composite,qnei,gaussian,0,0.781998,extra_trees,0.0,0.026348720743838518,7.169148312546,0.14338296625091998,-2.931514989585937,0.0,0.21399138931882572,10.173342661421797,0.20346685322843583,9.130119054779358,5
all,composite,qnei,gaussian,0,3.909988,extra_trees,0.0,0.1453800555305153,30.849057841556636,0.6169811568311327,8.633972179541137,0.0,0.35503893535961656,15.9764825060844,0.3195296501216879,8.767405862034636,5
all,composite,random,gaussian,0,0.195499,extra_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,random,gaussian,0,0.781998,extra_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,random,gaussian,0,3.909988,extra_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,0.195499,extra_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,0.781998,extra_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,3.909988,extra_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,ucb,gaussian,0,0.195499,extra_trees,0.0,-0.07132081161800867,5.4157053057572195,0.10831410611514429,-0.03858066923958461,0.0,0.6106410065447219,27.322809031337044,0.546456180626741,21.026656331029532,5
all,composite,ucb,gaussian,0,0.781998,extra_trees,0.0,0.18801109616114103,6.474069644733111,0.12948139289466223,3.4512319193960805,0.0,0.30297763669357164,27.725079460812452,0.5545015892162491,6.70051634637423,5
all,composite,ucb,gaussian,0,3.909988,extra_trees,0.0,0.5918871167656187,62.671949090340036,1.2534389818068008,17.080737689432805,0.0,0.6775090229161848,30.59345520340778,0.6118691040681555,19.72252657255,5
