iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,466.94575066007076,-299.3338264789536,2.331166856074644,2.331166856074644,2.331166856074644,0.0,False,False,0.0,logei,0.0,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,0.8738786749804146,0.8738786749804146,0.8738786749804146,0.8738786749804146,2.331166856074644,0.8738786749804146,eggholder
2,336.3275625211195,-359.13510596401125,0.9168162679127149,0.9168162679127149,0.9168162679127149,0.0,False,False,0.0,logei,0.0,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.2882292631423438,3.1621079381227584,0.8738786749804146,1.5810539690613792,2.331166856074644,0.8738786749804146,eggholder
3,13.111927231042387,-372.8183254830012,0.8759976497847213,0.8759976497847213,0.8759976497847213,0.0,False,False,0.0,logei,0.0,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.3290478812703377,5.4911558193930965,0.8738786749804146,1.8303852731310322,2.331166856074644,0.8738786749804146,eggholder
4,193.5733552958783,349.94966969577365,0.3280943587556729,0.3280943587556729,0.3280943587556729,0.0,False,False,0.0,logei,0.0,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.876951172299386,8.368106991692482,0.8738786749804146,2.0920267479231205,2.331166856074644,0.8738786749804146,eggholder
5,-76.27878665730395,467.892227536247,0.4420618529814177,0.4420618529814177,0.4420618529814177,0.0,False,False,0.0,logei,0.0,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.762983678073641,11.131090669766124,0.8738786749804146,2.2262181339532248,2.331166856074644,0.8738786749804146,eggholder
6,512.0,-247.03358217936847,1.0782885441097871,1.0782885441097871,1.0782885441097871,0.0,False,False,0.0,logei,0.3926433000015095,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.1267569869452716,13.257847656711395,0.8738786749804146,2.2096412761185658,2.331166856074644,0.8738786749804146,eggholder
7,512.0,-479.8237252195579,-2.0605436840896183,-2.0605436840896183,-2.0605436840896183,0.0,False,False,0.0,logei,0.3004826999967918,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,5.2655892151446775,18.52343687185607,0.8738786749804146,2.64620526740801,2.331166856074644,0.8738786749804146,eggholder
8,-48.40636686821667,-301.2355081652636,0.5347732127284256,0.5347732127284256,0.5347732127284256,0.0,False,False,0.0,logei,0.3893813999602571,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,2.6702723183266333,21.1937091901827,0.8738786749804146,2.6492136487728377,2.331166856074644,0.8738786749804146,eggholder
9,512.0,-307.5803972983032,0.04142734661412377,0.04142734661412377,0.04142734661412377,0.0,False,False,0.0,logei,0.46135169989429414,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,3.163618184440935,24.357327374623637,0.8738786749804146,2.7063697082915152,2.331166856074644,0.8738786749804146,eggholder
10,471.2375854291667,-202.66433723680998,-0.40600521339082296,-0.40600521339082296,-0.40600521339082296,0.0,False,False,0.0,logei,0.39842969994060695,False,10,18390337-214d-450b-b515-fa6215bcd51c,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.331166856074644,3.6110507444458815,27.96837811906952,0.8738786749804146,2.796837811906952,2.331166856074644,0.8738786749804146,eggholder
