iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.44983930380907383,-0.44983930380907383,0.0,False,True,0.0,ucb,0.0,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.6193893504772024,-0.6193893504772024,0.0,False,True,0.0,ucb,0.0,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.44983930380907383,3.074319635587686,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,0.48461625305099937,0.0,False,True,0.0,ucb,0.0,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,-1.5068566253412978,0.0,False,True,0.0,ucb,0.0,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.5853975188741656,1.5853975188741656,0.0,False,True,0.0,ucb,0.0,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,10.0,3.318892149367317,-9.999820518908443,4.197974004082526,10.0,8.184760916155842,-0.9828376079216895,10.0,-10.0,-7.2270050829502175,-10.0,-4.719788398571992,-4.719788398571992,-4.719788398571992,0.0,False,True,0.0,ucb,0.4067301999893971,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,7.3442687303506045,20.972741896946076,1.0390828129044467,3.495456982824346,1.5853975188741656,1.0390828129044467,levy_10
7,3.2262173881416327,10.0,-10.0,3.6887274909891046,-1.6712843568893914,6.138273127271516,-0.007732127404849695,-6.69455148070779,-10.0,6.157116054491195,-1.6996482327183093,-3.0874144049757115,-3.0874144049757115,-3.0874144049757115,0.0,False,True,0.0,ucb,0.5255694999941625,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,5.711894736754324,26.6846366337004,1.0390828129044467,3.8120909476714857,1.5853975188741656,1.0390828129044467,levy_10
8,2.0325380958180572,2.005434140417868,-10.0,-3.824890962909985,-7.1447687721641735,6.502020768623967,-10.0,1.9493140903739052,-10.0,-5.679309534057724,-0.6219598262352378,-3.56299406615715,-3.56299406615715,-3.56299406615715,0.0,False,True,0.0,ucb,0.5901783999870531,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,6.1874743979357625,32.872111031636166,1.0390828129044467,4.109013878954521,1.5853975188741656,1.0390828129044467,levy_10
9,9.311144029998033,-9.594938362468879,-2.955124217717775,-3.456225782091019,0.6305602014061614,8.038583655179048,-4.843947975928861,6.949750379029513,-2.2649462476383864,-1.3931486289592963,-10.0,-0.5614349477228349,-0.5614349477228349,-0.5614349477228349,0.0,False,True,0.0,ucb,0.8600882000173442,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.1859152795014474,36.05802631113761,1.0390828129044467,4.006447367904179,1.5853975188741656,1.0390828129044467,levy_10
10,0.2968479552377419,10.0,-4.959294794035823,6.380828024881221,-0.4231776194787731,4.73409964925598,-7.091909630612813,-1.999771200885477,2.8323199974747872,-2.691287266112244,-10.0,-0.20866044782892776,-0.20866044782892776,-0.20866044782892776,0.0,False,True,0.0,ucb,0.785161399981007,False,False,,7,38ffbe77-f141-4ca0-9074-21f188469bbb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.83314077960754,38.89116709074515,1.0390828129044467,3.889116709074515,1.5853975188741656,1.0390828129044467,levy_10
