iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.5227406934339138,True,-0.04547434402861317,qnei,0.0,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,-1.3739736338613895,True,-0.33022692440821855,qnei,0.0,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,0.055858274412080966,True,0.32799328438193764,qnei,0.0,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.4690786285216901,True,-0.10394171329018032,qnei,0.0,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.2765326539454004,True,0.17715116211288756,qnei,0.0,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,10.0,3.4803447136201435,-0.6400887714980723,-0.8415976499168544,2.003111734066171,7.485943181233277,1.689473771881278,1.1339466144586463,-3.2223537287536224,1.534869033701006,3.8099187771717062,1.2808316005552305,1.2523118106821833,True,-0.028519789873047152,qnei,0.5034006999921985,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,1.3436487312233818,16.47947249547594,1.3436487312233818,2.7465787492459897,1.2808316005552305,1.3436487312233818,levy_10
7,10.0,10.0,-0.3996874649366207,-3.424565858387595,-1.4899841943755652,10.0,1.5931711406689346,-1.090383915209396,-4.267300273594488,3.578541772915272,7.306929565218703,-0.8532012727313074,-0.9624606691885141,True,-0.10925939645720673,qnei,0.4354083000216633,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,3.47768160450992,19.957154099985857,1.3436487312233818,2.8510220142836937,1.2808316005552305,1.3436487312233818,levy_10
8,10.0,3.8583504996990956,-2.430226697621931,-1.3205342445078525,2.940427097652513,10.0,1.5932712112443006,5.476359259820399,-5.3767365782032845,0.9433289810225136,2.0141500690609777,-0.3320994101520565,-0.17735221512018423,True,0.1547471950318723,qnei,0.8437722999951802,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,2.956579741930669,22.913733841916525,1.3436487312233818,2.8642167302395656,1.2808316005552305,1.3436487312233818,levy_10
9,10.0,1.785607096755702,-1.3424662508246916,-0.5951043135036225,3.5063102863062547,6.212449219292512,0.899568170615067,1.4101216632205786,-1.9493756879568878,0.9730995436778281,2.4075704244393084,1.0550639204760206,0.42800572413554705,True,-0.6270581963404736,qnei,0.4397523000370711,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,1.5694164113025917,24.483150253219115,1.3436487312233818,2.7203500281354573,1.2808316005552305,1.3436487312233818,levy_10
10,10.0,1.189088207467182,-0.5667848798861327,-1.4173985485995428,3.0064840690981667,2.1377838476794744,-0.6802485892166105,-4.457779301748799,2.3089699383377713,1.9561831535949443,4.0894819817842105,1.36486150978912,1.2523118106821833,True,-0.11254969910693657,qnei,0.6757660000002943,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,1.2596188219894924,25.742769075208606,1.2596188219894924,2.5742769075208605,1.2808316005552305,1.3436487312233818,levy_10
11,10.0,-0.8755777040997067,2.9962853163887946,3.1564334167527677,2.226324286346045,4.403741762556597,4.45338631570702,-0.9824102192246932,-3.2158953488116238,0.7562249224486088,3.857626887395526,1.2068997934297276,1.2098412323525354,True,0.0029414389228077376,qnei,1.3261204999871552,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,1.4175805383488846,27.160349613557493,1.2596188219894924,2.4691226921415903,1.2808316005552305,1.3436487312233818,levy_10
12,8.508552108755792,2.646387871343302,-2.117418411066537,1.713062155669085,6.1972405052565485,6.383788244804648,-1.5242524063542382,3.628066316800181,3.538194118958732,-3.657558746072405,4.1868201517187424,1.3446818000873422,1.2523118106821833,True,-0.09236998940515884,qnei,1.175878099980764,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,1.2797985316912701,28.440148145248763,1.2596188219894924,2.370012345437397,1.2808316005552305,1.3436487312233818,levy_10
13,9.23498377706166,-6.768658942086932,-5.51389708509286,-5.515774142428787,2.4506284807479166,5.09240419083172,-3.85986223496763,6.968565954145946,-5.008973892537986,2.6208296772471904,4.197755005584088,-0.3740012904593159,-0.6371569948644689,True,-0.26315570440515296,qnei,1.428210999991279,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,2.9984816222379282,31.43862976748669,1.2596188219894924,2.4183561359605146,1.2808316005552305,1.3436487312233818,levy_10
14,10.0,2.7329504338243353,5.279765496686647,6.240585069221597,3.0293688509908834,4.327827247893755,5.992877486547405,-3.6634313706955957,-0.34528430201851973,-0.9810532149010528,4.23182617566655,0.48459982829029075,0.9086806008706914,True,0.4240807725804006,qnei,0.9171678000129759,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,2.1398805034883215,33.578510270975016,1.2596188219894924,2.3984650193553585,1.2808316005552305,1.3436487312233818,levy_10
15,8.948071041416021,2.9812610080403332,0.47586511662057507,2.1903834984229125,3.4637161157509953,4.7513646018739415,5.0770322564073505,-1.5132124460693441,6.127802488801683,-4.97970178998806,4.109241607026734,1.1162662204760114,1.082353776066996,True,-0.03391244440901553,qnei,1.241359099978581,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,1.5082141113026009,35.086724382277616,1.2596188219894924,2.3391149588185076,1.2808316005552305,1.3436487312233818,levy_10
16,10.0,1.5116521060417552,-0.7903854144515035,-1.638557785374442,-0.301139331028821,10.0,3.2340999056285025,6.861184385402345,-10.0,3.15613377947246,4.330439336482938,-1.418392181058865,-1.191973337517933,True,0.226418843540932,qnei,0.8757405999931507,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,4.042872512837477,39.12959689511509,1.2596188219894924,2.4455998059446933,1.2808316005552305,1.3436487312233818,levy_10
17,9.403193941800637,1.5265782229234062,1.6714205521263392,2.037930791090344,4.581477375770338,5.0711097545411175,-4.076028206963672,-5.35880629354394,1.746906419591555,1.4303651317356205,7.462857118356535,0.9890390144852143,0.7538671542871552,True,-0.23517186019805902,qnei,0.6367788999923505,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,1.635441317293398,40.76503821240849,1.2596188219894924,2.397943424259323,1.2808316005552305,1.3436487312233818,levy_10
18,9.946140858439602,4.943640644437974,-2.176639321527164,-1.2106053975982645,4.668362138850853,6.705261973042753,-3.4120084496255645,-0.5788006725588488,0.8587853167460145,1.2371844474106957,4.227112595506523,0.7564286867981846,0.8021930967826969,True,0.045764409984512255,qnei,1.316422700008843,False,1.2523118106821833,9,013a5a87-0e92-41f7-9954-4327f8f173cf,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.36486150978912,1.8680516449804276,42.63308985738892,1.2596188219894924,2.368504992077162,1.2808316005552305,1.3436487312233818,levy_10
