iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,0.6640310935585574,True,0.2535417940817436,logei,0.0,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,0.9848249075445954,True,0.7023427048342306,logei,0.0,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.2824822027103648,2.3419981290682474,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,-0.3539214598945071,True,0.041037262520544515,logei,0.0,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.2824822027103648,2.3419981290682474,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,0.7924466413492451,True,1.1519832237850252,logei,0.0,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,0.2824822027103648,2.3419981290682474,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,1.2523118106821833,True,-0.831155804918438,logei,0.0,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,2.0834676156006213,0.541012716177991,levy_10
6,-2.974007442878748,6.340321172400444,7.883785782969785,1.9290356040453065,2.422722629382756,-5.7899947597066825,-1.6223096626046913,-1.138764043683521,-3.0686111035183106,6.399283356359614,-4.089707938437252,0.8837862338095304,0.9873235922455178,True,0.10353735843598744,logei,0.5553123000427149,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.740694097969082,12.841151943925174,0.541012716177991,2.1401919906541957,2.0834676156006213,0.541012716177991,levy_10
7,-5.474241419828437,-7.624863265958954,6.247413144370601,-4.430092979840421,3.5773161686991037,-1.9910921603152938,5.836638952117384,5.101515629808644,8.307484914862005,4.747823998117575,-5.197071772197315,0.5724716599923952,0.050099453607840516,True,-0.5223722063845547,logei,0.6067040999769233,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.052008671786217,14.893160615711391,0.541012716177991,2.127594373673056,2.0834676156006213,0.541012716177991,levy_10
8,-2.9627328023929644,-6.1273508280117355,-1.412711068553509,-1.6474392065136165,-3.317713082559887,-3.0922795089273714,-1.8453319272301414,2.4277339585769413,3.950212886068668,6.5647796504660105,-6.729325358993319,0.8768143178991564,0.6102993583388452,True,-0.26651495956031124,logei,0.6901323000201955,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.747666013879456,16.640826629590848,0.541012716177991,2.080103328698856,2.0834676156006213,0.541012716177991,levy_10
9,-3.024084561637258,0.7451330149055311,1.6209442037024357,2.4715349035672434,-0.5204564605264778,-4.682276702751748,-2.429982512313207,0.34608646482472116,-0.6803203250496523,7.393701848641487,-5.596720310409275,2.018062350511387,1.2523118106821833,True,-0.7657505398292037,logei,0.7460961999604478,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.6064179812672252,17.247244610858072,0.541012716177991,1.9163605123175635,2.0834676156006213,0.541012716177991,levy_10
10,-0.5882972542280278,2.1648722467959245,9.445264432140755,-6.914153296607685,-5.215138814669702,-6.461032534529048,-4.7884104866289245,-1.4312639136802192,0.24912977937298764,5.529715644272117,-4.711705916142554,-0.49177612672375753,-0.8403579469042923,True,-0.3485818201805348,logei,0.863581899960991,False,1.2523118106821833,8,e2ec4dda-0e19-41ff-9d3d-783a191a6a81,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.1162564585023698,20.363501069360442,0.541012716177991,2.036350106936044,2.0834676156006213,0.541012716177991,levy_10
