iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.702492039700847,2.8681720908755537,6.031481500515619,7.775340829201788,-0.9870560818342237,,-0.9870560818342237,0.0,False,True,,ucb,0.0,False,True,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,-0.9870560818342237,6.389893846504585,6.389893846504585,6.389893846504585,6.389893846504585,-0.9870560818342237,6.389893846504585,hicks_law
2,7.1607462960356525,9.153801204905076,8.603936491828847,9.182376290487625,-2.02008364367013,-2.02008364367013,-2.02008364367013,0.0,False,True,0.0,ucb,0.0,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,-0.9870560818342237,7.422921408340492,13.812815254845077,6.389893846504585,6.9064076274225386,-2.02008364367013,7.422921408340492,hicks_law
3,0.2658773446759721,4.372480001295087,4.84944326977288,0.6515419737010752,1.95109366050156,1.95109366050156,1.95109366050156,0.0,False,True,0.0,ucb,0.0,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,3.4517441041688013,17.26455935901388,3.4517441041688013,5.754853119671293,1.95109366050156,3.4517441041688013,hicks_law
4,0.056260506793929244,8.30621436971257,9.833022442861756,7.846098526726796,-0.24516520307071327,-0.24516520307071327,-0.24516520307071327,0.0,False,True,0.0,ucb,0.0,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.648002967741075,22.912562326754955,3.4517441041688013,5.728140581688739,1.95109366050156,3.4517441041688013,hicks_law
5,3.1560348997827314,7.053337045894538,2.991810731982467,7.407484828757487,-0.39034283845424456,-0.39034283845424456,-0.39034283845424456,0.0,False,True,0.0,ucb,0.0,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.793180603124606,28.705742929879563,3.4517441041688013,5.741148585975912,1.95109366050156,3.4517441041688013,hicks_law
6,0.0,0.0,0.0,3.1199950321684655,4.235088874344141,4.235088874344141,4.235088874344141,0.0,False,True,0.0,ucb,0.3597077999729663,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,4.235088874344141,1.1677488903262203,29.873491820205782,1.1677488903262203,4.97891530336763,4.235088874344141,1.1677488903262203,hicks_law
7,0.0,0.0,10.0,10.0,1.4474248714720572,1.4474248714720572,1.4474248714720572,0.0,False,True,0.0,ucb,0.2348772999830544,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,4.235088874344141,3.9554128931983046,33.828904713404086,1.1677488903262203,4.832700673343441,4.235088874344141,1.1677488903262203,hicks_law
8,6.2922615489863185,0.0,0.0,0.0,3.764178080514932,3.764178080514932,3.764178080514932,0.0,False,True,0.0,ucb,0.3534254000405781,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,4.235088874344141,1.6386596841554297,35.467564397559514,1.1677488903262203,4.433445549694939,4.235088874344141,1.1677488903262203,hicks_law
9,0.0,0.0,0.0,0.0,5.402837764670362,5.402837764670362,5.402837764670362,0.0,False,True,0.0,ucb,0.3136019000085071,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,5.402837764670362,0.0,35.467564397559514,0.0,3.9408404886177237,5.402837764670362,0.0,hicks_law
10,0.0,0.0,10.0,0.0,3.42513131807121,3.42513131807121,3.42513131807121,0.0,False,True,0.0,ucb,0.3675826999824494,False,False,,9,fd99a516-271e-4ad4-bade-723ec757910d,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",5.402837764670362,5.402837764670362,1.9777064465991514,37.445270844158664,0.0,3.7445270844158665,5.402837764670362,0.0,hicks_law
