iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.1754030797677335,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.3085779726034354,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,0.6431452735382509,0.9599817908918341,1.783124267452029,1.783124267452029,False,0.0,logei,0.8515081000077771,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.783124267452029,1.2717766747036987,14.504675028733079,1.2717766747036987,2.41744583812218,1.783124267452029,1.2717766747036987,hartmann_3
7,0.0,0.6431452735382509,0.9599817908918341,1.783124267452029,1.783124267452029,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.783124267452029,1.2717766747036987,15.776451703436777,1.2717766747036987,2.2537788147766826,1.783124267452029,1.2717766747036987,hartmann_3
8,0.0,1.0,1.0,-0.6369908231132015,-0.6369908231132015,False,0.0,logei,0.21791200000734534,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.783124267452029,3.691891765268929,19.468343468705704,1.2717766747036987,2.433542933588213,1.783124267452029,1.2717766747036987,hartmann_3
9,0.0,1.0,1.0,-0.6369908231132015,-0.6369908231132015,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.783124267452029,3.691891765268929,23.160235233974632,1.2717766747036987,2.5733594704416256,1.783124267452029,1.2717766747036987,hartmann_3
10,0.0,0.6620197392910008,0.8172261779817114,2.5527250772254533,2.5527250772254533,False,0.0,logei,0.3994745999953011,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5527250772254533,0.5021758649302743,23.662411098904904,0.5021758649302743,2.3662411098904905,2.5527250772254533,0.5021758649302743,hartmann_3
11,0.0,0.6620197392910008,0.8172261779817114,2.5527250772254533,2.5527250772254533,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5527250772254533,0.5021758649302743,24.164586963835177,0.5021758649302743,2.196780633075925,2.5527250772254533,0.5021758649302743,hartmann_3
12,0.0,0.5788160151335632,0.8151892490106132,2.889319006553392,2.889319006553392,False,0.0,logei,0.40913620000355877,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.889319006553392,0.16558193560233558,24.330168899437513,0.16558193560233558,2.027514074953126,2.889319006553392,0.16558193560233558,hartmann_3
13,0.0,0.5788160151335632,0.8151892490106132,2.889319006553392,2.889319006553392,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.889319006553392,0.16558193560233558,24.49575083503985,0.16558193560233558,1.884288525772296,2.889319006553392,0.16558193560233558,hartmann_3
14,0.7576752409979115,0.5407901621601235,0.8175262249427354,2.7011672212607034,2.7011672212607034,False,0.0,logei,0.41738600000098813,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.889319006553392,0.3537337208950242,24.849484555934875,0.16558193560233558,1.7749631825667769,2.889319006553392,0.16558193560233558,hartmann_3
15,0.7576752409979115,0.5407901621601235,0.8175262249427354,2.7011672212607034,2.7011672212607034,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.889319006553392,0.3537337208950242,25.2032182768299,0.16558193560233558,1.68021455178866,2.889319006553392,0.16558193560233558,hartmann_3
16,0.8431487362457543,0.39653634618493144,0.871068203580861,2.002853479846406,2.002853479846406,False,0.0,logei,0.3633971999952337,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.889319006553392,1.0520474623093214,26.255265739139222,0.16558193560233558,1.6409541086962014,2.889319006553392,0.16558193560233558,hartmann_3
17,0.8431487362457543,0.39653634618493144,0.871068203580861,2.002853479846406,2.002853479846406,False,0.0,logei,0.0,False,7,92822ea5-2de1-45ea-b9dd-73206ae4671f,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.889319006553392,1.0520474623093214,27.307313201448544,0.16558193560233558,1.606312541261679,2.889319006553392,0.16558193560233558,hartmann_3
