iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,objective_true_f2,objective_observed_f2,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,error_magnitude_f2,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.3854867359303045,2.631634222672115,1.6888135155857134,1.0896763513808376,2.1431945140674618,591.2045099217688,591.2045099217688,0.8926692796597482,0.8926692796597482,1.3220218401820312,1.3220218401820312,-0.5470166432340763,-0.5470166432340763,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,591.2045099217688,821.209856030223,821.209856030223,821.209856030223,821.209856030223,591.2045099217688,821.209856030223,vehiclesafety
2,1.292490853447195,2.437542753750942,1.6907130081516795,1.9140193512177426,2.9518757747803503,678.4369452336144,678.4369452336144,-0.2483447625450175,-0.2483447625450175,0.17680053369619558,0.17680053369619558,0.6098908596866985,0.6098908596866985,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,678.4369452336144,733.9774207183774,1555.1872767486004,733.9774207183774,777.5936383743002,678.4369452336144,733.9774207183774,vehiclesafety
3,2.5629320555440613,2.687580090527952,2.1102287681497205,2.8832427251717863,1.0366516387502196,678.4369452336144,678.4369452336144,-0.9775708470969515,-0.9775708470969515,-1.2275507644848676,-1.2275507644848676,-0.19292075212311893,-0.19292075212311893,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,678.4369452336144,733.9774207183774,2289.164697466978,733.9774207183774,763.0548991556593,678.4369452336144,733.9774207183774,vehiclesafety
4,2.7783678117837223,1.7795169666998272,1.463480255767628,2.0687884545067217,2.889380557305513,685.2489303395979,685.2489303395979,-0.5525820682626067,-0.5525820682626067,-0.6383798366107927,-0.6383798366107927,0.744054858867265,0.744054858867265,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,685.2489303395979,727.1654356123939,3016.330133079372,727.1654356123939,754.082533269843,685.2489303395979,727.1654356123939,vehiclesafety
5,1.6619966216081346,2.817242362177384,1.9346632250101712,2.9345755295774625,2.52845396679837,687.4298305883984,687.4298305883984,-1.7030474574634717,-1.7030474574634717,-1.9210619610684236,-1.9210619610684236,0.9154814188416145,0.9154814188416145,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,687.4298305883984,724.9845353635934,3741.3146684429653,724.9845353635934,748.2629336885931,687.4298305883984,724.9845353635934,vehiclesafety
6,1.0,2.9280213004435423,1.8020785532612478,1.0906933405081374,3.0,850.9208201545626,850.9208201545626,0.6028339228839225,0.6028339228839225,2.271189985945658,2.271189985945658,-0.3483870463713196,-0.3483870463713196,False,0.0,0.0,0.0,0.0,qlognehvi,4.418254099960905,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,850.9208201545626,561.4935457974292,4302.808214240395,561.4935457974292,717.1347023733991,850.9208201545626,561.4935457974292,vehiclesafety
7,1.0,3.0,2.83514133925789,1.0,3.0,927.6010530705171,927.6010530705171,-0.08453752834365912,-0.08453752834365912,3.1658228823096364,3.1658228823096364,-2.8737780765619845,-2.8737780765619845,False,0.0,0.0,0.0,0.0,qlognehvi,5.196612300002016,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,927.6010530705171,484.81331288147476,4787.62152712187,484.81331288147476,683.9459324459814,927.6010530705171,484.81331288147476,vehiclesafety
8,1.0,1.0,1.5660736826381694,1.0,3.0,1084.5058995705576,1084.5058995705576,1.6298249321768454,1.6298249321768454,1.0437342870972277,1.0437342870972277,1.7393924879029503,1.7393924879029503,False,0.0,0.0,0.0,0.0,qlognehvi,5.989566500007641,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1084.5058995705576,327.9084663814342,5115.529993503304,327.9084663814342,639.441249187913,1084.5058995705576,327.9084663814342,vehiclesafety
9,1.0,1.220582301724798,1.9574331306278467,1.0,3.0,1094.678037778126,1094.678037778126,1.252176371682431,1.252176371682431,1.295863920946074,1.295863920946074,0.885915945234048,0.885915945234048,False,0.0,0.0,0.0,0.0,qlognehvi,4.569423999986611,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1094.678037778126,317.7363281738658,5433.266321677169,317.7363281738658,603.6962579641299,1094.678037778126,317.7363281738658,vehiclesafety
10,1.0,1.0,1.0,1.0,3.0,1152.9261267593029,1152.9261267593029,2.054436859534811,2.054436859534811,1.0977169098364676,1.0977169098364676,2.151741272849763,2.151741272849763,False,0.0,0.0,0.0,0.0,qlognehvi,4.799539100029506,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1152.9261267593029,259.488239192689,5692.754560869858,259.488239192689,569.2754560869859,1152.9261267593029,259.488239192689,vehiclesafety
11,1.0,2.6452182596556364,1.0546629484952337,1.0,3.0,1196.4307349257933,1196.4307349257933,1.3862484465842773,1.3862484465842773,2.2440172672766137,2.2440172672766137,0.9652806871875934,0.9652806871875934,False,0.0,0.0,0.0,0.0,qlognehvi,5.605712199991103,False,15,209dc5fe-7a61-4a0e-acf6-e36554dbb2a7,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1196.4307349257933,215.9836310261985,5908.738191896056,215.9836310261985,537.158017445096,1196.4307349257933,215.9836310261985,vehiclesafety
