iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.5371018995290565,-0.5371018995290565,0.0,False,False,0.0,ucb,0.0,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.6314564796850167,-0.6314564796850167,0.0,False,False,0.0,ucb,0.0,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-0.7389082132097465,-0.7389082132097465,0.0,False,False,0.0,ucb,0.0,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.12261625756300014,-0.12261625756300014,0.0,False,False,0.0,ucb,0.0,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.26719788296726216,0.26719788296726216,0.0,False,False,0.0,ucb,0.0,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.4119552046608965,0.076020460444068,0.6390749514525531,-0.7092531961393628,-0.7092531961393628,-0.7092531961393628,0.0,False,False,0.0,ucb,0.3713552000699565,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7641541382950905,20.801543816093286,2.7877030591884653,3.466923969348881,0.26719788296726216,2.7877030591884653,hartmann_3
7,0.09710139541047151,0.23931314154747235,0.8812227745989855,0.5476817037162451,0.5476817037162451,0.5476817037162451,0.0,False,False,0.0,ucb,0.40781430003698915,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,2.5072192384394825,23.30876305453277,2.5072192384394825,3.329823293504681,0.5476817037162451,2.5072192384394825,hartmann_3
8,0.0,0.0030084389713854426,0.9558072725861061,-0.8410961806221322,-0.8410961806221322,-0.8410961806221322,0.0,False,False,0.0,ucb,1.2196605999488384,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,3.89599712277786,27.20476017731063,2.5072192384394825,3.4005950221638286,0.5476817037162451,2.5072192384394825,hartmann_3
9,0.7706747178346117,0.27856492681641015,1.0,-0.0664611710015616,-0.0664611710015616,-0.0664611710015616,0.0,False,False,0.0,ucb,0.24678509996738285,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,3.1213621131572893,30.326122290467918,2.5072192384394825,3.3695691433853243,0.5476817037162451,2.5072192384394825,hartmann_3
10,0.0,0.30339605603340253,1.0,0.11558774075775992,0.11558774075775992,0.11558774075775992,0.0,False,False,0.0,ucb,0.2199114999966696,False,8,609ed132-f8c1-4ff5-8143-c76964771b90,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,2.9393132013979675,33.26543549186589,2.5072192384394825,3.3265435491865887,0.5476817037162451,2.5072192384394825,hartmann_3
