iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.595848047753563,0.595848047753563,0.0,False,True,0.0,ucb,0.0,False,False,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,0.19303114101745533,0.19303114101745533,0.0,False,True,0.0,ucb,0.0,False,False,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-1.0527126446734347,-1.0527126446734347,0.0,False,True,0.0,ucb,0.0,False,False,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.006504808815746,1.006504808815746,0.0,False,True,0.0,ucb,0.0,False,False,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-1.0537215195984087,-1.0537215195984087,0.0,False,True,0.0,ucb,0.0,False,False,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,2.982706318201904,0.0,2.7215524631346173,0.0,2.757721133669466,-1.0530935392773988,,-1.0530935392773988,0.0,False,True,,ucb,0.30055590003030375,False,True,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.100814705966377,49.65047070609635,7.041216357873232,8.275078451016059,1.006504808815746,7.041216357873232,michalewicz
7,2.9827088684641434,0.0,2.7215418882346816,0.0,2.757745660042389,-1.0530944397760016,-1.0530944397760016,-1.0530944397760016,0.0,False,True,0.0,ucb,0.2951337000122294,False,False,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.10081560646498,58.751286312561334,7.041216357873232,8.393040901794476,1.006504808815746,7.041216357873232,michalewicz
8,3.118021638041055,1.3144858923913054,2.421696977376315,0.00170940964813228,1.7232955177192855,1.0490932005185256,,1.0490932005185256,0.0,False,True,,ucb,0.4881002999609336,False,True,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.0490932005185256,6.998627966170453,65.74991427873178,6.998627966170453,8.218739284841472,1.006504808815746,7.041216357873232,michalewicz
9,3.11804155989657,1.314483638550799,2.4217091678476126,0.0017044973402275368,1.7233027187081675,1.04906220362148,1.04906220362148,1.04906220362148,0.0,False,True,0.0,ucb,0.46540879999520257,False,False,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.0490932005185256,6.9986589630674985,72.74857324179928,6.998627966170453,8.083174804644365,1.04906220362148,6.9986589630674985,michalewicz
10,0.6195935007954367,1.1387070735685931,3.141592653589793,0.0,0.9827386266519589,0.5469841062277039,0.5469841062277039,0.5469841062277039,0.0,False,True,0.0,ucb,0.3890457999659702,False,False,9,9466de7b-0908-4942-b004-b5beb6f47186,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.0490932005185256,7.500737060461274,80.24931030226055,6.998627966170453,8.024931030226055,1.04906220362148,6.9986589630674985,michalewicz
