iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,547.2020515547704,-350.78182790502376,394.13386232943685,-420.8614523015757,15.36553972387776,-436.8964751753921,-0.8615395490477546,-0.8615395490477546,False,0.0,logei,0.0,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.8615395490477546,3.6153953647067256,3.6153953647067256,3.6153953647067256,3.6153953647067256,-0.8615395490477546,3.6153953647067256,griewank
2,226.84377573735742,410.0972691747347,-89.38920311402808,548.3112041440395,390.3994876617579,-194.1416250341088,0.006360549547193837,0.006360549547193837,False,0.0,logei,0.0,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,2.747495266111777,6.3628906308185025,2.747495266111777,3.1814453154092512,0.006360549547193837,2.747495266111777,griewank
3,90.91265753341634,303.96223765017237,392.52472442975454,520.1261650218976,-426.00636607652723,294.696253252725,-0.28063547255835886,-0.28063547255835886,False,0.0,logei,0.0,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,3.0344912882173296,9.397381919035832,2.747495266111777,3.1324606396786105,0.006360549547193837,2.747495266111777,griewank
4,-432.7783273586132,487.83450733551217,-328.66267959056705,423.88769988672755,-232.41856136145145,563.796441847586,-1.3880249615002915,-1.3880249615002915,False,0.0,logei,0.0,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,4.141880777159262,13.539262696195093,2.747495266111777,3.3848156740487734,0.006360549547193837,2.747495266111777,griewank
5,21.4010563402436,-213.0305294807264,-261.07977940238453,127.03799498361127,-199.482651936794,214.3785282097715,1.9146896549616432,1.9146896549616432,False,0.0,logei,0.0,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,0.8391661606973275,14.378428856892421,0.8391661606973275,2.8756857713784845,1.9146896549616432,0.8391661606973275,griewank
6,-8.703540345117103,-357.02406417092214,-437.5514111348821,233.66158472094205,-244.62508276743614,309.45465938126546,0.7250175576734103,0.7250175576734103,False,0.0,logei,0.2566198999993503,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,2.0288382579855604,16.407267114877982,0.8391661606973275,2.7345445191463305,1.9146896549616432,0.8391661606973275,griewank
7,98.43513685112592,-122.15231363013032,-217.19094641009642,102.83844401950715,-49.27774777558453,72.71123609251352,2.3960404091530925,2.3960404091530925,False,0.0,logei,0.3212922999809962,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3960404091530925,0.3578154065058783,16.76508252138386,0.3578154065058783,2.3950117887691227,2.3960404091530925,0.3578154065058783,griewank
8,263.8624878920388,-95.32296993096179,-104.96327289659034,39.976599235422064,102.8325995046578,-139.00807344938403,2.2773225044976626,2.2773225044976626,False,0.0,logei,0.35439860000042245,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3960404091530925,0.47653331116130815,17.24161583254517,0.3578154065058783,2.155201979068146,2.3960404091530925,0.3578154065058783,griewank
9,-96.037975674189,196.785859825648,-393.62159879156997,13.369319942007476,287.78739057031976,8.37421141376273,1.6500971087831549,1.6500971087831549,False,0.0,logei,0.3998509999946691,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3960404091530925,1.103758706875816,18.345374539420984,0.3578154065058783,2.0383749488245537,2.3960404091530925,0.3578154065058783,griewank
10,269.69825263599836,34.07803124053054,208.92403174999785,109.04239006231252,-213.87394429155623,-19.243389617890184,2.0709063523277225,2.0709063523277225,False,0.0,logei,0.37333590001799166,False,10,ee980ebd-2971-4446-980c-c44a253c1e36,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.3960404091530925,0.6829494633312483,19.028324002752232,0.3578154065058783,1.9028324002752233,2.3960404091530925,0.3578154065058783,griewank
