iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,0.3071663307112894,False,0.0,pi,0.0,False,False,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-0.8703311095386822,False,0.0,pi,0.0,False,False,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,-0.2909134329371896,False,0.0,pi,0.0,False,False,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-0.8973733195280779,False,0.0,pi,0.0,False,False,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,1.6562044985234257,False,0.0,pi,0.0,False,False,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.502761239794207,0.8000295489178463,0.8425560429889903,1.2757982405744186,1.2757982405744186,False,0.0,pi,0.2604793999926187,False,False,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.779102701581309,17.14885444512918,1.398696443632302,2.8581424075215303,1.6562044985234257,1.398696443632302,hartmann_3
7,0.6532057372871414,0.6997306281393789,0.8103958744534469,1.9903410286511984,1.9903410286511984,False,0.0,pi,0.29121349996421486,False,False,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.9903410286511984,1.0645599135045292,18.21341435863371,1.0645599135045292,2.601916336947673,1.9903410286511984,1.0645599135045292,hartmann_3
8,0.7097233080399562,0.5792235913332573,0.807359730461039,2.603046197422841,2.603046197422841,False,0.0,pi,0.2912588000181131,False,True,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.603046197422841,0.45185474473288645,18.665269103366597,0.45185474473288645,2.3331586379208247,2.603046197422841,0.45185474473288645,hartmann_3
9,0.5717840466670481,0.537097946776057,0.8028863845374675,2.6845232977102365,2.6845232977102365,False,0.0,pi,0.21813910000491887,False,True,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.6845232977102365,0.37037764444549115,19.035646747812088,0.37037764444549115,2.1150718608680097,2.6845232977102365,0.37037764444549115,hartmann_3
10,0.4107188087068865,0.5373544088845807,0.809157498910489,2.8129218630286985,2.8129218630286985,False,0.0,pi,0.1854651999892667,False,False,10,74c1dc0b-c698-499d-a171-e118abf8015e,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8129218630286985,0.2419790791270291,19.277625826939115,0.2419790791270291,1.9277625826939115,2.8129218630286985,0.2419790791270291,hartmann_3
