iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,False,0.0,logei,0.0,False,False,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.1754030797677335,False,0.0,logei,0.0,False,False,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,False,0.0,logei,0.0,False,False,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,False,0.0,logei,0.0,False,False,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.3085779726034354,False,0.0,logei,0.0,False,False,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,0.6380661071668018,0.9587223611488866,1.825020395566819,1.825020395566819,False,0.0,logei,0.21680260001448914,False,False,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.825020395566819,1.2298805465889087,14.46277890061829,1.2298805465889087,2.4104631501030482,1.825020395566819,1.2298805465889087,hartmann_3
7,0.0,1.0,1.0,-0.6369908231132015,-0.6369908231132015,False,0.0,logei,0.16342539998004213,False,False,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.825020395566819,3.691891765268929,18.154670665887217,1.2298805465889087,2.593524380841031,1.825020395566819,1.2298805465889087,hartmann_3
8,0.0,0.6459969853522076,0.8334933660772627,2.72436942436095,2.72436942436095,False,0.0,logei,0.34644870000192896,False,False,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.72436942436095,0.3305315177947774,18.485202183681995,0.3305315177947774,2.3106502729602494,2.72436942436095,0.3305315177947774,hartmann_3
9,0.34996330015113886,0.5961221469484541,0.7901443672185341,2.60562707036046,2.60562707036046,False,0.0,logei,0.3140599000034854,False,True,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.72436942436095,0.4492738717952678,18.934476055477262,0.3305315177947774,2.103830672830807,2.72436942436095,0.3305315177947774,hartmann_3
10,0.7342469203394104,0.5383900574518055,0.8515719475610473,2.848877517376897,2.848877517376897,False,0.0,logei,0.2909615999669768,False,True,7,5e2c3b87-e72b-49e7-af74-fd1d35e4c66b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.848877517376897,0.2060234247788304,19.140499480256093,0.2060234247788304,1.9140499480256092,2.848877517376897,0.2060234247788304,hartmann_3
