iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.988549159004133,0.38683975463696507,0.7885489358200289,1.5574556878306802,1.5574556878306802,False,0.0,logei,0.0,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.5574556878306802,0.8221263227513311,0.8221263227513311,0.8221263227513311,0.8221263227513311,1.5574556878306802,0.8221263227513311,provoice
2,0.8698965116962161,0.4519763258852746,0.49409368581051893,0.37274890308935305,1.0950334295334294,1.0950334295334294,False,0.0,logei,0.0,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.5574556878306802,1.284548581048582,2.106674903799913,0.8221263227513311,1.0533374518999565,1.5574556878306802,0.8221263227513311,provoice
3,0.10695359647277436,0.5310689087464453,0.31721693057621403,0.25714524855112975,0.7305280890133838,0.7305280890133838,False,0.0,logei,0.0,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.5574556878306802,1.6490539215686275,3.7557288253685406,0.8221263227513311,1.2519096084561803,1.5574556878306802,0.8221263227513311,provoice
4,0.1847315568344149,0.2744780940138797,0.8324449031395189,0.42298418814422634,0.7546920225507191,0.7546920225507191,False,0.0,logei,0.0,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.5574556878306802,1.6248899880312924,5.380618813399833,0.8221263227513311,1.3451547033499582,1.5574556878306802,0.8221263227513311,provoice
5,0.25592050515822606,0.6318125665888704,0.6438450664526102,0.6468580270601879,1.3084770322270307,1.3084770322270307,False,0.0,logei,0.0,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.5574556878306802,1.0711049783549806,6.451723791754814,0.8221263227513311,1.2903447583509629,1.5574556878306802,0.8221263227513311,provoice
6,0.5386812138829988,0.6775464883772161,0.800059058132353,0.9247208788123961,1.3497632381834943,1.3497632381834943,False,0.0,logei,0.20567539999319706,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.5574556878306802,1.029818772398517,7.481542564153331,0.8221263227513311,1.2469237606922219,1.5574556878306802,0.8221263227513311,provoice
7,0.5386812138829988,0.6775464883772161,0.800059058132353,0.9247208788123961,1.3497632381834943,1.3497632381834943,False,0.0,logei,0.0,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.5574556878306802,1.029818772398517,8.511361336551849,0.8221263227513311,1.2159087623645497,1.5574556878306802,0.8221263227513311,provoice
8,0.028826569032412284,1.0,0.21308058356078127,0.8674948614416812,1.7147208994708956,1.7147208994708956,False,0.0,logei,0.336066200005007,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.7147208994708956,0.6648611111111158,9.176222447662964,0.6648611111111158,1.1470278059578705,1.7147208994708956,0.6648611111111158,provoice
9,0.028826569032412284,1.0,0.21308058356078127,0.8674948614416812,1.7147208994708956,1.7147208994708956,False,0.0,logei,0.0,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.7147208994708956,0.6648611111111158,9.841083558774079,0.6648611111111158,1.0934537287526753,1.7147208994708956,0.6648611111111158,provoice
10,0.0,0.316532911688703,0.1,0.9359478064971292,1.197889530222862,1.197889530222862,False,0.0,logei,0.2875911000010092,False,8,ffdc1b42-f7c7-4919-b6cb-4342305a26a6,gaussian,0.074591,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.3795820105820114,1.7147208994708956,1.1816924803591493,11.022776039133229,0.6648611111111158,1.1022776039133229,1.7147208994708956,0.6648611111111158,provoice
