iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.2508244581084461,0.9520776485734821,0.2703883460857852,0.1792914104181076,-0.03064880952380954,-0.03064880952380954,False,0.0,logei,0.0,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,-0.03064880952380954,1.0300085978835978,1.0300085978835978,1.0300085978835978,1.0300085978835978,-0.03064880952380954,1.0300085978835978,provoice
2,0.3498892405959575,0.3074871219309153,0.7034011684955062,0.11507938212344748,-0.5206255248163145,-0.5206255248163145,False,0.0,logei,0.0,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,-0.03064880952380954,1.519985313176103,2.5499939110597007,1.0300085978835978,1.2749969555298504,-0.03064880952380954,1.0300085978835978,provoice
3,0.8963093737046804,0.8723174401755179,0.10254432896795806,0.5414661617187942,0.11592261904761898,0.11592261904761898,False,0.0,logei,0.0,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,0.11592261904761898,0.8834371693121693,3.43343108037187,0.8834371693121693,1.1444770267906235,0.11592261904761898,0.8834371693121693,provoice
4,0.10685127402373995,0.3321594628848913,0.47520643656979245,0.4536161218532765,-0.502022647105981,-0.502022647105981,False,0.0,logei,0.0,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,0.11592261904761898,1.5013824354657692,4.934813515837639,0.8834371693121693,1.2337033789594098,0.11592261904761898,0.8834371693121693,provoice
5,0.46814659094390065,0.9347650307850937,0.3328939804799354,0.18789021078453794,-0.07658101851851856,-0.07658101851851856,False,0.0,logei,0.0,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,0.11592261904761898,1.075940806878307,6.010754322715947,0.8834371693121693,1.2021508645431893,0.11592261904761898,0.8834371693121693,provoice
6,0.8546945376082977,1.0,0.1,1.0,0.933256613756614,0.933256613756614,False,0.0,logei,0.2325746999704279,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,0.933256613756614,0.06610317460317439,6.076857497319121,0.06610317460317439,1.0128095828865202,0.933256613756614,0.06610317460317439,provoice
7,0.8546945376082977,1.0,0.1,1.0,0.933256613756614,0.933256613756614,False,0.0,logei,0.0,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,0.933256613756614,0.06610317460317439,6.142960671922296,0.06610317460317439,0.8775658102746137,0.933256613756614,0.06610317460317439,provoice
8,0.0,1.0,1.0,1.0,0.3171132663632663,0.3171132663632663,False,0.0,logei,0.2889017999987118,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,0.933256613756614,0.682246521996522,6.825207193918818,0.06610317460317439,0.8531508992398522,0.933256613756614,0.06610317460317439,provoice
9,0.0,1.0,1.0,1.0,0.3171132663632663,0.3171132663632663,False,0.0,logei,0.0,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,0.933256613756614,0.682246521996522,7.507453715915339,0.06610317460317439,0.8341615239905933,0.933256613756614,0.06610317460317439,provoice
10,0.0,1.0,0.1,1.0,0.9989219576719578,0.9989219576719578,False,0.0,logei,0.2555236000334844,False,12,c699a3bf-4caa-4e00-8d4d-a276846a8947,gaussian,2.242944,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9993597883597883,0.9989219576719578,0.0004378306878305427,7.50789154660317,0.0004378306878305427,0.7507891546603169,0.9989219576719578,0.0004378306878305427,provoice
