iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.2869136290712322,0.8456003967470777,0.14928212308202027,-0.17988811728395082,-0.17988811728395082,False,0.0,logei,0.0,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,-0.17988811728395082,1.1793478484235067,1.1793478484235067,1.1793478484235067,1.1793478484235067,-0.17988811728395082,1.1793478484235067,provoice
2,0.5128046164365648,0.22232764361845597,0.720132831803018,0.841747724312279,0.46235648148148184,0.46235648148148184,False,0.0,logei,0.0,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.46235648148148184,0.5371032496580741,1.7164510980815808,0.5371032496580741,0.8582255490407904,0.46235648148148184,0.5371032496580741,provoice
3,0.4255089974049766,0.9612334031080296,0.8427996157463185,0.338215312471576,-0.26354006983111794,-0.26354006983111794,False,0.0,logei,0.0,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.46235648148148184,1.2629998009706738,2.979450899052255,0.5371032496580741,0.993150299684085,0.46235648148148184,0.5371032496580741,provoice
4,0.5757605479445136,0.7779716782376292,0.8443935433223159,0.9334384708515814,0.010918400657984,0.010918400657984,False,0.0,logei,0.0,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.46235648148148184,0.9885413304815719,3.967992229533827,0.5371032496580741,0.9919980573834567,0.46235648148148184,0.5371032496580741,provoice
5,0.1449946949362273,0.7710221899395437,0.22541625448104013,0.9065287561129268,0.47364109347442657,0.47364109347442657,False,0.0,logei,0.0,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.47364109347442657,0.5258186376651293,4.493810867198956,0.5258186376651293,0.8987621734397913,0.47364109347442657,0.5258186376651293,provoice
6,0.3026052502098445,0.29188285272550746,0.4318697245934325,0.9326120181156423,0.37033201058200993,0.37033201058200993,False,0.0,logei,0.38934320001862943,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.47364109347442657,0.629127720557546,5.122938587756502,0.5258186376651293,0.8538230979594169,0.47364109347442657,0.5258186376651293,provoice
7,0.3026052502098445,0.29188285272550746,0.4318697245934325,0.9326120181156423,0.37033201058200993,0.37033201058200993,False,0.0,logei,0.0,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.47364109347442657,0.629127720557546,5.752066308314047,0.5258186376651293,0.8217237583305782,0.47364109347442657,0.5258186376651293,provoice
8,0.0,0.6705077726520033,0.1,0.7418087344424529,0.3043902116402113,0.3043902116402113,False,0.0,logei,0.4882181999855675,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.47364109347442657,0.6950695194993446,6.447135827813392,0.5258186376651293,0.805891978476674,0.47364109347442657,0.5258186376651293,provoice
9,0.0,0.6705077726520033,0.1,0.7418087344424529,0.3043902116402113,0.3043902116402113,False,0.0,logei,0.0,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.47364109347442657,0.6950695194993446,7.142205347312737,0.5258186376651293,0.7935783719236374,0.47364109347442657,0.5258186376651293,provoice
10,0.44433113237986716,0.8058775268153363,0.11132948198286859,1.0,0.8824737654321001,0.8824737654321001,False,0.0,logei,0.5978889999678358,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.8824737654321001,0.11698596570745579,7.259191313020193,0.11698596570745579,0.7259191313020193,0.8824737654321001,0.11698596570745579,provoice
11,0.44433113237986716,0.8058775268153363,0.11132948198286859,1.0,0.8824737654321001,0.8824737654321001,False,0.0,logei,0.0,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.8824737654321001,0.11698596570745579,7.376177278727649,0.11698596570745579,0.6705615707934226,0.8824737654321001,0.11698596570745579,provoice
12,0.6042979165442125,0.9694739284683556,0.1,1.0,0.9951388888888889,0.9951388888888889,False,0.0,logei,0.7744505999726243,False,10,ca76aec4-ff57-423a-933c-2ccd5b565457,gaussian,0.112147,20,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994597311395559,0.9951388888888889,0.004320842250666979,7.3804981209783165,0.004320842250666979,0.6150415100815264,0.9951388888888889,0.004320842250666979,provoice
