iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.3387277521627092,-1.3387277521627092,0.0,False,True,0.0,logei,0.0,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.3260358375542693,-1.3260358375542693,0.0,False,True,0.0,logei,0.0,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3260358375542693,4.531081368609328,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.7350220338372151,-0.7350220338372151,0.0,False,True,0.0,logei,0.0,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,2.3037211741727988,2.3037211741727988,0.0,False,True,0.0,logei,0.0,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-0.9373089677051462,-0.9373089677051462,0.0,False,True,0.0,logei,0.0,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-444.58972230681843,1.0679485156007775,1.0679485156007775,1.0679485156007775,0.0,False,True,0.0,logei,0.40380059997551143,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.137097015454281,20.195698087816115,0.90132435688226,3.365949681302686,2.3037211741727988,0.90132435688226,eggholder
7,-358.54336957396885,-350.4101592327294,-1.1292536478023536,-1.1292536478023536,-1.1292536478023536,0.0,False,True,0.0,logei,0.3753662000526674,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.334299178857412,24.529997266673526,0.90132435688226,3.5042853238105036,2.3037211741727988,0.90132435688226,eggholder
8,-457.2000873625148,-512.0,-1.9938177479960453,,-1.9938177479960453,0.0,False,True,,logei,0.43545199994696304,False,True,-1.286679399603886,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,5.198863279051104,29.72886054572463,0.90132435688226,3.7161075682155786,2.3037211741727988,0.90132435688226,eggholder
9,-468.5849277297542,-387.15453879554093,2.517770274007981,2.517770274007981,2.517770274007981,0.0,False,True,0.0,logei,0.37437759997555986,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.517770274007981,0.6872752570470779,30.416135802771706,0.6872752570470779,3.3795706447524116,2.517770274007981,0.6872752570470779,eggholder
10,-474.269016507647,-353.51660610709627,0.38507358385395996,0.38507358385395996,0.38507358385395996,0.0,False,True,0.0,logei,0.41302139998879284,False,False,,11,6ec295c1-83db-4b24-9db0-f27748fed7cf,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.517770274007981,2.8199719472010987,33.2361077499728,0.6872752570470779,3.32361077499728,2.517770274007981,0.6872752570470779,eggholder
