iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,-0.4236732046863737,True,-0.2620457580536637,logei,0.0,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,-0.5650337397069689,True,-0.34745335646397524,logei,0.0,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.16162744663270998,8.128791409924647,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,-1.0384706520758136,True,-0.7827901300424027,logei,0.0,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.16162744663270998,8.128791409924647,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,-1.0068774358271766,True,-0.9212111724055537,logei,0.0,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.16162744663270998,8.128791409924647,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,-1.3125328547987287,True,-0.7285366877740477,logei,0.0,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.16162744663270998,8.128791409924647,hartmann_6
6,0.4447188207775582,0.8417253090344798,0.8898975387696836,0.0,0.561213130993227,0.7408623734636015,-0.5078117080768159,-1.466974778987094,True,-0.9591630709102781,logei,0.9311536999884993,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.474975671368753,49.615346270183856,8.05283022671356,8.269224378363976,-0.16162744663270998,8.128791409924647,hartmann_6
7,0.6956973555067488,0.9238651837419092,0.7327210145806341,0.27933247108810305,0.22070935246539045,0.9059300697866474,-0.30332845986590284,-0.7264275373276068,True,-0.42309907746170394,logei,1.0772135000443086,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.27049242315784,57.8858386933417,8.05283022671356,8.269405527620242,-0.16162744663270998,8.128791409924647,hartmann_6
8,0.7562463938644545,0.6098409718664782,1.0,0.23610397004138955,0.31934347218898224,1.0,0.5153080496332025,0.06299468715800749,True,-0.45231336247519505,logei,1.4767214000457898,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.5153080496332025,7.451855913658735,65.33769460700043,7.451855913658735,8.167211825875054,0.5153080496332025,7.451855913658735,hartmann_6
9,1.0,0.3623672971967639,1.0,0.19397348881489632,0.31839169263741,1.0,0.7705406108515532,0.4526722655780213,True,-0.3178683452735319,logei,1.1540068000322208,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.7705406108515532,7.196623352440384,72.53431795944081,7.196623352440384,8.05936866216009,0.7705406108515532,7.196623352440384,hartmann_6
10,1.0,0.03775288227486812,1.0,0.11575354833311914,0.318352706683163,1.0,-0.17400576864079498,-1.0153119834872633,True,-0.8413062148464683,logei,0.9784860999789089,False,0,7,f7103338-081e-46d6-8478-db0ff374209b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.7705406108515532,8.141169731932733,80.67548769137355,7.196623352440384,8.067548769137355,0.7705406108515532,7.196623352440384,hartmann_6
