iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,-2.6909525197420776,True,-2.5293250731093675,logei,0.0,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,-1.9525742288232957,True,-1.734993845580302,logei,0.0,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.21758038324299367,8.18474434653493,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,-3.723882585974336,True,-3.468202063940925,logei,0.0,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.21758038324299367,8.18474434653493,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,-1.6346404596457447,True,-1.548974196224122,logei,0.0,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.08566626342162283,8.05283022671356,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,-2.812817429711335,True,-2.2288212626866537,logei,0.0,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.08566626342162283,8.05283022671356,hartmann_6
6,0.5347897844085613,1.0,0.09537403228629777,0.6329817455613522,0.16986289493220924,0.0,4.4638012813011905,-0.33061233179698135,True,-4.794413613098172,logei,0.7380679000052623,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.4638012813011905,3.5033626819907466,44.64373328080585,3.5033626819907466,7.440622213467641,4.4638012813011905,3.5033626819907466,hartmann_6
7,0.8204652734644341,1.0,0.0,1.0,0.0,0.0,-0.6126114401738902,-3.4736775594619753,True,-2.8610661192880853,logei,0.5877478999900632,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.4638012813011905,8.579775403465828,53.22350868427168,3.5033626819907466,7.603358383467382,4.4638012813011905,3.5033626819907466,hartmann_6
8,0.5500517543960559,1.0,0.07972135223632795,0.5348727935859281,0.19880593371849853,0.0,4.195221586195699,3.100439216846298,True,-1.0947823693494012,logei,0.6042420000303537,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.4638012813011905,3.771942377096238,56.995451061367916,3.5033626819907466,7.1244313826709895,4.195221586195699,3.771942377096238,hartmann_6
9,0.6215528078940602,1.0,0.0,0.5025679357297226,0.13728522752732236,0.0,2.3333060211401917,-1.9505140019058549,True,-4.283820023046046,logei,0.81155059998855,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.4638012813011905,5.633857942151746,62.629309003519666,3.5033626819907466,6.958812111502185,4.195221586195699,3.771942377096238,hartmann_6
10,0.5375834240928208,1.0,0.0940644665959088,0.5072723883521139,0.22487414643991416,0.0,4.345719881299686,1.2315988878580812,True,-3.1141209934416043,logei,0.7156715999590233,False,0,7,abe6ec14-6b27-4c49-be07-ba0279dcee8e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.4638012813011905,3.6214440819922515,66.25075308551192,3.5033626819907466,6.6250753085511915,4.195221586195699,3.771942377096238,hartmann_6
