iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,halo_rho_hat,halo_correction_f0,halo_correction_f1,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.2508244581084461,0.9467529428594246,0.0,0.0,0.09291114665445699,0.09291114665445699,0.7454978329252031,0.7454978329252031,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.1893203845397613,0.1792914104181076,0.0,0.0,-0.08585328414847714,-0.08585328414847714,-1.9899520462380769,-1.9899520462380769,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.3498892405959575,0.23054124658990593,0.0,0.0,0.5923142858062347,0.5923142858062347,-1.452600939434448,-1.452600939434448,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.6704457427727847,0.11507938212344748,0.0,0.0,0.7969317112609228,0.7969317112609228,-1.1715842920377373,-1.1715842920377373,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.8963093737046804,0.8581304890839089,0.0,0.0,-1.435002987366368,-1.435002987366368,1.152389971365623,1.152389971365623,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.0,1.0,0.01744947840136879,0.01744947840136879,0.717998262572718,0.717998262572718,2.421960061381657,2.421960061381657,False,0.0,0.0,0.0,qlognehvi,0.6346095000044443,False,0.8038351576949334,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,2.605062932309772,0.4196359233838213,0.434177155384962,0.01744947840136879,0.4196359233838213,branincurrin
7,0.0,0.8563006771656435,0.01744947840136879,0.01744947840136879,0.44335960137656866,0.44335960137656866,2.366693476262763,2.366693476262763,False,0.0,0.0,0.0,qlognehvi,0.9747864999808371,False,0.7294735830161401,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,3.024698855693593,0.4196359233838213,0.43209983652765616,0.01744947840136879,0.4196359233838213,branincurrin
8,1.0,0.32248608994119093,0.01744947840136879,0.01744947840136879,0.9560447333992222,0.9560447333992222,-0.15914921541195148,-0.15914921541195148,False,0.0,0.0,0.0,qlognehvi,0.8525946000008844,False,0.5923133020965445,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,3.4443347790774146,0.4196359233838213,0.4305418473846768,0.01744947840136879,0.4196359233838213,branincurrin
9,0.0,0.6118079861250162,0.01744947840136879,0.01744947840136879,-0.4405773922195022,-0.4405773922195022,2.235284158969455,2.235284158969455,False,0.0,0.0,0.0,qlognehvi,0.944251400011126,False,0.7414840239117995,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,3.863970702461236,0.4196359233838213,0.42933007805124845,0.01744947840136879,0.4196359233838213,branincurrin
10,0.7041027855479146,0.43134419605395363,0.01744947840136879,0.01744947840136879,0.17041115427960435,0.17041115427960435,0.0897048764406743,0.0897048764406743,False,0.0,0.0,0.0,qlognehvi,0.9897983000264503,False,0.4302753235872858,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,4.283606625845057,0.4196359233838213,0.4283606625845057,0.01744947840136879,0.4196359233838213,branincurrin
11,1.0,0.0,0.01744947840136879,0.01744947840136879,0.8457474482000971,0.8457474482000971,-0.9741444101404332,-0.9741444101404332,False,0.0,0.0,0.0,qlognehvi,0.7923399999854155,False,0.14840415615436509,0.0,0.0,12,d8500d06-76b6-4263-b6c5-55d3bf5e3b1e,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,4.703242549228879,0.4196359233838213,0.42756750447535263,0.01744947840136879,0.4196359233838213,branincurrin
