iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,False,0.0,logei,0.0,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.1754030797677335,False,0.0,logei,0.0,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,False,0.0,logei,0.0,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,False,0.0,logei,0.0,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.3085779726034354,False,0.0,logei,0.0,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,0.5926900892636203,0.9462939118387494,2.1655832474053796,2.1655832474053796,False,0.0,logei,0.46179380000103265,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.1655832474053796,0.889317694750348,14.122216048779729,0.889317694750348,2.3537026747966214,2.1655832474053796,0.889317694750348,hartmann_3
7,0.0,0.7361489614384358,1.0,0.666300721524736,0.666300721524736,False,0.0,logei,0.40830150002148,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.1655832474053796,2.3886002206309915,16.51081626941072,0.889317694750348,2.3586880384872457,2.1655832474053796,0.889317694750348,hartmann_3
8,0.0,0.5439766468871448,0.9706979467805448,1.740630667658558,1.740630667658558,False,0.0,logei,0.5133575000218116,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.1655832474053796,1.3142702744971697,17.82508654390789,0.889317694750348,2.2281358179884863,2.1655832474053796,0.889317694750348,hartmann_3
9,0.0,0.6020064688367246,0.8375682740981398,2.943303272202844,2.943303272202844,False,0.0,logei,0.8090289000538178,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.943303272202844,0.11159766995288356,17.936684213860772,0.11159766995288356,1.992964912651197,2.943303272202844,0.11159766995288356,hartmann_3
10,0.0,0.5718239140737593,0.8481316043184147,3.034255547945957,3.034255547945957,False,0.0,logei,0.616251600033138,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034255547945957,0.02064539420977063,17.957329608070545,0.02064539420977063,1.7957329608070545,3.034255547945957,0.02064539420977063,hartmann_3
11,0.5147551273401092,0.5644372744305877,0.8522883263228763,2.9571107980626077,2.9571107980626077,False,0.0,logei,0.5009251000010408,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034255547945957,0.09779014409311992,18.055119752163666,0.02064539420977063,1.6413745229239696,3.034255547945957,0.02064539420977063,hartmann_3
12,0.0,0.5708571459857437,0.8502744053190964,3.0372196878911586,3.0372196878911586,False,0.0,logei,0.5670639000018127,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0372196878911586,0.017681254264569013,18.072801006428236,0.017681254264569013,1.5060667505356864,3.0372196878911586,0.017681254264569013,hartmann_3
13,0.0,0.5699810466135112,0.8535193175560726,3.0391987921558536,3.0391987921558536,False,0.0,logei,0.4526250999770127,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0391987921558536,0.01570214999987396,18.08850315642811,0.01570214999987396,1.3914233197252392,3.0391987921558536,0.01570214999987396,hartmann_3
14,0.0,0.5707539872412764,0.8569191386198983,3.037177395328475,3.037177395328475,False,0.0,logei,0.4828533999971114,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0391987921558536,0.017723546827252523,18.106226703255363,0.01570214999987396,1.293301907375383,3.0391987921558536,0.01570214999987396,hartmann_3
15,1.0,1.0,0.0,-0.987339742589853,-0.987339742589853,False,0.0,logei,0.3736608000472188,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0391987921558536,4.042240684745581,22.148467388000945,0.01570214999987396,1.4765644925333963,3.0391987921558536,0.01570214999987396,hartmann_3
16,0.0,0.5635022376776206,0.853664581840241,3.04440931439084,3.04440931439084,False,0.0,logei,0.4273274000152014,False,7,6ee525f6-544d-42f9-87ff-21846bd365d9,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04440931439084,0.010491627764887657,22.158959015765834,0.010491627764887657,1.3849349384853646,3.04440931439084,0.010491627764887657,hartmann_3
