iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.595848047753563,False,0.0,aei,0.0,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,0.19303114101745533,False,0.0,aei,0.0,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-1.0527126446734347,False,0.0,aei,0.0,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.006504808815746,False,0.0,aei,0.0,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-1.0537215195984087,False,0.0,aei,0.0,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,2.8081887768803258,0.21825766624494017,2.5091296298097228,0.0,2.398573952599941,-1.0539214650960844,-1.0539214650960844,False,0.0,aei,0.6484765000059269,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101642631785063,49.65129863191503,7.041216357873232,8.275216438652505,1.006504808815746,7.041216357873232,michalewicz
7,2.527214424178586,1.2499428770430658,2.3761172893957903,0.7134552514141843,2.198485467705225,0.34083456308011956,0.34083456308011956,False,0.0,aei,0.9549229000112973,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.706886603608859,57.35818523552389,7.041216357873232,8.194026462217698,1.006504808815746,7.041216357873232,michalewicz
8,2.454236348591542,0.8961568283646217,2.084251076497982,1.2862035958872773,2.372941354269553,-0.5425189418198506,-0.5425189418198506,False,0.0,aei,0.6562551999813877,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.590240108508828,65.94842534403271,7.041216357873232,8.24355316800409,1.006504808815746,7.041216357873232,michalewicz
9,2.302605558402618,0.4335483644715019,2.0191336622951197,0.8831332674800929,2.6094632263858304,1.0161036617377153,1.0161036617377153,False,0.0,aei,1.1999465999542736,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.0161036617377153,7.031617504951263,72.98004284898397,7.031617504951263,8.108893649887108,1.0161036617377153,7.031617504951263,michalewicz
10,2.8735174965976973,0.7511235653045274,1.584347204247312,0.9056040233073155,2.00144983422752,-0.9700295239488731,-0.9700295239488731,False,0.0,aei,0.7680172999971546,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.0161036617377153,9.017750690637852,81.99779353962182,7.031617504951263,8.199779353962182,1.0161036617377153,7.031617504951263,michalewicz
11,2.3111085396205775,1.2111088552807312,2.5559585510542626,0.905627870667398,2.4172299192665108,0.2642475705252433,0.2642475705252433,False,0.0,aei,0.7049753000028431,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.0161036617377153,7.783473596163735,89.78126713578555,7.031617504951263,8.161933375980505,1.0161036617377153,7.031617504951263,michalewicz
12,2.0789738526120325,0.33903588520467653,2.1959144131775896,0.8764894023127201,2.837210210760098,1.5400998594801827,1.5400998594801827,False,0.0,aei,0.7718978999764659,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.5400998594801827,6.507621307208796,96.28888844299435,6.507621307208796,8.024074036916195,1.5400998594801827,6.507621307208796,michalewicz
13,1.115146075345085,0.435517785725083,2.1997377095764605,0.8726368069751499,3.141592653589793,0.4209938515911995,0.4209938515911995,False,0.0,aei,1.2544856000458822,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.5400998594801827,7.626727315097779,103.91561575809213,6.507621307208796,7.993508904468626,1.5400998594801827,6.507621307208796,michalewicz
14,2.384006589495801,0.0,2.260398616949327,0.8775833474747275,3.141592653589793,0.8676596494257472,0.8676596494257472,False,0.0,aei,1.5548144999775104,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.5400998594801827,7.180061517263231,111.09567727535536,6.507621307208796,7.935405519668239,1.5400998594801827,6.507621307208796,michalewicz
15,1.89406052148777,0.47997580755587577,2.196742605212752,0.8678807687863481,1.9874175285389675,0.6601895711004042,0.6601895711004042,False,0.0,aei,0.7052914999658242,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.5400998594801827,7.387531595588574,118.48320887094393,6.507621307208796,7.898880591396262,1.5400998594801827,6.507621307208796,michalewicz
16,1.9973843319470037,1.1800558084192494,2.198286430261485,0.8393344346586701,2.7474524297305574,1.1006940989962593,1.1006940989962593,False,0.0,aei,1.2800007999758236,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.5400998594801827,6.947027067692719,125.43023593863664,6.507621307208796,7.83938974616479,1.5400998594801827,6.507621307208796,michalewicz
17,2.1906812473714408,0.0017641716091982926,2.2552668706991317,0.8506512177843124,2.5836364194313286,1.9819527125206013,1.9819527125206013,False,0.0,aei,2.1823593000299297,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9819527125206013,6.065768454168377,131.49600439280502,6.065768454168377,7.735059081929707,1.9819527125206013,6.065768454168377,michalewicz
18,2.153815456484549,0.0,1.8610492519241009,0.7537984579097229,2.1986862019402857,1.6442592119362647,1.6442592119362647,False,0.0,aei,0.6825078999972902,False,9,b7492e5d-cbbc-4e53-8d12-b427b96bfa76,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9819527125206013,6.403461954752713,137.89946634755773,6.065768454168377,7.661081463753208,1.9819527125206013,6.065768454168377,michalewicz
