iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,-0.023973538340225708,-0.023973538340225708,0.0,False,False,0.0,logei,0.0,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,-0.13761977935323588,-0.13761977935323588,0.0,False,False,0.0,logei,0.0,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.562530482181455,0.562530482181455,0.0,False,False,0.0,logei,0.0,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-0.9414791274515234,-0.9414791274515234,0.0,False,False,0.0,logei,0.0,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,0.5049409082286777,0.5049409082286777,0.0,False,False,0.0,logei,0.0,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-574.6014462231025,-78.89056253211207,388.20503753725836,575.766055373753,-63.408407662459844,600.0,-1.761692671147622,-1.761692671147622,-1.761692671147622,0.0,False,False,0.0,logei,0.2065308999735862,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,4.515548486806592,18.3204286198363,2.191325333477516,3.0534047699727167,0.562530482181455,2.191325333477516,griewank
7,-402.7094076380582,-150.20745157720364,-116.39150312328928,150.11560210370862,600.0,237.1498475662098,0.3147110798254237,0.3147110798254237,0.3147110798254237,0.0,False,False,0.0,logei,0.35833209997508675,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.439144735833547,20.759573355669847,2.191325333477516,2.9656533365242637,0.562530482181455,2.191325333477516,griewank
8,-417.4487967446794,128.8972655989404,-8.646337445301903,-287.28604913468104,600.0,-114.1651871339151,0.28009358641657145,0.28009358641657145,0.28009358641657145,0.0,False,False,0.0,logei,0.4214020000072196,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.473762229242399,23.233335584912247,2.191325333477516,2.904166948114031,0.562530482181455,2.191325333477516,griewank
9,600.0,-21.568207926083375,-25.85209271793328,600.0,265.96085432205473,600.0,-1.6424922315278678,-1.6424922315278678,-1.6424922315278678,0.0,False,False,0.0,logei,0.4748799999943003,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,4.396348047186839,27.629683632099088,2.191325333477516,3.0699648480110096,0.562530482181455,2.191325333477516,griewank
10,-334.26261827897423,265.91492592423714,13.898942769048364,167.87203144151573,-0.4639965168314859,207.71634673928364,1.7722065502015638,1.7722065502015638,1.7722065502015638,0.0,False,False,0.0,logei,0.3422705000266433,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,0.9816492654574069,28.611332897556494,0.9816492654574069,2.8611332897556494,1.7722065502015638,0.9816492654574069,griewank
11,-230.44631744651625,401.79361387811076,-68.47884241503401,253.82360975135998,146.1508066082801,194.2471343474893,1.434996120135414,1.434996120135414,1.434996120135414,0.0,False,False,0.0,logei,0.3145496000070125,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,1.3188596955235568,29.93019259308005,0.9816492654574069,2.7209265993709137,1.7722065502015638,0.9816492654574069,griewank
12,-600.0,239.36030018298842,-545.7267931964204,58.94984948722268,-304.54681058706706,173.6763522335197,-0.4618422969072223,-0.4618422969072223,-0.4618422969072223,0.0,False,False,0.0,logei,0.4192230000626296,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,3.215698112566193,33.145890705646245,0.9816492654574069,2.7621575588038536,1.7722065502015638,0.9816492654574069,griewank
13,-330.1342817401796,357.7436551363465,-20.61296916173451,47.702359610683395,-292.3597841401468,266.80305142859663,1.2311027002077402,1.2311027002077402,1.2311027002077402,0.0,False,False,0.0,logei,0.44298059993889183,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,1.5227531154512306,34.668643821097476,0.9816492654574069,2.666818755469037,1.7722065502015638,0.9816492654574069,griewank
14,-284.5015190079098,264.4491621799679,191.6489755421708,-30.800356487942683,454.71289760993733,176.53526097596625,1.1163561046983221,1.1163561046983221,1.1163561046983221,0.0,False,False,0.0,logei,0.4710211999481544,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,1.6374997109606486,36.30614353205812,0.9816492654574069,2.5932959665755804,1.7722065502015638,0.9816492654574069,griewank
15,-240.62646068174865,227.59022378362553,-1.5620860911243024,212.24850062669293,98.6448284607643,-120.2600454899359,2.0586200691408743,2.0586200691408743,2.0586200691408743,0.0,False,False,0.0,logei,0.43503399996552616,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.0586200691408743,0.6952357465180965,37.001379278576216,0.6952357465180965,2.4667586185717476,2.0586200691408743,0.6952357465180965,griewank
16,-260.14889035071553,231.2461145989464,-25.39507427566963,273.75831855751494,341.8804631993628,-600.0,0.17572638225719087,0.17572638225719087,0.17572638225719087,0.0,False,False,0.0,logei,0.36557809996884316,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.0586200691408743,2.57812943340178,39.579508711977994,0.6952357465180965,2.4737192944986246,2.0586200691408743,0.6952357465180965,griewank
17,209.10029112275345,211.89936869657225,15.269448210431882,183.40162538337896,-200.11713754078545,-16.821204717619416,2.1192784983451083,2.1192784983451083,2.1192784983451083,0.0,False,False,0.0,logei,0.438815200002864,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.1192784983451083,0.6345773173138625,40.214086029291856,0.6345773173138625,2.3655344723112854,2.1192784983451083,0.6345773173138625,griewank
18,600.0,227.5173793245008,-2.3058310320018984,190.08715569375266,600.0,-19.269531965078272,-0.33575742592966074,-0.33575742592966074,-0.33575742592966074,0.0,False,False,0.0,logei,0.33080770005472004,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.1192784983451083,3.0896132415886317,43.303699270880486,0.6345773173138625,2.4057610706044716,2.1192784983451083,0.6345773173138625,griewank
19,-38.084755739411925,94.15744924550815,8.350320708704423,117.15184656406514,-52.32855987151668,-50.63648933786315,2.6267870258284534,2.6267870258284534,2.6267870258284534,0.0,False,False,0.0,logei,0.4140116999624297,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6267870258284534,0.1270687898305174,43.430768060711,0.1270687898305174,2.285829897932158,2.6267870258284534,0.1270687898305174,griewank
20,-27.19529960444208,-49.280700283843125,37.90150906807372,44.487658594327755,-71.23517320175385,-19.634406642308402,2.6918655507081897,2.6918655507081897,2.6918655507081897,0.0,False,False,0.0,logei,0.3870563000673428,False,7,cdac35c7-e63e-4531-80ab-e7c4052e3f1d,none,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,0.06199026495078108,43.49275832566178,0.06199026495078108,2.174637916283089,2.6918655507081897,0.06199026495078108,griewank
